Feature_A,Feature_A_noConstant_Feature,Feature_B,Feature_B_noConstant_Feature,Feature_C,Feature_C_noConstant_Feature,Constant_Feature,Constant_Feature_noConstant_Feature,Random_Feature,Random_Feature_noConstant_Feature,Outcome,Outcome_noConstant_Feature
5457,5457,10914,10914,-5457,-5457,1,1,0.9761969473468841,0.9761969473468841,B,B
5458,5458,10916,10916,-5458,-5458,1,1,0.36265753310929716,0.36265753310929716,B,B
5459,5459,10918,10918,-5459,-5459,1,1,0.9904491777769096,0.9904491777769096,B,B
5462,5462,10924,10924,-5462,-5462,1,1,0.914164150173159,0.914164150173159,B,B
5463,5463,10926,10926,-5463,-5463,1,1,0.4845922316140032,0.4845922316140032,B,B
5464,5464,10928,10928,-5464,-5464,1,1,0.3075177457298677,0.3075177457298677,B,B
5465,5465,10930,10930,-5465,-5465,1,1,0.10921863810401478,0.10921863810401478,B,B
5466,5466,10932,10932,-5466,-5466,1,1,0.5484522110034981,0.5484522110034981,B,B
5467,5467,10934,10934,-5467,-5467,1,1,0.9190431961450256,0.9190431961450256,B,B
5469,5469,10938,10938,-5469,-5469,1,1,0.8976151497469035,0.8976151497469035,B,B
5471,5471,10942,10942,-5471,-5471,1,1,0.1980275659591677,0.1980275659591677,B,B
5472,5472,10944,10944,-5472,-5472,1,1,0.06393596951317693,0.06393596951317693,B,B
5473,5473,10946,10946,-5473,-5473,1,1,0.5989618502523315,0.5989618502523315,B,B
5474,5474,10948,10948,-5474,-5474,1,1,0.5320917788411712,0.5320917788411712,B,B
5476,5476,10952,10952,-5476,-5476,1,1,0.41872998062127254,0.41872998062127254,B,B
5477,5477,10954,10954,-5477,-5477,1,1,0.0931645285929541,0.0931645285929541,B,B
5478,5478,10956,10956,-5478,-5478,1,1,8.128078198832434e-05,8.128078198832434e-05,B,B
5479,5479,10958,10958,-5479,-5479,1,1,0.5361700396415949,0.5361700396415949,B,B
5480,5480,10960,10960,-5480,-5480,1,1,0.9819007474306363,0.9819007474306363,B,B
5482,5482,10964,10964,-5482,-5482,1,1,0.5682516957327812,0.5682516957327812,B,B
5484,5484,10968,10968,-5484,-5484,1,1,0.13250710465866,0.13250710465866,B,B
5486,5486,10972,10972,-5486,-5486,1,1,0.33881678092197554,0.33881678092197554,B,B
5487,5487,10974,10974,-5487,-5487,1,1,0.9818662429725636,0.9818662429725636,B,B
5488,5488,10976,10976,-5488,-5488,1,1,0.9905139419600949,0.9905139419600949,B,B
5489,5489,10978,10978,-5489,-5489,1,1,0.3477620687301779,0.3477620687301779,B,B
5490,5490,10980,10980,-5490,-5490,1,1,0.2927303357287182,0.2927303357287182,B,B
5491,5491,10982,10982,-5491,-5491,1,1,0.30435110856221115,0.30435110856221115,B,B
5493,5493,10986,10986,-5493,-5493,1,1,0.898660658811255,0.898660658811255,B,B
5496,5496,10992,10992,-5496,-5496,1,1,0.422220644449796,0.422220644449796,B,B
5497,5497,10994,10994,-5497,-5497,1,1,0.5902752932546503,0.5902752932546503,B,B
5498,5498,10996,10996,-5498,-5498,1,1,0.6088756384037415,0.6088756384037415,B,B
5499,5499,10998,10998,-5499,-5499,1,1,0.7182065741530327,0.7182065741530327,B,B
5500,5500,11000,11000,-5500,-5500,1,1,0.8798980614806955,0.8798980614806955,B,B
5501,5501,11002,11002,-5501,-5501,1,1,0.6865641474932455,0.6865641474932455,B,B
5502,5502,11004,11004,-5502,-5502,1,1,0.805418671472542,0.805418671472542,B,B
5503,5503,11006,11006,-5503,-5503,1,1,0.8119998356968611,0.8119998356968611,B,B
5504,5504,11008,11008,-5504,-5504,1,1,0.34130972623569644,0.34130972623569644,B,B
5505,5505,11010,11010,-5505,-5505,1,1,0.7493467195987722,0.7493467195987722,B,B
5506,5506,11012,11012,-5506,-5506,1,1,0.28999678390434036,0.28999678390434036,B,B
5507,5507,11014,11014,-5507,-5507,1,1,0.410482964798804,0.410482964798804,B,B
5508,5508,11016,11016,-5508,-5508,1,1,0.3962478729144694,0.3962478729144694,B,B
5509,5509,11018,11018,-5509,-5509,1,1,0.009764932584411024,0.009764932584411024,B,B
5510,5510,11020,11020,-5510,-5510,1,1,0.17399534525582938,0.17399534525582938,B,B
5512,5512,11024,11024,-5512,-5512,1,1,0.589720219372781,0.589720219372781,B,B
5513,5513,11026,11026,-5513,-5513,1,1,0.548695784315615,0.548695784315615,B,B
5516,5516,11032,11032,-5516,-5516,1,1,0.9006919560754253,0.9006919560754253,B,B
5518,5518,11036,11036,-5518,-5518,1,1,0.7903528704864919,0.7903528704864919,B,B
5519,5519,11038,11038,-5519,-5519,1,1,0.3905345651336174,0.3905345651336174,B,B
5520,5520,11040,11040,-5520,-5520,1,1,0.8101083790903716,0.8101083790903716,B,B
5522,5522,11044,11044,-5522,-5522,1,1,0.20712707774271366,0.20712707774271366,B,B
5523,5523,11046,11046,-5523,-5523,1,1,0.8458527180706616,0.8458527180706616,B,B
5524,5524,11048,11048,-5524,-5524,1,1,0.07632423018352008,0.07632423018352008,B,B
5527,5527,11054,11054,-5527,-5527,1,1,0.7851569767811274,0.7851569767811274,B,B
5529,5529,11058,11058,-5529,-5529,1,1,0.34507636947604514,0.34507636947604514,B,B
5530,5530,11060,11060,-5530,-5530,1,1,0.9235289747359875,0.9235289747359875,B,B
5532,5532,11064,11064,-5532,-5532,1,1,0.5300450066837444,0.5300450066837444,B,B
5533,5533,11066,11066,-5533,-5533,1,1,0.05332448606110696,0.05332448606110696,B,B
5534,5534,11068,11068,-5534,-5534,1,1,0.9366831127661158,0.9366831127661158,B,B
5536,5536,11072,11072,-5536,-5536,1,1,0.2013919905934628,0.2013919905934628,B,B
5537,5537,11074,11074,-5537,-5537,1,1,0.36950387902757187,0.36950387902757187,B,B
5539,5539,11078,11078,-5539,-5539,1,1,0.15020754970274475,0.15020754970274475,B,B
5542,5542,11084,11084,-5542,-5542,1,1,0.43775787795736143,0.43775787795736143,B,B
5543,5543,11086,11086,-5543,-5543,1,1,0.7526733829016344,0.7526733829016344,B,B
5544,5544,11088,11088,-5544,-5544,1,1,0.323764572400163,0.323764572400163,B,B
5545,5545,11090,11090,-5545,-5545,1,1,0.40423810875680455,0.40423810875680455,B,B
5546,5546,11092,11092,-5546,-5546,1,1,0.22125074563468605,0.22125074563468605,B,B
5547,5547,11094,11094,-5547,-5547,1,1,0.5890850376057739,0.5890850376057739,B,B
5549,5549,11098,11098,-5549,-5549,1,1,0.6344353203718602,0.6344353203718602,B,B
5550,5550,11100,11100,-5550,-5550,1,1,0.23048027345647537,0.23048027345647537,B,B
5552,5552,11104,11104,-5552,-5552,1,1,0.5998146172341889,0.5998146172341889,B,B
5553,5553,11106,11106,-5553,-5553,1,1,0.22671576837429053,0.22671576837429053,B,B
5554,5554,11108,11108,-5554,-5554,1,1,0.2663264460894311,0.2663264460894311,B,B
5555,5555,11110,11110,-5555,-5555,1,1,0.8131322492138191,0.8131322492138191,B,B
5557,5557,11114,11114,-5557,-5557,1,1,0.9460432090394862,0.9460432090394862,B,B
5559,5559,11118,11118,-5559,-5559,1,1,0.13464071956019297,0.13464071956019297,B,B
5561,5561,11122,11122,-5561,-5561,1,1,0.18953567341006217,0.18953567341006217,B,B
5563,5563,11126,11126,-5563,-5563,1,1,0.275131106436745,0.275131106436745,B,B
5564,5564,11128,11128,-5564,-5564,1,1,0.40100865956755205,0.40100865956755205,B,B
5565,5565,11130,11130,-5565,-5565,1,1,0.49790821659721163,0.49790821659721163,B,B
5566,5566,11132,11132,-5566,-5566,1,1,0.7656826982454124,0.7656826982454124,B,B
5567,5567,11134,11134,-5567,-5567,1,1,0.761071201916087,0.761071201916087,B,B
5571,5571,11142,11142,-5571,-5571,1,1,0.956036392647822,0.956036392647822,B,B
5572,5572,11144,11144,-5572,-5572,1,1,0.588444421512342,0.588444421512342,B,B
5573,5573,11146,11146,-5573,-5573,1,1,0.83757513031824,0.83757513031824,B,B
5574,5574,11148,11148,-5574,-5574,1,1,0.4909893893868842,0.4909893893868842,B,B
5575,5575,11150,11150,-5575,-5575,1,1,0.31824373132588946,0.31824373132588946,B,B
5579,5579,11158,11158,-5579,-5579,1,1,0.6166006571235406,0.6166006571235406,B,B
5580,5580,11160,11160,-5580,-5580,1,1,0.9069991395352275,0.9069991395352275,B,B
5582,5582,11164,11164,-5582,-5582,1,1,0.6217740938003337,0.6217740938003337,B,B
5584,5584,11168,11168,-5584,-5584,1,1,0.5997526633714803,0.5997526633714803,B,B
5585,5585,11170,11170,-5585,-5585,1,1,0.8131398380377198,0.8131398380377198,B,B
5586,5586,11172,11172,-5586,-5586,1,1,0.12450919517371273,0.12450919517371273,B,B
5587,5587,11174,11174,-5587,-5587,1,1,0.430212961062846,0.430212961062846,B,B
5588,5588,11176,11176,-5588,-5588,1,1,0.04333548568091994,0.04333548568091994,B,B
5590,5590,11180,11180,-5590,-5590,1,1,0.6159390907350843,0.6159390907350843,B,B
5592,5592,11184,11184,-5592,-5592,1,1,0.6600328111655187,0.6600328111655187,B,B
5594,5594,11188,11188,-5594,-5594,1,1,0.4056749271786927,0.4056749271786927,B,B
5596,5596,11192,11192,-5596,-5596,1,1,0.10607220225428693,0.10607220225428693,B,B
5597,5597,11194,11194,-5597,-5597,1,1,0.05226412322998153,0.05226412322998153,B,B
5599,5599,11198,11198,-5599,-5599,1,1,0.32689641467632335,0.32689641467632335,B,B
5600,5600,11200,11200,-5600,-5600,1,1,0.16392480401563114,0.16392480401563114,B,B
5601,5601,11202,11202,-5601,-5601,1,1,0.2608888493753019,0.2608888493753019,B,B
5602,5602,11204,11204,-5602,-5602,1,1,0.301117202783054,0.301117202783054,B,B
5603,5603,11206,11206,-5603,-5603,1,1,0.6110114142829575,0.6110114142829575,B,B
5604,5604,11208,11208,-5604,-5604,1,1,0.2917812810381446,0.2917812810381446,B,B
5606,5606,11212,11212,-5606,-5606,1,1,0.03193389424173465,0.03193389424173465,B,B
5607,5607,11214,11214,-5607,-5607,1,1,0.6556465090891187,0.6556465090891187,B,B
5609,5609,11218,11218,-5609,-5609,1,1,0.3057087441279476,0.3057087441279476,B,B
5610,5610,11220,11220,-5610,-5610,1,1,0.6423693677566227,0.6423693677566227,B,B
5611,5611,11222,11222,-5611,-5611,1,1,0.5578948914139104,0.5578948914139104,B,B
5613,5613,11226,11226,-5613,-5613,1,1,0.6046337911669148,0.6046337911669148,B,B
5614,5614,11228,11228,-5614,-5614,1,1,0.48591010051302796,0.48591010051302796,B,B
5615,5615,11230,11230,-5615,-5615,1,1,0.5169580858890211,0.5169580858890211,B,B
5616,5616,11232,11232,-5616,-5616,1,1,0.608183361135097,0.608183361135097,B,B
5617,5617,11234,11234,-5617,-5617,1,1,0.9059936779559535,0.9059936779559535,B,B
5618,5618,11236,11236,-5618,-5618,1,1,0.33952239001583573,0.33952239001583573,B,B
5621,5621,11242,11242,-5621,-5621,1,1,0.5934317711587157,0.5934317711587157,B,B
5622,5622,11244,11244,-5622,-5622,1,1,0.6701898788029653,0.6701898788029653,B,B
5624,5624,11248,11248,-5624,-5624,1,1,0.1514762727929062,0.1514762727929062,B,B
5625,5625,11250,11250,-5625,-5625,1,1,0.5143738362385909,0.5143738362385909,B,B
5627,5627,11254,11254,-5627,-5627,1,1,0.29747887782870996,0.29747887782870996,B,B
5628,5628,11256,11256,-5628,-5628,1,1,0.12708983396944695,0.12708983396944695,B,B
5629,5629,11258,11258,-5629,-5629,1,1,0.2957341976421838,0.2957341976421838,B,B
5632,5632,11264,11264,-5632,-5632,1,1,0.9565332113809033,0.9565332113809033,B,B
5633,5633,11266,11266,-5633,-5633,1,1,0.680873470493612,0.680873470493612,B,B
5634,5634,11268,11268,-5634,-5634,1,1,0.3867097058401612,0.3867097058401612,B,B
5635,5635,11270,11270,-5635,-5635,1,1,0.02302442012489414,0.02302442012489414,B,B
5636,5636,11272,11272,-5636,-5636,1,1,0.7884187737851884,0.7884187737851884,B,B
5637,5637,11274,11274,-5637,-5637,1,1,0.9007915524235068,0.9007915524235068,B,B
5638,5638,11276,11276,-5638,-5638,1,1,0.97900895153671,0.97900895153671,B,B
5639,5639,11278,11278,-5639,-5639,1,1,0.2169617368925464,0.2169617368925464,B,B
5640,5640,11280,11280,-5640,-5640,1,1,0.9023442413832039,0.9023442413832039,B,B
5641,5641,11282,11282,-5641,-5641,1,1,0.14731377182852268,0.14731377182852268,B,B
5642,5642,11284,11284,-5642,-5642,1,1,0.6645196548511693,0.6645196548511693,B,B
5643,5643,11286,11286,-5643,-5643,1,1,0.16862812501612268,0.16862812501612268,B,B
5644,5644,11288,11288,-5644,-5644,1,1,0.3282170699545228,0.3282170699545228,B,B
5646,5646,11292,11292,-5646,-5646,1,1,0.2140215212791946,0.2140215212791946,B,B
5647,5647,11294,11294,-5647,-5647,1,1,0.3187248621906458,0.3187248621906458,B,B
5648,5648,11296,11296,-5648,-5648,1,1,0.1424108623639131,0.1424108623639131,B,B
5651,5651,11302,11302,-5651,-5651,1,1,0.14208170952714239,0.14208170952714239,B,B
5652,5652,11304,11304,-5652,-5652,1,1,0.9761240118821709,0.9761240118821709,B,B
5653,5653,11306,11306,-5653,-5653,1,1,0.98929398468729,0.98929398468729,B,B
5654,5654,11308,11308,-5654,-5654,1,1,0.16335901983577117,0.16335901983577117,B,B
5655,5655,11310,11310,-5655,-5655,1,1,0.06393709012867166,0.06393709012867166,B,B
5658,5658,11316,11316,-5658,-5658,1,1,0.5008831344237964,0.5008831344237964,B,B
5660,5660,11320,11320,-5660,-5660,1,1,0.7691124834471236,0.7691124834471236,B,B
5661,5661,11322,11322,-5661,-5661,1,1,0.6666425977401025,0.6666425977401025,B,B
5662,5662,11324,11324,-5662,-5662,1,1,0.6065602178040856,0.6065602178040856,B,B
5663,5663,11326,11326,-5663,-5663,1,1,0.733654860536632,0.733654860536632,B,B
5664,5664,11328,11328,-5664,-5664,1,1,0.8131329002811185,0.8131329002811185,B,B
5666,5666,11332,11332,-5666,-5666,1,1,0.7779107840088766,0.7779107840088766,B,B
5668,5668,11336,11336,-5668,-5668,1,1,0.6465214900773225,0.6465214900773225,B,B
5669,5669,11338,11338,-5669,-5669,1,1,0.22646996795751306,0.22646996795751306,B,B
5670,5670,11340,11340,-5670,-5670,1,1,0.4779984854794188,0.4779984854794188,B,B
5671,5671,11342,11342,-5671,-5671,1,1,0.15801706019590311,0.15801706019590311,B,B
5672,5672,11344,11344,-5672,-5672,1,1,0.20729660391000482,0.20729660391000482,B,B
5673,5673,11346,11346,-5673,-5673,1,1,0.46200591441257477,0.46200591441257477,B,B
5674,5674,11348,11348,-5674,-5674,1,1,0.509357468198439,0.509357468198439,B,B
5675,5675,11350,11350,-5675,-5675,1,1,0.6148686383130502,0.6148686383130502,B,B
5676,5676,11352,11352,-5676,-5676,1,1,0.8455849823505475,0.8455849823505475,B,B
5678,5678,11356,11356,-5678,-5678,1,1,0.6055668989943339,0.6055668989943339,B,B
5679,5679,11358,11358,-5679,-5679,1,1,0.5955084527518055,0.5955084527518055,B,B
5682,5682,11364,11364,-5682,-5682,1,1,0.8784411689012536,0.8784411689012536,B,B
5683,5683,11366,11366,-5683,-5683,1,1,0.4438297741649998,0.4438297741649998,B,B
5684,5684,11368,11368,-5684,-5684,1,1,0.5463909493589261,0.5463909493589261,B,B
5688,5688,11376,11376,-5688,-5688,1,1,0.4297058258061973,0.4297058258061973,B,B
5689,5689,11378,11378,-5689,-5689,1,1,0.48126903846298574,0.48126903846298574,B,B
5691,5691,11382,11382,-5691,-5691,1,1,0.14782108212799905,0.14782108212799905,B,B
5692,5692,11384,11384,-5692,-5692,1,1,0.30652021869835044,0.30652021869835044,B,B
5694,5694,11388,11388,-5694,-5694,1,1,0.7946606223302882,0.7946606223302882,B,B
5695,5695,11390,11390,-5695,-5695,1,1,0.4195054885510284,0.4195054885510284,B,B
5699,5699,11398,11398,-5699,-5699,1,1,0.6669902625342646,0.6669902625342646,B,B
5700,5700,11400,11400,-5700,-5700,1,1,0.3131741306683202,0.3131741306683202,B,B
5701,5701,11402,11402,-5701,-5701,1,1,0.15147700457652968,0.15147700457652968,B,B
5703,5703,11406,11406,-5703,-5703,1,1,0.8402302099347388,0.8402302099347388,B,B
5704,5704,11408,11408,-5704,-5704,1,1,0.25411529247309084,0.25411529247309084,B,B
5707,5707,11414,11414,-5707,-5707,1,1,0.11643915895767809,0.11643915895767809,B,B
5709,5709,11418,11418,-5709,-5709,1,1,0.49738128956208083,0.49738128956208083,B,B
5710,5710,11420,11420,-5710,-5710,1,1,0.5624558025281826,0.5624558025281826,B,B
5711,5711,11422,11422,-5711,-5711,1,1,0.07197284530321613,0.07197284530321613,B,B
5712,5712,11424,11424,-5712,-5712,1,1,0.978638063097881,0.978638063097881,B,B
5713,5713,11426,11426,-5713,-5713,1,1,0.11284684681077861,0.11284684681077861,B,B
5715,5715,11430,11430,-5715,-5715,1,1,0.7123294089365497,0.7123294089365497,B,B
5716,5716,11432,11432,-5716,-5716,1,1,0.4376843900309736,0.4376843900309736,B,B
5717,5717,11434,11434,-5717,-5717,1,1,0.3701200734520115,0.3701200734520115,B,B
5719,5719,11438,11438,-5719,-5719,1,1,0.5780638231757812,0.5780638231757812,B,B
5721,5721,11442,11442,-5721,-5721,1,1,0.6009271025169927,0.6009271025169927,B,B
5723,5723,11446,11446,-5723,-5723,1,1,0.4407347821924621,0.4407347821924621,B,B
5724,5724,11448,11448,-5724,-5724,1,1,0.5101714442624968,0.5101714442624968,B,B
5726,5726,11452,11452,-5726,-5726,1,1,0.6695426572162874,0.6695426572162874,B,B
5727,5727,11454,11454,-5727,-5727,1,1,0.423151306490682,0.423151306490682,B,B
5728,5728,11456,11456,-5728,-5728,1,1,0.25578781739236356,0.25578781739236356,B,B
5731,5731,11462,11462,-5731,-5731,1,1,0.4872448594960501,0.4872448594960501,B,B
5732,5732,11464,11464,-5732,-5732,1,1,0.3324893254279938,0.3324893254279938,B,B
5733,5733,11466,11466,-5733,-5733,1,1,0.03127235041844689,0.03127235041844689,B,B
5737,5737,11474,11474,-5737,-5737,1,1,0.198264322541003,0.198264322541003,B,B
5739,5739,11478,11478,-5739,-5739,1,1,0.5118637314659358,0.5118637314659358,B,B
5740,5740,11480,11480,-5740,-5740,1,1,0.5575498866051678,0.5575498866051678,B,B
5743,5743,11486,11486,-5743,-5743,1,1,0.2712991872030853,0.2712991872030853,B,B
5744,5744,11488,11488,-5744,-5744,1,1,0.056240612322284056,0.056240612322284056,B,B
5747,5747,11494,11494,-5747,-5747,1,1,0.8004567815905269,0.8004567815905269,B,B
5748,5748,11496,11496,-5748,-5748,1,1,0.41805564276689877,0.41805564276689877,B,B
5750,5750,11500,11500,-5750,-5750,1,1,0.49993713751620694,0.49993713751620694,B,B
5753,5753,11506,11506,-5753,-5753,1,1,0.7037918002547542,0.7037918002547542,B,B
5754,5754,11508,11508,-5754,-5754,1,1,0.6392505077601238,0.6392505077601238,B,B
5755,5755,11510,11510,-5755,-5755,1,1,0.10963693842169164,0.10963693842169164,B,B
5756,5756,11512,11512,-5756,-5756,1,1,0.6405342434633667,0.6405342434633667,B,B
5758,5758,11516,11516,-5758,-5758,1,1,0.8356468371612931,0.8356468371612931,B,B
5759,5759,11518,11518,-5759,-5759,1,1,0.7561239908672556,0.7561239908672556,B,B
5760,5760,11520,11520,-5760,-5760,1,1,0.33944905402507286,0.33944905402507286,B,B
5761,5761,11522,11522,-5761,-5761,1,1,0.9755008984412644,0.9755008984412644,B,B
5762,5762,11524,11524,-5762,-5762,1,1,0.45879557660817616,0.45879557660817616,B,B
5763,5763,11526,11526,-5763,-5763,1,1,0.6065625655514646,0.6065625655514646,B,B
5764,5764,11528,11528,-5764,-5764,1,1,0.869029874379521,0.869029874379521,B,B
5765,5765,11530,11530,-5765,-5765,1,1,0.7099847065886224,0.7099847065886224,B,B
5766,5766,11532,11532,-5766,-5766,1,1,0.3506915178483735,0.3506915178483735,B,B
5767,5767,11534,11534,-5767,-5767,1,1,0.8370742552369923,0.8370742552369923,B,B
5768,5768,11536,11536,-5768,-5768,1,1,0.4717864721375966,0.4717864721375966,B,B
5769,5769,11538,11538,-5769,-5769,1,1,0.5772843727538459,0.5772843727538459,B,B
5771,5771,11542,11542,-5771,-5771,1,1,0.8589185852346046,0.8589185852346046,B,B
5772,5772,11544,11544,-5772,-5772,1,1,0.9785084121176643,0.9785084121176643,B,B
5774,5774,11548,11548,-5774,-5774,1,1,0.37767118470361893,0.37767118470361893,B,B
5775,5775,11550,11550,-5775,-5775,1,1,0.3690287236121277,0.3690287236121277,B,B
5776,5776,11552,11552,-5776,-5776,1,1,0.8310349153838658,0.8310349153838658,B,B
5777,5777,11554,11554,-5777,-5777,1,1,0.002875449885995751,0.002875449885995751,B,B
5778,5778,11556,11556,-5778,-5778,1,1,0.6372945633651074,0.6372945633651074,B,B
5779,5779,11558,11558,-5779,-5779,1,1,0.44730495999430764,0.44730495999430764,B,B
5780,5780,11560,11560,-5780,-5780,1,1,0.8506981740615778,0.8506981740615778,B,B
5781,5781,11562,11562,-5781,-5781,1,1,0.023561918091706824,0.023561918091706824,B,B
5783,5783,11566,11566,-5783,-5783,1,1,0.42849623091279,0.42849623091279,B,B
5784,5784,11568,11568,-5784,-5784,1,1,0.6932288558203715,0.6932288558203715,B,B
5785,5785,11570,11570,-5785,-5785,1,1,0.650509878118668,0.650509878118668,B,B
5786,5786,11572,11572,-5786,-5786,1,1,0.2560792047229854,0.2560792047229854,B,B
5787,5787,11574,11574,-5787,-5787,1,1,0.5503595556507457,0.5503595556507457,B,B
5788,5788,11576,11576,-5788,-5788,1,1,0.33651497509972916,0.33651497509972916,B,B
5791,5791,11582,11582,-5791,-5791,1,1,0.44548728437867,0.44548728437867,B,B
5792,5792,11584,11584,-5792,-5792,1,1,0.42843236137542995,0.42843236137542995,B,B
5793,5793,11586,11586,-5793,-5793,1,1,0.2589539697237978,0.2589539697237978,B,B
5795,5795,11590,11590,-5795,-5795,1,1,0.7283371222291275,0.7283371222291275,B,B
5796,5796,11592,11592,-5796,-5796,1,1,0.3091375953266825,0.3091375953266825,B,B
5797,5797,11594,11594,-5797,-5797,1,1,0.1262478655690631,0.1262478655690631,B,B
5798,5798,11596,11596,-5798,-5798,1,1,0.8392608216124632,0.8392608216124632,B,B
5799,5799,11598,11598,-5799,-5799,1,1,0.8926711074681217,0.8926711074681217,B,B
5802,5802,11604,11604,-5802,-5802,1,1,0.12072828264106239,0.12072828264106239,B,B
5803,5803,11606,11606,-5803,-5803,1,1,0.5986276376692967,0.5986276376692967,B,B
5804,5804,11608,11608,-5804,-5804,1,1,0.8004805077941738,0.8004805077941738,B,B
5806,5806,11612,11612,-5806,-5806,1,1,0.6068367837561884,0.6068367837561884,B,B
5807,5807,11614,11614,-5807,-5807,1,1,0.5153885369209218,0.5153885369209218,B,B
5808,5808,11616,11616,-5808,-5808,1,1,0.9594917280639779,0.9594917280639779,B,B
5812,5812,11624,11624,-5812,-5812,1,1,0.8204860170168897,0.8204860170168897,B,B
5813,5813,11626,11626,-5813,-5813,1,1,0.5521516033255542,0.5521516033255542,B,B
