sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,44,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Female,Female,39,39,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,26,27,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,Battery,8,7,High,High
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Battery,2,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,11,5,F,F,Possession of Cocaine,Possession of Cocaine,8,7,High,High
Male,Male,38,39,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,14,5,F,F,arrest case no charge,arrest case no charge,8,7,High,High
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,44,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felony Driving While Lic Suspd,Battery,1,1,Low,Low
Male,Male,52,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,9,3,F,F,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,8,7,High,Low
Male,Male,77,67,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,61,51,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,6,5,Medium,Medium
Female,Male,41,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Female,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,5,5,Medium,Low
Female,Female,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Cruelty Toward Child,Aggravated Assault w/Firearm,1,1,Low,Low
Male,Male,59,57,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,arrest case no charge,1,1,Low,Low
Male,Male,55,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,53,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,Petit Theft,Petit Theft,2,1,Low,Low
Male,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,1,0,F,F,Pos Cannabis W/Intent Sel/Del,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,1,0,2,0,F,F,Poss Similitude of Drivers Lic,Battery,5,5,Medium,Medium
Male,Male,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Felony Battery w/Prior Convict,Possession of Cocaine,6,5,Medium,Medium
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Property Damage/Injury,Viol Injunct Domestic Violence,2,1,Low,Low
Male,Male,32,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,40,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Pos Cannabis W/Intent Sel/Del,Battery,3,3,Low,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Poss Oxycodone W/Int/Sell/Del,Battery,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,,Battery,3,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,arrest case no charge,2,1,Low,Low
Female,Female,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,7,7,Medium,Medium
Male,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession Child Pornography,arrest case no charge,1,1,Low,Low
Male,Male,35,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,43,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,12,5,M,M,Criminal Mischief>$200<$1000,Uttering a Forged Instrument,6,5,Medium,Medium
Female,Female,61,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,1,1,Low,Low
Female,Female,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,F,F,Conspiracy Dealing Stolen Prop,Battery,6,5,Medium,Medium
Female,Female,20,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,1,0,0,0,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,43,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,51,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,1,1,Low,Low
Male,Male,37,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,9,5,F,F,Deliver Cocaine,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,0,7,3,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,Low
Female,Female,29,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,4,3,Low,Low
Female,Female,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,12,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Felony DUI - Enhanced,Driving Under The Influence,1,1,Low,Low
Male,Male,38,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,5,Medium,Medium
Female,Female,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Assault,Driving While License Revoked,4,3,Low,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,F,F,Driving While License Revoked,Driving While License Revoked,9,9,High,Low
Male,Male,65,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession Of Heroin,Felony Battery (Dom Strang),3,3,Low,Low
Male,Male,52,51,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,5,5,Medium,Medium
Male,Male,32,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,36,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,3,3,Low,Low
Male,Male,47,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,13,5,M,F,Battery,Battery,4,3,Low,Low
Female,Female,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,M,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,32,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,M,F,Battery,Battery,2,1,Low,Low
Male,Male,43,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Neglect Child / No Bodily Harm,Neglect Child / No Bodily Harm,1,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,M,M,Battery,Battery,4,3,Low,Low
Male,Male,21,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,34,34,25 - 45,25 - 45,Asian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,40,39,25 - 45,25 - 45,African-American,African-American,2,1,0,0,0,0,23,15,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,6,5,Medium,Medium
Male,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Disorderly Conduct,Driving While License Revoked,3,3,Low,Low
Male,Male,41,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,7,3,F,F,Burglary Conveyance Armed,arrest case no charge,10,9,High,High
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Conveyance Assault/Bat,Driving While License Revoked,4,3,Low,Low
Female,Female,27,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Prostitution/Lewd Act Assignation,arrest case no charge,3,3,Low,Low
Male,Male,52,57,Greater than 45,Greater than 45,Asian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,6,5,Medium,Medium
Female,Male,42,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Poss Contr Subst W/o Prescript,Battery,2,1,Low,Low
Female,Female,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,1,0,F,F,Driving While License Revoked,Driving While License Revoked,2,1,Low,Low
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,5,5,Medium,Low
Male,Male,38,39,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Felony Battery (Dom Strang),arrest case no charge,1,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,0,2,0,F,F,Possession of Cocaine,Possession of Cocaine,6,5,Medium,Low
Female,Female,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,arrest case no charge,arrest case no charge,8,7,High,Low
Male,Male,21,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,3,0,1,0,F,F,Possession of Cocaine,Possession of Cocaine,8,7,High,High
Female,Female,22,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,32,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,3,0,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Corrupt Public Servant,Aggravated Assault w/Firearm,2,1,Low,Low
Female,Female,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,40,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,3,3,Low,Low
Female,Female,29,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,3,3,Low,High
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,2,0,2,0,M,M,Battery,Battery,9,9,High,High
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,5,1,1,0,0,0,10,3,F,F,Possession of Cocaine,Possession of Cocaine,10,9,High,High
Male,Male,36,34,25 - 45,25 - 45,Hispanic,African-American,0,1,1,0,0,0,26,20,F,F,Driving While License Revoked,Driving While License Revoked,10,9,High,High
Male,Male,26,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,5,3,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Male,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),2,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,7,Medium,Low
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,2,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,2,0,9,3,M,M,Battery,Battery,7,7,Medium,Low
Male,Male,31,27,25 - 45,25 - 45,Hispanic,African-American,0,1,1,0,0,0,19,20,F,F,"Poss 3,4 MDMA (Ecstasy)",Possess Cannabis/20 Grams Or Less,7,7,Medium,Medium
Male,Male,21,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,M,M,Aggravated Assault w/Firearm,Grand Theft (Motor Vehicle),4,3,Low,Medium
Male,Male,60,57,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,39,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,5,5,Medium,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,arrest case no charge,4,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,4,3,Low,High
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,22,21,Less than 25,Greater than 45,African-American,African-American,0,1,1,0,3,0,2,0,F,F,Driving While License Revoked,Driving While License Revoked,6,5,Medium,Medium
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Possession of Cocaine,Possession of Cocaine,9,9,High,Low
Male,Male,31,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,5,3,F,F,Crim Use of Personal ID Info,Driving While License Revoked,6,5,Medium,Medium
Female,Female,65,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Fraudulent Use of Credit Card,arrest case no charge,1,1,Low,Low
Female,Female,34,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,46,39,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,2,1,Low,Low
Male,Male,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,4,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,16,7,F,F,Grand Theft (Motor Vehicle),DUI Level 0.15 Or Minor In Veh,10,9,High,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Burglary Dwelling Occupied,DUI Level 0.15 Or Minor In Veh,3,3,Low,Low
Female,Male,56,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Unlicensed Telemarketing,Viol Injunct Domestic Violence,1,1,Low,Low
Male,Male,21,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,"Deliver 3,4 Methylenediox","Deliver 3,4 Methylenediox",4,3,Low,Low
Male,Male,22,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,9,9,High,Low
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Driving Under The Influence,Driving While License Revoked,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,0,1,0,F,F,Battery on Law Enforc Officer,Battery,8,7,High,High
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,2,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Computer Pornography,Battery,1,1,Low,Low
Male,Male,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,6,5,Medium,Low
Male,Male,32,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Robbery / Weapon,Battery,1,1,Low,Low
Female,Female,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,9,9,High,Low
Male,Male,23,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,3,3,Low,Low
Male,Male,20,21,Less than 25,Less than 25,Caucasian,African-American,0,1,1,0,1,0,1,0,F,F,Poss Tetrahydrocannabinols,Possession of Cocaine,10,9,High,High
Male,Male,38,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,Battery,Battery,4,3,Low,Low
Male,Male,46,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Driving License Suspended,Battery,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,arrest case no charge,4,3,Low,Low
Male,Male,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,3,3,Low,Low
Female,Female,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Conveyance Unoccup,Battery,2,1,Low,Low
Female,Female,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,M,Driving While License Revoked,Driving While License Revoked,2,1,Low,Low
Male,Male,37,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,63,57,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Criminal Mischief,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Aggravated Battery / Pregnant,Felony Driving While Lic Suspd,4,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Unoccupied Dwelling,Battery,5,5,Medium,Medium
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,6,5,Medium,Medium
Male,Male,30,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Driving While License Revoked,Driving While License Revoked,2,1,Low,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,High,High
Female,Female,48,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,58,57,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
