Feature A (i)	Feature A (i)-noRandom_Feature	Feature B (2i)	Feature B (2i)-noRandom_Feature	Feature C (-i)	Feature C (-i)-noRandom_Feature	Constant Feature	Constant Feature-noRandom_Feature	Random Feature	Random Feature-noRandom_Feature	Outcome	Outcome-noRandom_Feature
4151	3997	8302	7994	-4151	-4000	1	1	0.13519820233124913	0.40683512717298975	B	B
4154	4179	8308	8358	-4154	-4187	1	1	0.43423771559053215	0.40683512717298975	B	B
4155	3950	8310	7900	-4155	-3964	1	1	0.25325179356243654	0.40683512717298975	B	B
4157	4084	8314	8168	-4157	-4091	1	1	0.6810092169763585	0.40683512717298975	B	B
4166	3997	8332	7994	-4166	-4000	1	1	0.11460775997904715	0.40683512717298975	B	B
4167	4084	8334	8168	-4167	-4091	1	1	0.4621419492065185	0.40683512717298975	B	B
4168	4300	8336	8600	-4168	-4327	1	1	0.9226969246007276	0.40683512717298975	B	B
4170	4215	8340	8430	-4170	-4269	1	1	0.6273272760806085	0.40683512717298975	B	B
4184	4179	8368	8358	-4184	-4187	1	1	0.4609688542986432	0.40683512717298975	B	B
4188	4215	8376	8430	-4188	-4269	1	1	0.5442488095057396	0.40683512717298975	B	B
4193	4215	8386	8430	-4193	-4269	1	1	0.8616002032340994	0.40683512717298975	B	B
4199	4179	8398	8358	-4199	-4187	1	1	0.5968372597450952	0.40683512717298975	B	B
4212	3888	8424	7776	-4212	-3893	1	1	0.8119670905990896	0.40683512717298975	B	B
4214	4215	8428	8430	-4214	-4269	1	1	0.39005579531400514	0.40683512717298975	B	B
4219	4215	8438	8430	-4219	-4269	1	1	0.44504259055849316	0.40683512717298975	B	B
4223	4179	8446	8358	-4223	-4187	1	1	0.9770487206586163	0.40683512717298975	B	B
4229	4215	8458	8430	-4229	-4269	1	1	0.06541215618083185	0.40683512717298975	B	B
4233	4300	8466	8600	-4233	-4327	1	1	0.3639127638092722	0.40683512717298975	B	B
4234	4300	8468	8600	-4234	-4327	1	1	0.5227184683335996	0.40683512717298975	B	B
4235	4215	8470	8430	-4235	-4269	1	1	0.4926024482520297	0.40683512717298975	B	B
4238	4300	8476	8600	-4238	-4327	1	1	0.0010760223322071605	0.40683512717298975	B	B
4239	3950	8478	7900	-4239	-3964	1	1	0.7742103531964344	0.40683512717298975	B	B
4244	4300	8488	8600	-4244	-4327	1	1	0.017203998479661253	0.40683512717298975	B	B
4245	3950	8490	7900	-4245	-3964	1	1	0.8173137031827645	0.40683512717298975	B	B
4252	4300	8504	8600	-4252	-4327	1	1	0.4901328411607001	0.40683512717298975	B	B
4260	4084	8520	8168	-4260	-4091	1	1	0.18132461403181055	0.40683512717298975	B	B
4261	4374	8522	8748	-4261	-4407	1	1	0.9133041413050875	0.40683512717298975	B	B
4263	4084	8526	8168	-4263	-4091	1	1	0.18979911042183206	0.40683512717298975	B	B
4264	4374	8528	8748	-4264	-4407	1	1	0.29556817477003905	0.40683512717298975	B	B
4265	3997	8530	7994	-4265	-4000	1	1	0.8156065162640107	0.40683512717298975	B	B
4270	4300	8540	8600	-4270	-4327	1	1	0.4811862468827528	0.40683512717298975	B	B
4278	4215	8556	8430	-4278	-4269	1	1	0.8480292219660489	0.40683512717298975	B	B
4280	4215	8560	8430	-4280	-4269	1	1	0.08523737706736645	0.40683512717298975	B	B
4287	4084	8574	8168	-4287	-4091	1	1	0.2006297091112088	0.40683512717298975	B	B
4290	4451	8580	8902	-4290	-4482	1	1	0.8766517948778082	0.40683512717298975	B	B
4293	4179	8586	8358	-4293	-4187	1	1	0.9952478383276495	0.40683512717298975	B	B
4296	4300	8592	8600	-4296	-4327	1	1	0.8688930211114302	0.40683512717298975	B	B
4299	4179	8598	8358	-4299	-4187	1	1	0.5959351692314004	0.40683512717298975	B	B
4300	4300	8600	8600	-4300	-4327	1	1	0.05660496135434012	0.40683512717298975	B	B
4301	4374	8602	8748	-4301	-4407	1	1	0.5195961120079436	0.40683512717298975	B	B
4303	4179	8606	8358	-4303	-4187	1	1	0.21229688248599365	0.40683512717298975	B	B
4304	4215	8608	8430	-4304	-4269	1	1	0.42380515573903066	0.40683512717298975	B	B
4305	4300	8610	8600	-4305	-4327	1	1	0.8407794997668242	0.40683512717298975	B	B
4307	4084	8614	8168	-4307	-4091	1	1	0.7700697025116012	0.40683512717298975	B	B
4309	4215	8618	8430	-4309	-4269	1	1	0.9421111599712619	0.40683512717298975	B	B
4310	4300	8620	8600	-4310	-4327	1	1	0.7015219759078439	0.40683512717298975	B	B
4314	4179	8628	8358	-4314	-4187	1	1	0.1543621811403899	0.40683512717298975	B	B
4317	4374	8634	8748	-4317	-4407	1	1	0.8654890219273397	0.40683512717298975	B	B
4321	4374	8642	8748	-4321	-4407	1	1	0.5287102391843116	0.40683512717298975	B	B
4322	4300	8644	8600	-4322	-4327	1	1	0.627023986681557	0.40683512717298975	B	B
4324	4300	8648	8600	-4324	-4327	1	1	0.4045579173339132	0.40683512717298975	B	B
4330	4451	8660	8902	-4330	-4482	1	1	0.9046358912078981	0.40683512717298975	B	B
4331	4179	8662	8358	-4331	-4187	1	1	0.5547006138899302	0.40683512717298975	B	B
4335	4300	8670	8600	-4335	-4327	1	1	0.43689165155294296	0.40683512717298975	B	B
4337	4451	8674	8902	-4337	-4482	1	1	0.9111230339144645	0.40683512717298975	B	B
4338	4215	8676	8430	-4338	-4269	1	1	0.9981691804623504	0.40683512717298975	B	B
4341	4451	8682	8902	-4341	-4482	1	1	0.2914498492917156	0.40683512717298975	B	B
4347	4374	8694	8748	-4347	-4407	1	1	0.45378784520362525	0.40683512717298975	B	B
4349	4300	8698	8600	-4349	-4327	1	1	0.9334317405293355	0.40683512717298975	B	B
4350	4451	8700	8902	-4350	-4482	1	1	0.9088007045890945	0.40683512717298975	B	B
4353	4300	8706	8600	-4353	-4327	1	1	0.4047909054776986	0.40683512717298975	B	B
4355	4451	8710	8902	-4355	-4482	1	1	0.2849629385816457	0.40683512717298975	B	B
4359	4179	8718	8358	-4359	-4187	1	1	0.1484527750967407	0.40683512717298975	B	B
4367	4300	8734	8600	-4367	-4327	1	1	0.4371260892935517	0.40683512717298975	B	B
4368	4215	8736	8430	-4368	-4269	1	1	0.1805941944905729	0.40683512717298975	B	B
4370	4374	8740	8748	-4370	-4407	1	1	0.42582821992783615	0.40683512717298975	B	B
4371	4374	8742	8748	-4371	-4407	1	1	0.4648993253291518	0.40683512717298975	B	B
4374	4374	8748	8748	-4374	-4407	1	1	0.9888793740216846	0.40683512717298975	B	B
4377	4084	8754	8168	-4377	-4091	1	1	0.24230959791861983	0.40683512717298975	B	B
4383	4374	8766	8748	-4383	-4407	1	1	0.4938470903341373	0.40683512717298975	B	B
4384	4374	8768	8748	-4384	-4407	1	1	0.037881371398617025	0.40683512717298975	B	B
4386	4179	8772	8358	-4386	-4187	1	1	0.1161631858132578	0.40683512717298975	B	B
4388	4374	8776	8748	-4388	-4407	1	1	0.9454164716701771	0.40683512717298975	B	B
4390	4623	8780	9246	-4390	-4636	1	1	0.28082219782720796	0.40683512717298975	B	B
4398	4215	8796	8430	-4398	-4269	1	1	0.8019449548920157	0.40683512717298975	B	B
4403	4623	8806	9246	-4403	-4636	1	1	0.30175006137112415	0.40683512717298975	B	B
4404	4084	8808	8168	-4404	-4091	1	1	0.27330708471293774	0.40683512717298975	B	B
4413	4374	8826	8748	-4413	-4407	1	1	0.4024722787965256	0.40683512717298975	B	B
4416	4374	8832	8748	-4416	-4407	1	1	0.4863973973956013	0.40683512717298975	B	B
4424	4215	8848	8430	-4424	-4269	1	1	0.7915874761150209	0.40683512717298975	B	B
4427	4451	8854	8902	-4427	-4482	1	1	0.03760764012098061	0.40683512717298975	B	B
4429	4451	8858	8902	-4429	-4482	1	1	0.698159981223085	0.40683512717298975	B	B
4430	4451	8860	8902	-4430	-4482	1	1	0.8403624853838253	0.40683512717298975	B	B
4432	4451	8864	8902	-4432	-4482	1	1	0.025705464783361553	0.40683512717298975	B	B
4434	4451	8868	8902	-4434	-4482	1	1	0.8583223034718762	0.40683512717298975	B	B
4436	4215	8872	8430	-4436	-4269	1	1	0.769098093426906	0.40683512717298975	B	B
4443	4529	8886	9058	-4443	-4539	1	1	0.8817661599294857	0.40683512717298975	B	B
4445	4451	8890	8902	-4445	-4482	1	1	0.4818878414009585	0.40683512717298975	B	B
4448	4084	8896	8168	-4448	-4091	1	1	0.2530164627237256	0.40683512717298975	B	B
4454	4179	8908	8358	-4454	-4187	1	1	0.26351942613864765	0.40683512717298975	B	B
4455	4374	8910	8748	-4455	-4407	1	1	0.6511289038441633	0.40683512717298975	B	B
4458	4623	8916	9246	-4458	-4636	1	1	0.7126983150476068	0.40683512717298975	B	B
4467	4300	8934	8600	-4467	-4327	1	1	0.20545726625734873	0.40683512717298975	B	B
4472	4179	8944	8358	-4472	-4187	1	1	0.2562713406617013	0.40683512717298975	B	B
4473	4529	8946	9058	-4473	-4539	1	1	0.8587927330540439	0.40683512717298975	B	B
4476	4451	8952	8902	-4476	-4482	1	1	0.6134495013917045	0.40683512717298975	B	B
4477	4529	8954	9058	-4477	-4539	1	1	0.5003139041458763	0.40683512717298975	B	B
4478	4529	8956	9058	-4478	-4539	1	1	0.36060707160315797	0.40683512717298975	B	B
4479	4300	8958	8600	-4479	-4327	1	1	0.7893944335476036	0.40683512717298975	B	B
4487	4700	8974	9400	-4487	-4726	1	1	0.276308074680353	0.40683512717298975	B	B
4489	4529	8978	9058	-4489	-4539	1	1	0.5373625433663739	0.40683512717298975	B	B
4491	4623	8982	9246	-4491	-4636	1	1	0.33758612572234026	0.40683512717298975	B	B
4492	4300	8984	8600	-4492	-4327	1	1	0.8090156344294351	0.40683512717298975	B	B
4493	4623	8986	9246	-4493	-4636	1	1	0.9287804034270154	0.40683512717298975	B	B
4494	4374	8988	8748	-4494	-4407	1	1	0.8128365024097085	0.40683512717298975	B	B
4495	4451	8990	8902	-4495	-4482	1	1	0.4369961479007489	0.40683512717298975	B	B
4496	4623	8992	9246	-4496	-4636	1	1	0.9056026857993686	0.40683512717298975	B	B
4497	4451	8994	8902	-4497	-4482	1	1	0.6169582868633652	0.40683512717298975	B	B
4499	4529	8998	9058	-4499	-4539	1	1	0.6557470449905096	0.40683512717298975	B	B
4502	4451	9004	8902	-4502	-4482	1	1	0.9341223868342423	0.40683512717298975	B	B
4503	4374	9006	8748	-4503	-4407	1	1	0.5863701707276725	0.40683512717298975	B	B
4505	4451	9010	8902	-4505	-4482	1	1	0.9471133936963764	0.40683512717298975	B	B
4508	4451	9016	8902	-4508	-4482	1	1	0.4553310837954231	0.40683512717298975	B	B
4510	4529	9020	9058	-4510	-4539	1	1	0.06651221513391226	0.40683512717298975	B	B
4517	4529	9034	9058	-4517	-4539	1	1	0.004927220935417087	0.40683512717298975	B	B
4519	4529	9038	9058	-4519	-4539	1	1	0.941256620705001	0.40683512717298975	B	B
4520	4451	9040	8902	-4520	-4482	1	1	0.6945294514833198	0.40683512717298975	B	B
4521	4374	9042	8748	-4521	-4407	1	1	0.8186694876468088	0.40683512717298975	B	B
4524	4451	9048	8902	-4524	-4482	1	1	0.40027144607929843	0.40683512717298975	B	B
4525	4529	9050	9058	-4525	-4539	1	1	0.6203558513407912	0.40683512717298975	B	B
4526	4451	9052	8902	-4526	-4482	1	1	0.6788617715179907	0.40683512717298975	B	B
4527	4700	9054	9400	-4527	-4726	1	1	0.30619574440405006	0.40683512717298975	B	B
4528	4529	9056	9058	-4528	-4539	1	1	0.6760952775264788	0.40683512717298975	B	B
4535	4529	9070	9058	-4535	-4539	1	1	0.9729187301953336	0.40683512717298975	B	B
4541	4529	9082	9058	-4541	-4539	1	1	0.6486683593594016	0.40683512717298975	B	B
4547	4215	9094	8430	-4547	-4269	1	1	0.2723409032694515	0.40683512717298975	B	B
4548	4623	9096	9246	-4548	-4636	1	1	0.8916955175330221	0.40683512717298975	B	B
4562	4451	9124	8902	-4562	-4482	1	1	0.8177091084821518	0.40683512717298975	B	B
4563	4529	9126	9058	-4563	-4539	1	1	0.08602786132594964	0.40683512717298975	B	B
4564	4529	9128	9058	-4564	-4539	1	1	0.5416589656312174	0.40683512717298975	B	B
4568	4623	9136	9246	-4568	-4636	1	1	0.8229811433966162	0.40683512717298975	B	B
4572	4778	9144	9556	-4572	-4797	1	1	0.31800010854280036	0.40683512717298975	B	B
4573	4529	9146	9058	-4573	-4539	1	1	0.3994648057535516	0.40683512717298975	B	B
4578	4623	9156	9246	-4578	-4636	1	1	0.6486204366407411	0.40683512717298975	B	B
4579	4700	9158	9400	-4579	-4726	1	1	0.9061732692898388	0.40683512717298975	B	B
4581	4374	9162	8748	-4581	-4407	1	1	0.14315760564879199	0.40683512717298975	B	B
4582	4529	9164	9058	-4582	-4539	1	1	0.3912473981528871	0.40683512717298975	B	B
4585	4623	9170	9246	-4585	-4636	1	1	0.3922602146333848	0.40683512717298975	B	B
4586	4623	9172	9246	-4586	-4636	1	1	0.5120548376215714	0.40683512717298975	B	B
4587	4778	9174	9556	-4587	-4797	1	1	0.723798875530881	0.40683512717298975	B	B
4588	4778	9176	9556	-4588	-4797	1	1	0.3236742271879257	0.40683512717298975	B	B
4592	4873	9184	9746	-4592	-4873	1	1	0.2899866337609267	0.40683512717298975	B	B
4595	4451	9190	8902	-4595	-4482	1	1	0.7972538574965741	0.40683512717298975	B	B
4596	4300	9192	8600	-4596	-4327	1	1	0.2556665243181364	0.40683512717298975	B	B
4599	4451	9198	8902	-4599	-4482	1	1	0.11856970316934834	0.40683512717298975	B	B
4600	4300	9200	8600	-4600	-4327	1	1	0.22195493889541607	0.40683512717298975	B	B
4601	4529	9202	9058	-4601	-4539	1	1	0.7943890514486202	0.40683512717298975	B	B
4604	4700	9208	9400	-4604	-4726	1	1	0.6111955604125602	0.40683512717298975	B	B
4608	4623	9216	9246	-4608	-4636	1	1	0.09578587196953903	0.40683512717298975	B	B
4614	4623	9228	9246	-4614	-4636	1	1	0.05126054702180982	0.40683512717298975	B	B
4615	4873	9230	9746	-4615	-4873	1	1	0.29312155847436416	0.40683512717298975	B	B
4618	4529	9236	9058	-4618	-4539	1	1	0.48585011745472706	0.40683512717298975	B	B
4627	4700	9254	9400	-4627	-4726	1	1	0.8586757337942315	0.40683512717298975	B	B
4629	4700	9258	9400	-4629	-4726	1	1	0.8507785810886789	0.40683512717298975	B	B
4633	4700	9266	9400	-4633	-4726	1	1	0.8386735375640708	0.40683512717298975	B	B
4639	4623	9278	9246	-4639	-4636	1	1	0.6688980908726343	0.40683512717298975	B	B
4640	4700	9280	9400	-4640	-4726	1	1	0.636897284356474	0.40683512717298975	B	B
4642	4873	9284	9746	-4642	-4873	1	1	0.7589997387828543	0.40683512717298975	B	B
4643	4700	9286	9400	-4643	-4726	1	1	0.8485286731371906	0.40683512717298975	B	B
4644	4778	9288	9556	-4644	-4797	1	1	0.8725712038317018	0.40683512717298975	B	B
4648	4778	9296	9556	-4648	-4797	1	1	0.36998270184993365	0.40683512717298975	B	B
4659	4529	9318	9058	-4659	-4539	1	1	0.601591547407243	0.40683512717298975	B	B
4662	4700	9324	9400	-4662	-4726	1	1	0.43715401665479303	0.40683512717298975	B	B
4663	4529	9326	9058	-4663	-4539	1	1	0.5782738851856626	0.40683512717298975	B	B
4670	4623	9340	9246	-4670	-4636	1	1	0.6725194742689787	0.40683512717298975	B	B
4676	4935	9352	9870	-4676	-4937	1	1	0.29559536074556314	0.40683512717298975	B	B
4678	4778	9356	9556	-4678	-4797	1	1	0.03909841677996362	0.40683512717298975	B	B
4682	4700	9364	9400	-4682	-4726	1	1	0.4598736944548185	0.40683512717298975	B	B
4684	4451	9368	8902	-4684	-4482	1	1	0.2659519195286094	0.40683512717298975	B	B
4690	4623	9380	9246	-4690	-4636	1	1	0.5628315794376065	0.40683512717298975	B	B
4696	4778	9392	9556	-4696	-4797	1	1	0.06864458286193931	0.40683512717298975	B	B
4698	4374	9396	8748	-4698	-4407	1	1	0.19037811062604948	0.40683512717298975	B	B
4699	4529	9398	9058	-4699	-4539	1	1	0.7833645509853604	0.40683512717298975	B	B
4700	4700	9400	9400	-4700	-4726	1	1	0.6992685109505029	0.40683512717298975	B	B
4705	4700	9410	9400	-4705	-4726	1	1	0.9388637844832467	0.40683512717298975	B	B
4707	4873	9414	9746	-4707	-4873	1	1	0.33340900461882317	0.40683512717298975	B	B
4713	4998	9426	9996	-4713	-5016	1	1	0.2929615567811362	0.40683512717298975	B	B
4715	4529	9430	9058	-4715	-4539	1	1	0.12528464398266792	0.40683512717298975	B	B
4722	4778	9444	9556	-4722	-4797	1	1	0.8950634588101957	0.40683512717298975	B	B
4724	4935	9448	9870	-4724	-4937	1	1	0.3635117092246769	0.40683512717298975	B	B
4725	4778	9450	9556	-4725	-4797	1	1	0.018956791669638484	0.40683512717298975	B	B
4726	4700	9452	9400	-4726	-4726	1	1	0.45501895967004946	0.40683512717298975	B	B
4728	4700	9456	9400	-4728	-4726	1	1	0.5132532964054326	0.40683512717298975	B	B
4731	4700	9462	9400	-4731	-4726	1	1	0.961685171501426	0.40683512717298975	B	B
4733	4451	9466	8902	-4733	-4482	1	1	0.23840955200024616	0.40683512717298975	B	B
4734	4700	9468	9400	-4734	-4726	1	1	0.9751083460891873	0.40683512717298975	B	B
4735	4998	9470	9996	-4735	-5016	1	1	0.2893403378829764	0.40683512717298975	B	B
4737	4700	9474	9400	-4737	-4726	1	1	0.44622633020979485	0.40683512717298975	B	B
4740	4623	9480	9246	-4740	-4636	1	1	0.8055533991471695	0.40683512717298975	B	B
4746	4700	9492	9400	-4746	-4726	1	1	0.5260314509224047	0.40683512717298975	B	B
4747	4778	9494	9556	-4747	-4797	1	1	0.0774660058105403	0.40683512717298975	B	B
4748	4873	9496	9746	-4748	-4873	1	1	0.8385271690617871	0.40683512717298975	B	B
4751	4935	9502	9870	-4751	-4937	1	1	0.7131366285531456	0.40683512717298975	B	B
4754	4529	9508	9058	-4754	-4539	1	1	0.22248311230031792	0.40683512717298975	B	B
4764	4998	9528	9996	-4764	-5016	1	1	0.37169625807501516	0.40683512717298975	B	B
4766	4778	9532	9556	-4766	-4797	1	1	0.08625775151521109	0.40683512717298975	B	B
4773	4623	9546	9246	-4773	-4636	1	1	0.14158018383185045	0.40683512717298975	B	B
4778	4778	9556	9556	-4778	-4797	1	1	0.42775373579659637	0.40683512717298975	B	B
4779	4623	9558	9246	-4779	-4636	1	1	0.7772827210975489	0.40683512717298975	B	B
4782	4700	9564	9400	-4782	-4726	1	1	0.13203994509564754	0.40683512717298975	B	B
4787	4873	9574	9746	-4787	-4873	1	1	0.8530950052087556	0.40683512717298975	B	B
4789	4873	9578	9746	-4789	-4873	1	1	0.9250310748176198	0.40683512717298975	B	B
4791	5087	9582	10174	-4791	-5092	1	1	0.2899853063209098	0.40683512717298975	B	B
4792	4935	9584	9870	-4792	-4937	1	1	0.7272342334614225	0.40683512717298975	B	B
4793	4623	9586	9246	-4793	-4636	1	1	0.2615530089078919	0.40683512717298975	B	B
4794	4998	9588	9996	-4794	-5016	1	1	0.37192279365913805	0.40683512717298975	B	B
4795	4935	9590	9870	-4795	-4937	1	1	0.8580726484352724	0.40683512717298975	B	B
4798	4623	9596	9246	-4798	-4636	1	1	0.5955856367102793	0.40683512717298975	B	B
4799	4529	9598	9058	-4799	-4539	1	1	0.21489885731694847	0.40683512717298975	B	B
4803	4778	9606	9556	-4803	-4797	1	1	0.46490972651588125	0.40683512717298975	B	B
4806	4778	9612	9556	-4806	-4797	1	1	0.544489868022736	0.40683512717298975	B	B
4814	4529	9628	9058	-4814	-4539	1	1	0.19141505692463712	0.40683512717298975	B	B
4815	5087	9630	10174	-4815	-5092	1	1	0.3035446813228503	0.40683512717298975	B	B
4818	4700	9636	9400	-4818	-4726	1	1	0.8102441422980547	0.40683512717298975	B	B
4822	5167	9644	10334	-4822	-5195	1	1	0.30509434975834726	0.40683512717298975	B	B
4823	4623	9646	9246	-4823	-4636	1	1	0.5728574172683895	0.40683512717298975	B	B
4827	4700	9654	9400	-4827	-4726	1	1	0.7993383924751286	0.40683512717298975	B	B
4830	4700	9660	9400	-4830	-4726	1	1	0.5712286403448048	0.40683512717298975	B	B
4831	4778	9662	9556	-4831	-4797	1	1	0.4148387227318935	0.40683512717298975	B	B
4832	4935	9664	9870	-4832	-4937	1	1	0.9176554819469	0.40683512717298975	B	B
4835	4778	9670	9556	-4835	-4797	1	1	0.11087790254811258	0.40683512717298975	B	B
4843	4873	9686	9746	-4843	-4873	1	1	0.6524346954975552	0.40683512717298975	B	B
4846	5087	9692	10174	-4846	-5092	1	1	0.34991562559860867	0.40683512717298975	B	B
4847	4623	9694	9246	-4847	-4636	1	1	0.24127237608480334	0.40683512717298975	B	B
4851	4935	9702	9870	-4851	-4937	1	1	0.6224935656458449	0.40683512717298975	B	B
4852	4935	9704	9870	-4852	-4937	1	1	0.06118167250650686	0.40683512717298975	B	B
4855	4998	9710	9996	-4855	-5016	1	1	0.9217293066336032	0.40683512717298975	B	B
4862	4873	9724	9746	-4862	-4873	1	1	0.01936709486351329	0.40683512717298975	B	B
4866	4700	9732	9400	-4866	-4726	1	1	0.2565184745784843	0.40683512717298975	B	B
4875	4873	9750	9746	-4875	-4873	1	1	0.158709859738706	0.40683512717298975	B	B
4877	4998	9754	9996	-4877	-5016	1	1	0.8772940265611243	0.40683512717298975	B	B
4880	4778	9760	9556	-4880	-4797	1	1	0.45876268444491786	0.40683512717298975	B	B
4881	4998	9762	9996	-4881	-5016	1	1	0.8888946947872355	0.40683512717298975	B	B
4882	4873	9764	9746	-4882	-4873	1	1	0.01929634963637783	0.40683512717298975	B	B
4886	4778	9772	9556	-4886	-4797	1	1	0.5960363849294997	0.40683512717298975	B	B
4888	4998	9776	9996	-4888	-5016	1	1	0.8331724405563263	0.40683512717298975	B	B
4891	4700	9782	9400	-4891	-4726	1	1	0.2654956766298153	0.40683512717298975	B	B
4896	4873	9792	9746	-4896	-4873	1	1	0.4002120607940466	0.40683512717298975	B	B
4901	4700	9802	9400	-4901	-4726	1	1	0.178435946548401	0.40683512717298975	B	B
4903	4998	9806	9996	-4903	-5016	1	1	0.7198234096768076	0.40683512717298975	B	B
4909	4778	9818	9556	-4909	-4797	1	1	0.8110890571520883	0.40683512717298975	B	B
4910	4873	9820	9746	-4910	-4873	1	1	0.11811269286020876	0.40683512717298975	B	B
4914	4873	9828	9746	-4914	-4873	1	1	0.475109725741947	0.40683512717298975	B	B
4915	4700	9830	9400	-4915	-4726	1	1	0.1778786219581654	0.40683512717298975	B	B
4916	4998	9832	9996	-4916	-5016	1	1	0.6447843169525695	0.40683512717298975	B	B
4917	4778	9834	9556	-4917	-4797	1	1	0.9340930962164262	0.40683512717298975	B	B
4921	4873	9842	9746	-4921	-4873	1	1	0.11116299815780217	0.40683512717298975	B	B
4924	4873	9848	9746	-4924	-4873	1	1	0.4371290032906525	0.40683512717298975	B	B
4930	5087	9860	10174	-4930	-5092	1	1	0.8265971324823357	0.40683512717298975	B	B
4934	4998	9868	9996	-4934	-5016	1	1	0.0985818773292979	0.40683512717298975	B	B
4936	4778	9872	9556	-4936	-4797	1	1	0.23903215025461622	0.40683512717298975	B	B
4937	4935	9874	9870	-4937	-4937	1	1	0.6674969437854075	0.40683512717298975	B	B
4939	5087	9878	10174	-4939	-5092	1	1	0.927069024169338	0.40683512717298975	B	B
4948	4778	9896	9556	-4948	-4797	1	1	0.9803811405030203	0.40683512717298975	B	B
4949	4873	9898	9746	-4949	-4873	1	1	0.5789324737145616	0.40683512717298975	B	B
4952	4998	9904	9996	-4952	-5016	1	1	0.08970663394586309	0.40683512717298975	B	B
4954	4935	9908	9870	-4954	-4937	1	1	0.05337029911320179	0.40683512717298975	B	B
4956	5167	9912	10334	-4956	-5195	1	1	0.3541288279594953	0.40683512717298975	B	B
4959	4778	9918	9556	-4959	-4797	1	1	0.22743984512264293	0.40683512717298975	B	B
4960	4998	9920	9996	-4960	-5016	1	1	0.7238970907253763	0.40683512717298975	B	B
4963	5167	9926	10334	-4963	-5195	1	1	0.3780397171478225	0.40683512717298975	B	B
4964	5087	9928	10174	-4964	-5092	1	1	0.05583557868163247	0.40683512717298975	B	B
4968	4873	9936	9746	-4968	-4873	1	1	0.8043781165703168	0.40683512717298975	B	B
4970	4873	9940	9746	-4970	-4873	1	1	0.2351916359603451	0.40683512717298975	B	B
4972	5167	9944	10334	-4972	-5195	1	1	0.8753331173430162	0.40683512717298975	B	B
4974	4935	9948	9870	-4974	-4937	1	1	0.5930519864695859	0.40683512717298975	B	B
4988	4935	9976	9870	-4988	-4937	1	1	0.47952382821896145	0.40683512717298975	B	B
