Feature A (i)	Feature A (i)-noFeature_B_(2i)	Feature B (2i)	Feature B (2i)-noFeature_B_(2i)	Feature C (-i)	Feature C (-i)-noFeature_B_(2i)	Constant Feature	Constant Feature-noFeature_B_(2i)	Random Feature	Random Feature-noFeature_B_(2i)	Outcome	Outcome-noFeature_B_(2i)
1762	3084	3524	9574	-1762	-3085	1	1	0.9169995625380596	0.8844562399641169	A	A
1763	3084	3526	9574	-1763	-3085	1	1	0.9181878796564482	0.8844562399641169	A	A
1767	3090	3534	9574	-1767	-3091	1	1	0.15882195155461598	0.17573684250755928	A	A
1773	3096	3546	9574	-1773	-3096	1	1	0.8961691585905887	0.836604570279811	A	A
1775	3096	3550	9574	-1775	-3096	1	1	0.7366403036225294	0.7124266951977283	A	A
1784	3107	3568	9574	-1784	-3108	1	1	0.8344524998433224	0.7752105467541478	A	A
1787	3107	3574	9574	-1787	-3108	1	1	0.0640181534705081	0.046636926221635844	A	A
1790	3113	3580	9574	-1790	-3114	1	1	0.980975597370556	0.9708335991200716	A	A
1794	3113	3588	9574	-1794	-3114	1	1	0.02397747617580437	0.02540337192260267	A	A
1796	3119	3592	9574	-1796	-3120	1	1	0.790474125061501	0.7650504588350444	A	A
1797	3119	3594	9574	-1797	-3120	1	1	0.3658468868373259	0.34394625120281785	A	A
1806	3125	3612	9574	-1806	-3125	1	1	0.48374035002219806	0.4686479736942557	A	A
1807	3130	3614	9574	-1807	-3131	1	1	0.9146774550722477	0.8659373859054671	A	A
1808	3130	3616	9574	-1808	-3131	1	1	0.48818633597072547	0.4686479736942557	A	A
1809	3130	3618	9574	-1809	-3131	1	1	0.8686801402911736	0.81093086149687	A	A
1813	3136	3626	9574	-1813	-3137	1	1	0.40981146302774285	0.3994271172644791	A	A
1817	3136	3634	9574	-1817	-3137	1	1	0.7025244505794499	0.6865687000926515	A	A
1818	3136	3636	9574	-1818	-3137	1	1	0.9163353708594971	0.8844562399641169	A	A
1819	3142	3638	9574	-1819	-3143	1	1	0.04854465595738233	0.02540337192260267	A	A
1821	3142	3642	9574	-1821	-3143	1	1	0.8742852829597569	0.81093086149687	A	A
1826	3148	3652	9574	-1826	-3148	1	1	0.20145981721635275	0.2200783515824032	A	A
1827	3148	3654	9574	-1827	-3148	1	1	0.8379093049519097	0.7752105467541478	A	A
1830	3153	3660	9574	-1830	-3154	1	1	0.14744068461576565	0.1556084896784825	A	A
1832	3153	3664	9574	-1832	-3154	1	1	0.3637419922652889	0.34394625120281785	A	A
1835	3153	3670	9574	-1835	-3154	1	1	0.554617733615399	0.5287072142744291	A	A
1837	3159	3674	9574	-1837	-3160	1	1	0.5654543434112701	0.5287072142744291	A	A
1838	3159	3676	9574	-1838	-3160	1	1	0.4577872104824705	0.43084017934406293	A	A
1840	3159	3680	9574	-1840	-3160	1	1	0.02129307207579534	0.009431753548861166	A	A
1844	3165	3688	9574	-1844	-3166	1	1	0.755022491980974	0.7248533491587095	A	A
1846	3165	3692	9574	-1846	-3166	1	1	0.10915635521396538	0.11766008071769851	A	A
1849	3171	3698	9574	-1849	-3172	1	1	0.07871393882784539	0.08139052448728146	A	A
1852	3171	3704	9574	-1852	-3172	1	1	0.1402741366530308	0.1556084896784825	A	A
1854	3177	3708	9574	-1854	-3177	1	1	0.07093647902949407	0.06575410935862658	A	A
1855	3177	3710	9574	-1855	-3177	1	1	0.9099400638095136	0.8483288367488273	A	A
1856	3177	3712	9574	-1856	-3177	1	1	0.5121512622735425	0.4863973973956013	A	A
1857	3177	3714	9574	-1857	-3177	1	1	0.9615076157476817	0.9358892092224953	A	A
1859	3182	3718	9574	-1859	-3183	1	1	0.7658598584021326	0.74048802736636	A	A
1861	3182	3722	9574	-1861	-3183	1	1	0.5131986288516832	0.4863973973956013	A	A
1866	3188	3732	9574	-1866	-3189	1	1	0.1555874874592581	0.17573684250755928	A	A
1868	3188	3736	9574	-1868	-3189	1	1	0.41215557145296244	0.3994271172644791	A	A
1870	3188	3740	9574	-1870	-3189	1	1	0.7747449876192829	0.7650504588350444	A	A
1872	3194	3744	9574	-1872	-3195	1	1	0.12881686303687145	0.14001508031831478	A	A
1877	3200	3754	9574	-1877	-3201	1	1	0.1572055462596691	0.17573684250755928	A	A
1879	3200	3758	9574	-1879	-3201	1	1	0.17218487726188403	0.18991284810616926	A	A
1881	3200	3762	9574	-1881	-3201	1	1	0.10117642600339738	0.09584927697217083	A	A
1884	3206	3768	9574	-1884	-3206	1	1	0.4070420527109204	0.3994271172644791	A	A
1888	3211	3776	9574	-1888	-3212	1	1	0.1606114399586096	0.17573684250755928	A	A
1889	3211	3778	9574	-1889	-3212	1	1	0.9204809477107885	0.8844562399641169	A	A
1893	3211	3786	9574	-1893	-3212	1	1	0.6998855606012826	0.6865687000926515	A	A
1897	3217	3794	9574	-1897	-3218	1	1	0.7695629999922261	0.74048802736636	A	A
1898	3217	3796	9574	-1898	-3218	1	1	0.8749854031148374	0.81093086149687	A	A
1899	3217	3798	9574	-1899	-3218	1	1	0.7569091253257019	0.7248533491587095	A	A
1900	3223	3800	9574	-1900	-3224	1	1	0.7732080766316596	0.7650504588350444	A	A
1903	3223	3806	9574	-1903	-3224	1	1	0.5074907927681844	0.4863973973956013	A	A
1904	3223	3808	9574	-1904	-3224	1	1	0.8751392183256989	0.81093086149687	A	A
1905	3223	3810	9574	-1905	-3224	1	1	0.38487249426010217	0.36326959483172827	A	A
1909	3229	3818	9574	-1909	-3230	1	1	0.06520632851535646	0.06575410935862658	A	A
1911	3229	3822	9574	-1911	-3230	1	1	0.20446388156419426	0.2200783515824032	A	A
1913	3235	3826	9574	-1913	-3235	1	1	0.6986515513445546	0.6865687000926515	A	A
1917	3240	3834	9574	-1917	-3241	1	1	0.5998910984211084	0.5738128596868537	A	A
1918	3240	3836	9574	-1918	-3241	1	1	0.4389698930404017	0.41436990175995514	A	A
1920	3240	3840	9574	-1920	-3241	1	1	0.3075864887471417	0.30887378737929305	A	A
1922	3240	3844	9574	-1922	-3241	1	1	0.5187659563896301	0.5057843245177359	A	A
1931	3252	3862	9574	-1931	-3253	1	1	0.08909021427934749	0.09584927697217083	A	A
1937	3258	3874	9574	-1937	-3258	1	1	0.2888286948180654	0.29312155847436416	A	A
1939	3258	3878	9574	-1939	-3258	1	1	0.9125805712019964	0.8659373859054671	A	A
1940	3263	3880	9574	-1940	-3264	1	1	0.49895569675455953	0.4686479736942557	A	A
1945	3263	3890	9574	-1945	-3264	1	1	0.6467697471738271	0.6185616736968093	A	A
1948	3269	3896	9574	-1948	-3270	1	1	0.30887378737929305	0.30887378737929305	A	A
1951	3269	3902	9574	-1951	-3270	1	1	0.6032997670649357	0.5738128596868537	A	A
1952	3275	3904	9574	-1952	-3276	1	1	0.5147838819366183	0.5057843245177359	A	A
1953	3275	3906	9574	-1953	-3276	1	1	0.9832936469896746	0.9708335991200716	A	A
1957	3275	3914	9574	-1957	-3276	1	1	0.20809934162587995	0.2200783515824032	A	A
1961	3281	3922	9574	-1961	-3282	1	1	0.7327006526015837	0.7124266951977283	A	A
1965	3287	3930	9574	-1965	-3287	1	1	0.8787550455894706	0.836604570279811	A	A
1966	3287	3932	9574	-1966	-3287	1	1	0.09975325794366108	0.09584927697217083	A	A
1967	3287	3934	9574	-1967	-3287	1	1	0.7501727725024829	0.7248533491587095	A	A
1968	3287	3936	9574	-1968	-3287	1	1	0.6934654569499832	0.6676345312549455	A	A
1970	3292	3940	9574	-1970	-3293	1	1	0.05835553566607721	0.046636926221635844	A	A
1974	3292	3948	9574	-1974	-3293	1	1	0.3384025412063525	0.33085674641798635	A	A
1979	3298	3958	9574	-1979	-3299	1	1	0.8535183019211477	0.7978402972390728	A	A
1980	3298	3960	9574	-1980	-3299	1	1	0.47730201062974653	0.45443658440763757	A	A
1981	2974	3962	9574	-1981	-2975	1	1	0.2449174497623824	0.2556376638625464	A	A
1982	2974	3964	9574	-1982	-2975	1	1	0.6965039059969794	0.7124266951977283	A	A
1984	2974	3968	9574	-1984	-2975	1	1	0.5013742152843758	0.5184576116122209	A	A
1985	2974	3970	9574	-1985	-2975	1	1	0.5155758123684047	0.5437811418999469	A	A
1988	2980	3976	9574	-1988	-2981	1	1	0.9289143321245649	0.9155804834289545	A	A
1991	2980	3982	9574	-1991	-2981	1	1	0.43462727348911856	0.4686479736942557	A	A
1992	2980	3984	9574	-1992	-2981	1	1	0.502613743720023	0.5287072142744291	A	A
1999	2991	3998	9574	-1999	-2992	1	1	0.22732652220756266	0.2556376638625464	A	A
2001	2991	4002	9574	-2001	-2992	1	1	0.8553539169947036	0.8483288367488273	A	A
2002	2991	4004	9574	-2002	-2992	1	1	0.1902134519880243	0.20479149534265284	A	A
2004	2997	4008	9574	-2004	-2998	1	1	0.5096409829976799	0.5287072142744291	A	A
2006	2997	4012	9574	-2006	-2998	1	1	0.4120143225959353	0.45443658440763757	A	A
2007	2997	4014	9574	-2007	-2998	1	1	0.8437653845408781	0.836604570279811	A	A
2013	3003	4026	9574	-2013	-3004	1	1	0.22483786986433585	0.23139716590926385	A	A
2016	3009	4032	9574	-2016	-3010	1	1	0.9758172364123914	0.9708335991200716	A	A
2017	3009	4034	9574	-2017	-3010	1	1	0.06104087149746973	0.06575410935862658	A	A
2023	3015	4046	9574	-2023	-3015	1	1	0.35939098444257567	0.36326959483172827	A	A
2024	3015	4048	9574	-2024	-3015	1	1	0.14626077371673263	0.1556084896784825	A	A
2025	3015	4050	9574	-2025	-3015	1	1	0.33779350194187674	0.34394625120281785	A	A
2027	3020	4054	9574	-2027	-3021	1	1	0.6228529745303686	0.6567225731105883	A	A
2028	3020	4056	9574	-2028	-3021	1	1	0.5112695773898153	0.5437811418999469	A	A
2032	3020	4064	9574	-2032	-3021	1	1	0.0880040037257026	0.08139052448728146	A	A
2033	3026	4066	9574	-2033	-3027	1	1	0.8063689302950869	0.81093086149687	A	A
2035	3026	4070	9574	-2035	-3027	1	1	0.9105620515883951	0.897897211542344	A	A
2043	3032	4086	9574	-2043	-3033	1	1	0.0312869238047353	0.02540337192260267	A	A
2045	3038	4090	9574	-2045	-3038	1	1	0.39771175469200426	0.43084017934406293	A	A
2046	3038	4092	9574	-2046	-3038	1	1	0.8949072207769406	0.8844562399641169	A	A
2050	3043	4100	9574	-2050	-3044	1	1	0.7334657157512747	0.7650504588350444	A	A
2052	3043	4104	9574	-2052	-3044	1	1	0.3800479108926026	0.3994271172644791	A	A
2056	3049	4112	9574	-2056	-3050	1	1	0.7758796786414458	0.7978402972390728	A	A
2058	3049	4116	9574	-2058	-3050	1	1	0.10338266942078755	0.09584927697217083	A	A
2062	3055	4124	9574	-2062	-3056	1	1	0.7058800721219403	0.7248533491587095	A	A
2066	3055	4132	9574	-2066	-3056	1	1	0.712633991843905	0.74048802736636	A	A
2070	3061	4140	9574	-2070	-3062	1	1	0.03658949110517573	0.046636926221635844	A	A
2073	3061	4146	9574	-2073	-3062	1	1	0.28244912203613237	0.29312155847436416	A	A
2076	3067	4152	9574	-2076	-3067	1	1	0.7148294849777915	0.74048802736636	A	A
2077	3067	4154	9574	-2077	-3067	1	1	0.20608685228723544	0.2200783515824032	A	A
2078	3067	4156	9574	-2078	-3067	1	1	0.19792417394811868	0.20479149534265284	A	A
2081	3072	4162	9574	-2081	-3073	1	1	0.354523890217048	0.36326959483172827	A	A
2082	3072	4164	9574	-2082	-3073	1	1	0.020955578622196436	0.009431753548861166	A	A
2085	3078	4170	9574	-2085	-3079	1	1	0.35465882688631967	0.36326959483172827	A	A
2086	3078	4172	9574	-2086	-3079	1	1	0.05338016257014755	0.06575410935862658	A	A
2087	3078	4174	9574	-2087	-3079	1	1	0.612004553949978	0.6185616736968093	A	A
2088	3078	4176	9574	-2088	-3079	1	1	0.19824053236436867	0.2200783515824032	A	A
2089	3078	4178	9574	-2089	-3079	1	1	0.3817172243733614	0.41436990175995514	A	A
2091	3084	4182	9574	-2091	-3085	1	1	0.6130999048708213	0.6185616736968093	A	A
2100	3090	4200	9574	-2100	-3091	1	1	0.12303663006184484	0.11766008071769851	A	A
2101	3090	4202	9574	-2101	-3091	1	1	0.9749076821864765	0.9708335991200716	A	A
2102	3090	4204	9574	-2102	-3091	1	1	0.4267593722208304	0.45443658440763757	A	A
2106	3096	4212	9574	-2106	-3096	1	1	0.40541708153706335	0.43084017934406293	A	A
2108	3101	4216	9574	-2108	-3102	1	1	0.018334073082827196	0.009431753548861166	A	A
2110	3101	4220	9574	-2110	-3102	1	1	0.22356876177805607	0.23139716590926385	A	A
2111	3101	4222	9574	-2111	-3102	1	1	0.6674079866036278	0.6865687000926515	A	A
2112	3101	4224	9574	-2112	-3102	1	1	0.9493761714095447	0.9358892092224953	A	A
2114	3107	4228	9574	-2114	-3108	1	1	0.5581924053963743	0.5738128596868537	A	A
2120	3113	4240	9574	-2120	-3114	1	1	0.9761474057149245	0.9708335991200716	A	A
2121	3113	4242	9574	-2121	-3114	1	1	0.5221704761822162	0.5603876811308924	A	A
2126	3119	4252	9574	-2126	-3120	1	1	0.6829689761942943	0.7124266951977283	A	A
2127	3119	4254	9574	-2127	-3120	1	1	0.6402144127472182	0.6676345312549455	A	A
2131	3119	4262	9574	-2131	-3120	1	1	0.18012978850917527	0.18991284810616926	A	A
2133	3125	4266	9574	-2133	-3125	1	1	0.6528317406942203	0.6676345312549455	A	A
2134	3125	4268	9574	-2134	-3125	1	1	0.3441136592108366	0.34394625120281785	A	A
2137	3130	4274	9574	-2137	-3131	1	1	0.6152390794100236	0.6403485791625139	A	A
2138	3130	4276	9574	-2138	-3131	1	1	0.5053080051228691	0.5287072142744291	A	A
2147	3136	4294	9574	-2147	-3137	1	1	0.7358425197236385	0.7650504588350444	A	A
2152	3142	4304	9574	-2152	-3143	1	1	0.4521837667711399	0.4863973973956013	A	A
2154	3142	4308	9574	-2154	-3143	1	1	0.3089625616505892	0.30887378737929305	A	A
2156	3148	4312	9574	-2156	-3148	1	1	0.9636421675108663	0.9556519694980462	A	A
2157	3148	4314	9574	-2157	-3148	1	1	0.9700270325730731	0.9556519694980462	A	A
2161	3153	4322	9574	-2161	-3154	1	1	0.10618963538207415	0.09584927697217083	A	A
2162	3153	4324	9574	-2162	-3154	1	1	0.7567443784516563	0.7752105467541478	A	A
2163	3153	4326	9574	-2163	-3154	1	1	0.6882992868068454	0.7124266951977283	A	A
2167	3159	4334	9574	-2167	-3160	1	1	0.32577602708423503	0.33085674641798635	A	A
2171	3159	4342	9574	-2171	-3160	1	1	0.42004075829873055	0.45443658440763757	A	A
2177	3165	4354	9574	-2177	-3166	1	1	0.936523655443973	0.9155804834289545	A	A
2178	3171	4356	9574	-2178	-3172	1	1	0.16221267341061585	0.17573684250755928	A	A
2179	3171	4358	9574	-2179	-3172	1	1	0.9578161605223605	0.9556519694980462	A	A
2180	3171	4360	9574	-2180	-3172	1	1	0.6485171684920292	0.6676345312549455	A	A
2181	3171	4362	9574	-2181	-3172	1	1	0.7687505411078538	0.7978402972390728	A	A
2182	3171	4364	9574	-2182	-3172	1	1	0.7052429590032706	0.7248533491587095	A	A
2183	3171	4366	9574	-2183	-3172	1	1	0.7071248940825647	0.74048802736636	A	A
2185	3177	4370	9574	-2185	-3177	1	1	0.21249936753099974	0.2200783515824032	A	A
2188	3177	4376	9574	-2188	-3177	1	1	0.19804014007318038	0.2200783515824032	A	A
2193	3182	4386	9574	-2193	-3183	1	1	0.19524639903549834	0.20479149534265284	A	A
2194	3182	4388	9574	-2194	-3183	1	1	0.996522898868628	0.9867277963524416	A	A
2199	3188	4398	9574	-2199	-3189	1	1	0.37005222139549276	0.3838453928986345	A	A
2200	3188	4400	9574	-2200	-3189	1	1	0.6345282625417757	0.6567225731105883	A	A
2201	3194	4402	9574	-2201	-3195	1	1	0.3280525023202405	0.33085674641798635	A	A
2205	3194	4410	9574	-2205	-3195	1	1	0.1166813646535877	0.11766008071769851	A	A
2210	3200	4420	9574	-2210	-3201	1	1	0.40241761391988773	0.43084017934406293	A	A
2216	3206	4432	9574	-2216	-3206	1	1	0.3499932687128001	0.34394625120281785	A	A
2225	3217	4450	9574	-2225	-3218	1	1	0.3088390646050043	0.30887378737929305	A	A
2234	3223	4468	9574	-2234	-3224	1	1	0.36910751947257503	0.3838453928986345	A	A
2235	3223	4470	9574	-2235	-3224	1	1	0.8482906865467086	0.836604570279811	A	A
2240	3229	4480	9574	-2240	-3230	1	1	0.47287112484834615	0.5057843245177359	A	A
2241	3229	4482	9574	-2241	-3230	1	1	0.9747138423551656	0.9708335991200716	A	A
2242	3235	4484	9574	-2242	-3235	1	1	0.6536133430144079	0.6865687000926515	A	A
2244	3235	4488	9574	-2244	-3235	1	1	0.35463063115404114	0.36326959483172827	A	A
2248	3240	4496	9574	-2248	-3241	1	1	0.32808817773979904	0.33085674641798635	A	A
2250	3240	4500	9574	-2250	-3241	1	1	0.028292239575584466	0.02540337192260267	A	A
2253	3246	4506	9574	-2253	-3247	1	1	0.2601840033472469	0.2705870793149804	A	A
2254	3246	4508	9574	-2254	-3247	1	1	0.49572839561443716	0.5184576116122209	A	A
2255	3246	4510	9574	-2255	-3247	1	1	0.5127436345094188	0.5437811418999469	A	A
2256	3246	4512	9574	-2256	-3247	1	1	0.028922219302059404	0.02540337192260267	A	A
2267	3258	4534	9574	-2267	-3258	1	1	0.04608642180938771	0.06575410935862658	A	A
2268	3258	4536	9574	-2268	-3258	1	1	0.3895671229806068	0.41436990175995514	A	A
2269	3258	4538	9574	-2269	-3258	1	1	0.1747370001387315	0.18991284810616926	A	A
2270	3263	4540	9574	-2270	-3264	1	1	0.8695160449044587	0.8659373859054671	A	A
2272	3263	4544	9574	-2272	-3264	1	1	0.7198926716384558	0.74048802736636	A	A
2273	3263	4546	9574	-2273	-3264	1	1	0.518673311922249	0.5603876811308924	A	A
2278	3269	4556	9574	-2278	-3270	1	1	0.26680517596274944	0.2705870793149804	A	A
2280	3269	4560	9574	-2280	-3270	1	1	0.620514097634409	0.6403485791625139	A	A
2285	3275	4570	9574	-2285	-3276	1	1	0.5105184771179293	0.5437811418999469	A	A
2296	3287	4592	9574	-2296	-3287	1	1	0.9665146302391457	0.9556519694980462	A	A
2299	3292	4598	9574	-2299	-3293	1	1	0.43108882182641917	0.4686479736942557	A	A
2302	3292	4604	9574	-2302	-3293	1	1	0.06973797867953613	0.08139052448728146	A	A
2303	3292	4606	9574	-2303	-3293	1	1	0.2965160856441176	0.30887378737929305	A	A
2304	3292	4608	9574	-2304	-3293	1	1	0.6023877732208555	0.6185616736968093	A	A
2306	3298	4612	9574	-2306	-3299	1	1	0.48447964172583835	0.5057843245177359	A	A
2308	3298	4616	9574	-2308	-3299	1	1	0.0340154027983991	0.02540337192260267	A	A
2309	3298	4618	9574	-2309	-3299	1	1	0.05742712868123301	0.06575410935862658	A	A
2314	2974	4628	9574	-2314	-2975	1	1	0.865712696442094	0.8659373859054671	A	A
2318	2980	4636	9574	-2318	-2981	1	1	0.47873833018348566	0.4686479736942557	A	A
2325	2986	4650	9574	-2325	-2986	1	1	0.3154430469533932	0.2556376638625464	A	A
2330	2991	4660	9574	-2330	-2992	1	1	0.372600812028543	0.33085674641798635	A	A
2331	2991	4662	9574	-2331	-2992	1	1	0.3169296140015879	0.2556376638625464	A	A
2332	2991	4664	9574	-2332	-2992	1	1	0.47038190487882414	0.4686479736942557	A	A
2333	2991	4666	9574	-2333	-2992	1	1	0.9649130502984313	0.9708335991200716	A	A
2334	2997	4668	9574	-2334	-2998	1	1	0.36652192721588106	0.30887378737929305	A	A
2335	2997	4670	9574	-2335	-2998	1	1	0.3182648616241628	0.2556376638625464	A	A
2341	3003	4682	9574	-2341	-3004	1	1	0.5900165795953535	0.5970130310756897	A	A
2344	3003	4688	9574	-2344	-3004	1	1	0.4531858568625773	0.43084017934406293	A	A
2346	3009	4692	9574	-2346	-3010	1	1	0.7699436007873152	0.7752105467541478	A	A
2347	3009	4694	9574	-2347	-3010	1	1	0.28208168514396326	0.23139716590926385	A	A
2348	3009	4696	9574	-2348	-3010	1	1	0.6160356903510849	0.6185616736968093	A	A
2349	3009	4698	9574	-2349	-3010	1	1	0.7163868332570547	0.7124266951977283	A	A
2353	3015	4706	9574	-2353	-3015	1	1	0.11559078266672629	0.08139052448728146	A	A
2354	3015	4708	9574	-2354	-3015	1	1	0.2678009163647116	0.2200783515824032	A	A
2356	3015	4712	9574	-2356	-3015	1	1	0.07290586614001149	0.06575410935862658	A	A
2357	3020	4714	9574	-2357	-3021	1	1	0.16136576392722024	0.11766008071769851	A	A
2366	3026	4732	9574	-2366	-3027	1	1	0.42046771373879566	0.3994271172644791	A	A
2372	3032	4744	9574	-2372	-3033	1	1	0.5744314001558449	0.5603876811308924	A	A
2374	3032	4748	9574	-2374	-3033	1	1	0.533800378935939	0.5287072142744291	A	A
2376	3038	4752	9574	-2376	-3038	1	1	0.4019431244499371	0.3838453928986345	A	A
2382	3043	4764	9574	-2382	-3044	1	1	0.5439424940758666	0.5437811418999469	A	A
2383	3043	4766	9574	-2383	-3044	1	1	0.45548864802211086	0.45443658440763757	A	A
2384	3043	4768	9574	-2384	-3044	1	1	0.21951573057233498	0.17573684250755928	A	A
2386	3049	4772	9574	-2386	-3050	1	1	0.21895356266195087	0.17573684250755928	A	A
2391	3049	4782	9574	-2391	-3050	1	1	0.5433257981157731	0.5287072142744291	A	A
2394	3055	4788	9574	-2394	-3056	1	1	0.7388850834237064	0.74048802736636	A	A
2395	3055	4790	9574	-2395	-3056	1	1	0.6103122571323334	0.5970130310756897	A	A
2397	3055	4794	9574	-2397	-3056	1	1	0.7585005211684226	0.7650504588350444	A	A
2399	3061	4798	9574	-2399	-3062	1	1	0.5998597181548605	0.5970130310756897	A	A
2406	3067	4812	9574	-2406	-3067	1	1	0.550589755450354	0.5437811418999469	A	A
2410	3072	4820	9574	-2410	-3073	1	1	0.1402634013279782	0.09584927697217083	A	A
2414	3072	4828	9574	-2414	-3073	1	1	0.01401207486535816	0.009431753548861166	A	A
2418	3078	4836	9574	-2418	-3079	1	1	0.38109857737481256	0.34394625120281785	A	A
2425	3084	4850	9574	-2425	-3085	1	1	0.7727866514909925	0.7978402972390728	A	A
2426	3084	4852	9574	-2426	-3085	1	1	0.8788835695849824	0.8844562399641169	A	A
2430	3090	4860	9574	-2430	-3091	1	1	0.4923823957867821	0.4863973973956013	A	A
2433	3096	4866	9574	-2433	-3096	1	1	0.7395608564227873	0.74048802736636	A	A
2439	3101	4878	9574	-2439	-3102	1	1	0.7037152611276413	0.6865687000926515	A	A
2443	3101	4886	9574	-2443	-3102	1	1	0.39355000942921325	0.36326959483172827	A	A
2444	3101	4888	9574	-2444	-3102	1	1	0.5143399812434879	0.5184576116122209	A	A
2447	3107	4894	9574	-2447	-3108	1	1	0.63731825461956	0.6403485791625139	A	A
2448	3107	4896	9574	-2448	-3108	1	1	0.4840484003166635	0.4686479736942557	A	A
2449	3107	4898	9574	-2449	-3108	1	1	0.012959269488449388	0.009431753548861166	A	A
2452	3113	4904	9574	-2452	-3114	1	1	0.2716334995050571	0.2200783515824032	A	A
2454	3113	4908	9574	-2454	-3114	1	1	0.38456677260483607	0.34394625120281785	A	A
2458	3119	4916	9574	-2458	-3120	1	1	0.699837451626885	0.6865687000926515	A	A
2471	3130	4942	9574	-2471	-3131	1	1	0.6343039000779876	0.6185616736968093	A	A
2474	3136	4948	9574	-2474	-3137	1	1	0.431396299682252	0.3994271172644791	A	A
2478	3136	4956	9574	-2478	-3137	1	1	0.6421774121431184	0.6403485791625139	A	A
2484	3142	4968	9574	-2484	-3143	1	1	0.49211483086776187	0.4863973973956013	A	A
2486	3148	4972	9574	-2486	-3148	1	1	0.5404889405222474	0.5287072142744291	A	A
2495	3153	4990	9574	-2495	-3154	1	1	0.1668012742954672	0.14001508031831478	A	A
2498	3159	4996	9574	-2498	-3160	1	1	0.9556298169924625	0.9556519694980462	A	A
2501	3159	5002	9574	-2501	-3160	1	1	0.16815587159573886	0.14001508031831478	A	A
2502	3159	5004	9574	-2502	-3160	1	1	0.7957322436214088	0.81093086149687	A	A
2507	3165	5014	9574	-2507	-3166	1	1	0.9248799440313333	0.9155804834289545	A	A
2508	3171	5016	9574	-2508	-3172	1	1	0.5368436790505414	0.5287072142744291	A	A
2509	3171	5018	9574	-2509	-3172	1	1	0.5336993725849173	0.5287072142744291	A	A
2510	3171	5020	9574	-2510	-3172	1	1	0.3793754571638981	0.34394625120281785	A	A
2518	3177	5036	9574	-2518	-3177	1	1	0.5101158859464436	0.5057843245177359	A	A
2525	3182	5050	9574	-2525	-3183	1	1	0.4388589314668436	0.41436990175995514	A	A
2526	3188	5052	9574	-2526	-3189	1	1	0.6875972018007958	0.6865687000926515	A	A
2527	3188	5054	9574	-2527	-3189	1	1	0.6610533186069691	0.6567225731105883	A	A
2528	3188	5056	9574	-2528	-3189	1	1	0.13472378913785632	0.09584927697217083	A	A
2529	3188	5058	9574	-2529	-3189	1	1	0.7185098056820005	0.7124266951977283	A	A
2530	3188	5060	9574	-2530	-3189	1	1	0.24876433835960166	0.20479149534265284	A	A
