age,age_nosex,workclass,workclass_nosex,fnlwgt,fnlwgt_nosex,education,education_nosex,education_num,education_num_nosex,marital_status,marital_status_nosex,occupation,occupation_nosex,relationship,relationship_nosex,race,race_nosex,sex,sex_nosex,capital_gain,capital_gain_nosex,capital_loss,capital_loss_nosex,hours_per_week,hours_per_week_nosex,native_country,native_country_nosex,income_per_year,income_per_year_nosex
55,44,Private,Private,426263,122288,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,>50K
18,19,Private,Private,146225,219867,10th,HS-grad,6,9,Never-married,Never-married,Other-service,Exec-managerial,Own-child,Not-in-family,Amer-Indian-Eskimo,White,Female,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
36,32,Self-emp-not-inc,Local-gov,240810,196630,12th,HS-grad,8,9,Never-married,Never-married,Craft-repair,Other-service,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
47,48,Private,Private,100113,98882,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Sales,Husband,Own-child,White,White,Male,Male,0,0,2051,0,40,35,United-States,United-States,<=50K,>50K
22,46,Private,Private,214542,27678,Some-college,Assoc-acdm,10,12,Never-married,Married-civ-spouse,Adm-clerical,Sales,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,43,United-States,United-States,<=50K,<=50K
18,65,Private,Private,41506,87164,11th,11th,7,7,Never-married,Never-married,Other-service,Sales,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,30,20,United-States,United-States,<=50K,<=50K
24,57,Private,Private,200121,141363,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Craft-repair,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,39,United-States,United-States,<=50K,>50K
55,48,Private,Private,199919,169324,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Other-service,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,15,32,United-States,Poland,<=50K,<=50K
22,46,Private,Private,60668,133983,Bachelors,7th-8th,13,4,Never-married,Never-married,Exec-managerial,Other-service,Own-child,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,1628,40,35,United-States,China,<=50K,<=50K
42,27,Private,Private,208347,27815,11th,10th,7,6,Never-married,Married-spouse-absent,Machine-op-inspct,Handlers-cleaners,Not-in-family,Not-in-family,Other,White,Female,Male,0,0,0,0,40,35,Puerto-Rico,United-States,<=50K,<=50K
42,29,State-gov,Local-gov,184105,360032,Assoc-voc,Some-college,11,10,Married-civ-spouse,Never-married,Other-service,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,1408,45,35,United-States,United-States,>50K,>50K
27,21,Private,?,255979,247075,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Machine-op-inspct,?,Husband,Unmarried,White,Black,Male,Male,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
51,20,Self-emp-inc,?,251585,200967,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Sales,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,12,United-States,United-States,<=50K,<=50K
40,51,Private,?,132222,169583,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Other-service,?,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
49,35,Private,Self-emp-inc,164733,182108,HS-grad,Some-college,9,10,Divorced,Never-married,Protective-serv,Sales,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,1726,40,35,United-States,United-States,<=50K,<=50K
33,29,Private,Local-gov,327902,248911,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Not-in-family,White,White,Male,Male,3908,0,0,0,50,60,United-States,United-States,<=50K,<=50K
30,30,Private,Local-gov,262092,176012,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Sales,Machine-op-inspct,Husband,Own-child,White,White,Male,Male,0,15020,0,0,55,35,United-States,United-States,<=50K,>50K
23,65,Private,Private,299047,243858,Bachelors,HS-grad,13,9,Never-married,Married-spouse-absent,Sales,Machine-op-inspct,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,15,United-States,United-States,<=50K,<=50K
28,20,Self-emp-not-inc,?,146735,43587,Doctorate,HS-grad,16,9,Married-civ-spouse,Never-married,Prof-specialty,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,35,United-States,United-States,>50K,<=50K
43,47,Private,Federal-gov,154568,29606,HS-grad,Some-college,9,10,Married-civ-spouse,Widowed,Tech-support,Adm-clerical,Husband,Own-child,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,35,Vietnam,United-States,>50K,<=50K
37,41,Private,Private,160916,195016,7th-8th,HS-grad,4,9,Married-civ-spouse,Divorced,Prof-specialty,?,Wife,Unmarried,White,White,Female,Male,0,2105,0,0,40,35,United-States,Japan,<=50K,<=50K
33,17,Private,Private,161444,73145,HS-grad,9th,9,5,Married-civ-spouse,Separated,Machine-op-inspct,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,16,United-States,United-States,<=50K,<=50K
32,38,State-gov,Local-gov,246282,204734,Doctorate,5th-6th,16,3,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Handlers-cleaners,Husband,Other-relative,White,White,Male,Male,2961,0,0,0,99,35,?,Canada,<=50K,<=50K
20,38,?,Local-gov,147031,208584,Some-college,Masters,10,14,Never-married,Never-married,?,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,15,35,United-States,United-States,<=50K,>50K
42,39,Private,Self-emp-not-inc,220531,93319,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,32,4,United-States,United-States,<=50K,<=50K
22,24,Private,?,282202,212300,HS-grad,HS-grad,9,9,Never-married,Divorced,Exec-managerial,?,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,40,38,Mexico,United-States,<=50K,<=50K
26,52,Private,Private,122485,179824,HS-grad,10th,9,6,Never-married,Divorced,Craft-repair,Sales,Not-in-family,Not-in-family,White,White,Male,Male,4416,0,0,0,40,35,United-States,United-States,<=50K,<=50K
32,46,Private,Self-emp-not-inc,227012,206878,HS-grad,Some-college,9,10,Never-married,Never-married,Craft-repair,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,50,United-States,United-States,<=50K,>50K
67,22,Private,Private,116502,211361,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,30,30,United-States,United-States,<=50K,<=50K
51,56,Private,Private,163606,130408,Some-college,10th,10,14,Divorced,Never-married,Adm-clerical,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,43,United-States,United-States,<=50K,<=50K
18,37,Private,Self-emp-not-inc,211413,218249,11th,11th,7,7,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,15,30,United-States,United-States,<=50K,<=50K
33,59,?,Private,171637,69757,HS-grad,Bachelors,9,13,Married-civ-spouse,Divorced,?,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,20,47,United-States,United-States,<=50K,>50K
57,19,Self-emp-not-inc,Self-emp-not-inc,204387,323120,Bachelors,11th,13,7,Married-civ-spouse,Divorced,Exec-managerial,Other-service,Husband,Own-child,White,White,Male,Male,0,0,1977,2129,10,47,United-States,United-States,>50K,<=50K
24,31,?,Private,214542,220678,Some-college,9th,10,5,Never-married,Never-married,?,Sales,Not-in-family,Not-in-family,White,Other,Male,Male,0,0,0,0,60,39,United-States,United-States,<=50K,<=50K
29,22,Private,Private,70100,341846,HS-grad,Some-college,9,10,Divorced,Never-married,Craft-repair,Sales,Own-child,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,40,17,Portugal,Philippines,<=50K,<=50K
42,48,Private,Self-emp-not-inc,96115,181758,Bachelors,Doctorate,13,16,Separated,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,60,United-States,United-States,<=50K,>50K
47,63,Private,Private,181758,248384,HS-grad,Bachelors,9,13,Never-married,Married-spouse-absent,Transport-moving,Exec-managerial,Not-in-family,Not-in-family,Black,White,Male,Male,0,0,0,0,40,52,United-States,United-States,<=50K,<=50K
74,33,?,Private,278557,207817,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Never-married,?,?,Husband,Unmarried,White,White,Male,Male,0,7298,0,0,32,39,United-States,United-States,<=50K,>50K
34,53,Federal-gov,Private,168931,53768,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Exec-managerial,Adm-clerical,Wife,Not-in-family,Other,White,Female,Male,0,0,0,0,40,9,United-States,United-States,>50K,<=50K
27,38,Private,Private,397962,206215,10th,Assoc-voc,6,11,Married-civ-spouse,Married-civ-spouse,Other-service,Machine-op-inspct,Wife,Own-child,Black,White,Female,Male,0,0,0,0,30,35,United-States,?,<=50K,>50K
28,39,Private,Private,113922,98733,HS-grad,Assoc-acdm,9,12,Separated,Never-married,Transport-moving,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,17,21,United-States,United-States,<=50K,<=50K
17,59,Private,Private,318025,68539,HS-grad,Masters,9,15,Never-married,Married-spouse-absent,Other-service,Prof-specialty,Other-relative,Unmarried,White,White,Male,Male,0,0,0,0,20,43,United-States,United-States,<=50K,<=50K
24,45,Private,Private,287357,192213,11th,HS-grad,7,9,Married-civ-spouse,Never-married,Protective-serv,Exec-managerial,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
40,39,Self-emp-not-inc,Private,33219,164733,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Never-married,Farming-fishing,Adm-clerical,Husband,Unmarried,White,White,Male,Male,0,0,0,0,60,45,United-States,United-States,<=50K,<=50K
81,60,Self-emp-inc,Private,51646,129447,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Sales,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,2174,0,35,35,United-States,United-States,>50K,<=50K
47,38,Federal-gov,Private,51664,32837,Some-college,Bachelors,10,13,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Unmarried,White,White,Male,Male,3908,0,0,0,40,56,United-States,United-States,<=50K,<=50K
29,31,Private,Private,195721,191389,10th,HS-grad,6,9,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
24,61,Private,Federal-gov,255575,205493,Some-college,Bachelors,10,13,Never-married,Never-married,Other-service,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,30,43,United-States,United-States,<=50K,>50K
31,66,Private,?,200835,181641,Bachelors,Bachelors,13,13,Married-spouse-absent,Never-married,Prof-specialty,?,Not-in-family,Own-child,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,21,Japan,United-States,<=50K,<=50K
22,26,?,Private,140414,253596,Some-college,Bachelors,10,13,Never-married,Never-married,?,Sales,Own-child,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,40,17,United-States,South,<=50K,<=50K
38,60,Private,Self-emp-inc,165579,315128,HS-grad,Prof-school,9,15,Divorced,Married-civ-spouse,Tech-support,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,2415,45,68,United-States,United-States,<=50K,>50K
37,68,Private,?,38948,191288,HS-grad,7th-8th,9,4,Married-civ-spouse,Separated,Machine-op-inspct,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,15,United-States,United-States,>50K,<=50K
35,32,Private,Private,184685,169760,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Sales,Other-relative,Other-relative,Black,White,Female,Male,0,0,0,0,40,52,United-States,United-States,<=50K,<=50K
23,25,Private,Local-gov,86939,197728,HS-grad,Bachelors,9,13,Divorced,Never-married,Handlers-cleaners,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,50,20,United-States,United-States,<=50K,<=50K
22,43,Private,Local-gov,215251,140164,HS-grad,HS-grad,9,9,Never-married,Never-married,Other-service,Exec-managerial,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,35,Germany,United-States,<=50K,<=50K
53,26,Private,?,151159,129629,HS-grad,Some-college,9,13,Divorced,Never-married,Machine-op-inspct,?,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,38,United-States,United-States,<=50K,<=50K
40,55,Private,Private,385266,188798,Some-college,Masters,10,14,Married-civ-spouse,Never-married,Machine-op-inspct,Exec-managerial,Husband,Other-relative,White,White,Male,Male,0,99999,0,0,40,47,United-States,United-States,>50K,>50K
68,66,Self-emp-inc,Private,289349,86010,Assoc-acdm,10th,12,6,Married-civ-spouse,Never-married,Sales,Transport-moving,Husband,Other-relative,White,White,Male,Male,9386,0,0,0,70,11,Germany,United-States,>50K,<=50K
19,31,Private,Private,232060,213366,Some-college,HS-grad,10,9,Never-married,Never-married,Other-service,Craft-repair,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,35,35,United-States,United-States,<=50K,<=50K
28,35,Private,Private,290429,179896,7th-8th,5th-6th,4,3,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,50,43,United-States,?,<=50K,<=50K
45,58,Private,Self-emp-inc,179048,109969,12th,7th-8th,8,15,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,25236,0,0,35,35,?,United-States,>50K,>50K
57,56,Self-emp-not-inc,Private,98466,96330,HS-grad,Masters,9,14,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,16,35,United-States,United-States,<=50K,>50K
51,22,Local-gov,Private,142801,125976,Masters,Some-college,14,10,Widowed,Never-married,Prof-specialty,Other-service,Not-in-family,Own-child,Black,White,Female,Male,0,0,0,0,40,14,United-States,United-States,>50K,<=50K
68,46,Self-emp-inc,Local-gov,119938,295488,Bachelors,Bachelors,13,13,Married-civ-spouse,Widowed,Exec-managerial,Exec-managerial,Husband,Other-relative,White,Black,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,>50K
39,33,Private,Private,172186,226629,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Husband,Own-child,White,White,Male,Male,5013,0,0,0,40,35,United-States,United-States,<=50K,<=50K
45,26,Local-gov,State-gov,198759,174274,HS-grad,Masters,9,14,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,1848,0,40,26,United-States,United-States,>50K,<=50K
45,42,State-gov,Private,74305,67958,Masters,Bachelors,14,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Other-service,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,35,43,United-States,United-States,>50K,<=50K
80,45,Self-emp-inc,Private,120796,213620,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
55,43,Local-gov,Private,190091,197397,Masters,Some-college,14,10,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,Other,Male,Male,0,0,0,0,50,6,United-States,Puerto-Rico,>50K,<=50K
23,19,Private,Private,197286,208908,Some-college,11th,10,7,Never-married,Never-married,Sales,Sales,Own-child,Own-child,White,White,Female,Male,0,0,0,0,40,17,United-States,?,<=50K,<=50K
45,27,State-gov,Private,129499,179915,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Adm-clerical,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,99,United-States,United-States,<=50K,<=50K
39,51,Private,Private,30875,319697,Bachelors,HS-grad,13,9,Divorced,Married-civ-spouse,Sales,Sales,Unmarried,Unmarried,White,White,Female,Male,0,7688,0,0,40,35,United-States,United-States,>50K,>50K
45,42,Self-emp-not-inc,Private,172822,109973,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Husband,Own-child,White,White,Male,Male,3411,0,0,0,40,35,United-States,United-States,<=50K,<=50K
34,43,Private,?,107417,395170,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Male,0,7298,0,0,40,43,United-States,Mexico,<=50K,>50K
42,38,Local-gov,Private,226902,180695,HS-grad,Masters,9,13,Married-civ-spouse,Married-civ-spouse,Protective-serv,Tech-support,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,39,United-States,United-States,>50K,>50K
21,44,Private,Private,86557,77313,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Other-service,Other-relative,Not-in-family,Other,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
35,36,Private,Private,98900,216390,Some-college,HS-grad,10,9,Divorced,Never-married,Adm-clerical,Other-service,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,55,United-States,United-States,<=50K,>50K
24,37,Local-gov,Private,38707,37109,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Transport-moving,Machine-op-inspct,Own-child,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,20,60,United-States,Philippines,<=50K,<=50K
39,29,Private,Private,286730,78410,HS-grad,Bachelors,9,13,Divorced,Never-married,Machine-op-inspct,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,43,United-States,United-States,<=50K,>50K
17,53,Private,?,221797,133963,12th,HS-grad,8,9,Never-married,Never-married,Adm-clerical,?,Own-child,Own-child,White,White,Female,Male,594,0,0,0,20,40,United-States,United-States,<=50K,<=50K
52,42,?,Self-emp-not-inc,175029,171550,Some-college,Bachelors,10,13,Married-civ-spouse,Married-spouse-absent,?,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,80,39,United-States,United-States,<=50K,<=50K
49,80,?,Private,32184,173488,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,?,Other-service,Wife,Not-in-family,White,White,Female,Male,5013,0,0,0,15,20,United-States,United-States,<=50K,<=50K
31,61,Federal-gov,Private,144949,176341,Bachelors,11th,13,7,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
48,55,Federal-gov,Private,33084,142756,Bachelors,Some-college,13,10,Married-civ-spouse,Married-civ-spouse,Protective-serv,Sales,Husband,Not-in-family,White,White,Male,Male,0,5013,0,0,50,45,United-States,United-States,>50K,<=50K
30,20,Private,Private,156464,289944,Some-college,Some-college,10,10,Never-married,Never-married,Tech-support,Other-service,Other-relative,Not-in-family,White,White,Male,Male,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
38,23,Private,Private,152307,60981,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Unmarried,White,White,Male,Male,0,0,0,0,30,35,United-States,United-States,>50K,<=50K
