age,age_nohours_per_week,workclass,workclass_nohours_per_week,fnlwgt,fnlwgt_nohours_per_week,education,education_nohours_per_week,education_num,education_num_nohours_per_week,marital_status,marital_status_nohours_per_week,occupation,occupation_nohours_per_week,relationship,relationship_nohours_per_week,race,race_nohours_per_week,sex,sex_nohours_per_week,capital_gain,capital_gain_nohours_per_week,capital_loss,capital_loss_nohours_per_week,hours_per_week,hours_per_week_nohours_per_week,native_country,native_country_nohours_per_week,income_per_year,income_per_year_nohours_per_week
17,42,Private,Private,187879,173740,9th,11th,5,9,Never-married,Never-married,Other-service,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
40,42,Local-gov,Local-gov,36296,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,>50K,>50K
40,42,Private,Self-emp-not-inc,75615,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Sales,Other-service,Husband,Not-in-family,Black,White,Male,Male,0,2414,0,1564,43,40,United-States,United-States,<=50K,>50K
17,42,Private,Private,168807,173740,10th,Some-college,6,9,Never-married,Never-married,Other-service,Adm-clerical,Own-child,Husband,White,White,Male,Female,0,2414,0,1564,25,40,United-States,United-States,<=50K,<=50K
24,42,State-gov,Private,161783,173740,Bachelors,Bachelors,13,9,Never-married,Never-married,Transport-moving,Exec-managerial,Not-in-family,Not-in-family,Black,White,Male,Male,0,2414,0,1564,40,40,?,United-States,<=50K,<=50K
40,42,State-gov,Private,13492,173740,HS-grad,Assoc-acdm,9,9,Married-civ-spouse,Never-married,Protective-serv,Prof-specialty,Husband,Own-child,Amer-Indian-Eskimo,White,Male,Female,0,2414,0,1564,84,40,United-States,United-States,<=50K,<=50K
65,42,Private,Private,119769,173740,HS-grad,HS-grad,9,9,Widowed,Divorced,Priv-house-serv,Sales,Unmarried,Husband,Black,White,Female,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
38,42,Private,Self-emp-inc,313914,173740,Bachelors,Assoc-voc,13,9,Separated,Never-married,Farming-fishing,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,172584,173740,HS-grad,HS-grad,9,9,Never-married,Widowed,Adm-clerical,Sales,Not-in-family,Not-in-family,White,White,Female,Female,0,2414,1590,1564,50,40,United-States,United-States,<=50K,>50K
28,42,Private,Private,112425,173740,Bachelors,Bachelors,13,9,Divorced,Never-married,Tech-support,Craft-repair,Not-in-family,Own-child,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,157783,173740,HS-grad,7th-8th,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Protective-serv,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,2414,0,1564,35,40,Vietnam,United-States,<=50K,<=50K
34,42,Private,Self-emp-not-inc,356882,173740,HS-grad,Bachelors,9,9,Married-civ-spouse,Divorced,Tech-support,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
61,42,Private,Private,156852,173740,Assoc-voc,Some-college,11,9,Widowed,Divorced,Tech-support,Sales,Unmarried,Husband,White,White,Female,Female,0,2414,0,1564,8,40,United-States,United-States,<=50K,>50K
63,42,Self-emp-not-inc,Private,175177,173740,Prof-school,HS-grad,15,9,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Other-relative,White,White,Male,Female,0,2414,0,1564,35,40,United-States,United-States,>50K,<=50K
28,42,Private,Private,425127,173740,9th,HS-grad,5,9,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Other-relative,Unmarried,White,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,>50K
30,42,Local-gov,Private,99761,173740,Assoc-voc,Some-college,11,9,Divorced,Married-civ-spouse,Adm-clerical,Sales,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
36,42,Private,State-gov,272950,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Sales,Protective-serv,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,>50K,>50K
43,42,Self-emp-not-inc,Private,174295,173740,11th,Some-college,7,9,Married-civ-spouse,Married-civ-spouse,Other-service,Adm-clerical,Husband,Wife,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
24,42,Local-gov,Private,157678,173740,HS-grad,Some-college,9,9,Married-spouse-absent,Never-married,Machine-op-inspct,Adm-clerical,Unmarried,Not-in-family,White,White,Female,Female,2036,2414,0,1564,42,40,United-States,United-States,<=50K,<=50K
52,42,Private,Private,186224,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
17,42,Private,Private,142587,173740,11th,HS-grad,7,9,Never-married,Never-married,Sales,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,10,40,United-States,United-States,<=50K,<=50K
46,42,Private,Private,131091,173740,Masters,HS-grad,14,9,Married-civ-spouse,Separated,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,>50K,<=50K
43,42,Self-emp-not-inc,Private,71269,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Widowed,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
54,42,Private,Private,311551,173740,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Exec-managerial,Exec-managerial,Unmarried,Not-in-family,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,<=50K,<=50K
22,42,Self-emp-inc,Private,171041,173740,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Own-child,Husband,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
42,42,Self-emp-not-inc,?,140915,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,2414,0,1564,60,40,South,United-States,<=50K,<=50K
46,42,Private,Private,41223,173740,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Adm-clerical,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
46,42,Self-emp-inc,?,292569,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Tech-support,?,Husband,Not-in-family,White,White,Male,Male,7298,2414,0,1564,65,40,United-States,United-States,>50K,<=50K
44,42,Private,Private,132921,173740,Assoc-acdm,Bachelors,12,9,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,2414,0,1564,36,40,United-States,United-States,<=50K,<=50K
59,42,Self-emp-inc,Private,177271,173740,Prof-school,HS-grad,15,9,Married-civ-spouse,Divorced,Exec-managerial,?,Husband,Unmarried,White,White,Male,Female,99999,2414,0,1564,84,40,United-States,United-States,>50K,<=50K
58,42,Self-emp-inc,Private,314482,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Widowed,Exec-managerial,?,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
36,42,Private,Private,310531,173740,10th,HS-grad,6,9,Separated,Married-civ-spouse,Handlers-cleaners,Exec-managerial,Unmarried,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
29,42,Private,Private,145490,173740,11th,HS-grad,7,9,Married-civ-spouse,Never-married,Other-service,Tech-support,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
61,42,Private,Private,181200,173740,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Transport-moving,Tech-support,Not-in-family,Husband,White,White,Male,Male,0,2414,1564,1564,40,40,United-States,United-States,>50K,<=50K
29,42,Private,Private,152951,173740,Prof-school,Some-college,15,9,Married-civ-spouse,Divorced,Prof-specialty,Transport-moving,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,50,40,Canada,United-States,>50K,<=50K
40,42,Private,Self-emp-not-inc,85668,173740,7th-8th,11th,4,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Husband,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,<=50K,<=50K
30,42,Private,Private,316606,173740,Bachelors,Some-college,13,9,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,2414,2339,1564,50,40,United-States,United-States,<=50K,<=50K
38,42,Private,Private,220694,173740,Masters,Bachelors,14,9,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,>50K,<=50K
24,42,Private,Private,408585,173740,7th-8th,Assoc-voc,4,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Craft-repair,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,45,40,Mexico,United-States,<=50K,<=50K
42,42,Federal-gov,Private,36699,173740,Some-college,Bachelors,10,9,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
50,42,Private,Private,104280,173740,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,>50K
29,42,Private,Private,97254,173740,11th,Some-college,7,9,Never-married,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,Amer-Indian-Eskimo,White,Male,Male,4101,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
35,42,Private,Private,186420,173740,Bachelors,Some-college,13,9,Never-married,Never-married,Exec-managerial,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,2414,0,1564,55,40,United-States,United-States,<=50K,<=50K
44,42,Private,Private,112482,173740,Masters,Some-college,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Adm-clerical,Husband,Husband,White,White,Male,Female,0,2414,0,1564,55,40,United-States,United-States,>50K,>50K
54,42,Private,Private,317733,173740,Doctorate,Bachelors,16,9,Widowed,Never-married,Tech-support,Handlers-cleaners,Unmarried,Not-in-family,White,White,Male,Male,0,2414,2472,1564,40,40,United-States,United-States,>50K,<=50K
56,42,Private,Private,235136,173740,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,Dominican-Republic,United-States,<=50K,<=50K
29,42,Private,Private,229729,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
66,42,Private,State-gov,46677,173740,Some-college,7th-8th,10,9,Widowed,Married-civ-spouse,Other-service,Exec-managerial,Unmarried,Unmarried,Black,White,Female,Female,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
48,42,Federal-gov,Private,277946,173740,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
46,42,Private,Private,263727,173740,Some-college,Assoc-acdm,10,9,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,>50K,<=50K
32,42,Private,Private,74501,173740,Masters,Some-college,14,9,Never-married,Divorced,Sales,Machine-op-inspct,Own-child,Not-in-family,White,White,Female,Female,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
34,42,Private,Private,143776,173740,Masters,Some-college,14,9,Never-married,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,Black,White,Male,Male,0,2414,0,1564,45,40,?,United-States,>50K,<=50K
69,42,Private,Private,179130,173740,HS-grad,Some-college,9,9,Divorced,Married-spouse-absent,Sales,Prof-specialty,Other-relative,Unmarried,White,White,Female,Female,0,2414,0,1564,38,40,United-States,United-States,<=50K,<=50K
23,42,State-gov,Private,386568,173740,Some-college,Some-college,10,9,Separated,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
22,42,Private,State-gov,413110,173740,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Other-relative,Not-in-family,Black,White,Female,Male,0,2414,0,1564,15,40,United-States,United-States,<=50K,>50K
45,42,Private,Local-gov,72618,173740,Assoc-voc,Bachelors,11,9,Divorced,Never-married,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,60,40,United-States,United-States,<=50K,>50K
45,42,Private,Private,102288,173740,Some-college,Bachelors,10,9,Divorced,Married-civ-spouse,Adm-clerical,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
47,42,Self-emp-not-inc,Private,321851,173740,Assoc-voc,HS-grad,11,9,Separated,Married-spouse-absent,Exec-managerial,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,180871,173740,11th,10th,7,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Husband,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
25,42,Private,Private,124483,173740,Bachelors,Some-college,13,9,Never-married,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Husband,Asian-Pac-Islander,White,Male,Female,0,2414,0,1564,50,40,India,United-States,<=50K,<=50K
43,42,Private,Private,72791,173740,Some-college,Some-college,10,9,Married-civ-spouse,Divorced,Craft-repair,Handlers-cleaners,Husband,Not-in-family,Black,White,Male,Male,5178,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
47,42,State-gov,Private,263215,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Adm-clerical,Handlers-cleaners,Husband,Husband,White,White,Male,Male,0,2414,0,1564,80,40,United-States,United-States,<=50K,<=50K
34,42,Local-gov,Federal-gov,207668,173740,Masters,Bachelors,14,9,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,41,40,United-States,United-States,>50K,<=50K
30,42,Private,Private,198953,173740,Bachelors,HS-grad,13,9,Never-married,Divorced,Exec-managerial,Handlers-cleaners,Not-in-family,Not-in-family,Black,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
48,42,Private,Private,38819,173740,Masters,Some-college,14,9,Married-civ-spouse,Divorced,Prof-specialty,Handlers-cleaners,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,75,40,United-States,United-States,<=50K,>50K
43,42,Private,?,107306,173740,Some-college,Assoc-voc,10,9,Divorced,Married-civ-spouse,Craft-repair,?,Not-in-family,Husband,White,Asian-Pac-Islander,Male,Male,0,2414,0,1564,55,40,Canada,United-States,<=50K,<=50K
20,42,Private,Private,161962,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,16,40,United-States,United-States,<=50K,<=50K
83,42,Private,Private,192305,173740,Some-college,Bachelors,10,9,Divorced,Never-married,Prof-specialty,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Female,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
42,42,Private,Private,449925,173740,Bachelors,Assoc-acdm,13,9,Never-married,Married-civ-spouse,Sales,Transport-moving,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
42,42,Local-gov,Self-emp-not-inc,131167,173740,Masters,Bachelors,14,9,Never-married,Married-civ-spouse,Prof-specialty,Handlers-cleaners,Not-in-family,Husband,White,White,Female,Male,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
30,42,Local-gov,Private,268482,173740,Some-college,9th,10,9,Never-married,Divorced,Craft-repair,Craft-repair,Own-child,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,?,<=50K,<=50K
34,42,State-gov,Private,103642,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Exec-managerial,Husband,Husband,White,White,Male,Male,0,2414,1651,1564,40,40,United-States,United-States,<=50K,>50K
43,42,Private,Private,201723,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Transport-moving,Husband,Own-child,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
53,42,Private,Private,186224,173740,Assoc-voc,Bachelors,11,9,Never-married,Never-married,Exec-managerial,Sales,Not-in-family,Not-in-family,White,White,Male,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
39,42,Self-emp-not-inc,Self-emp-not-inc,139703,173740,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Prof-specialty,Adm-clerical,Not-in-family,Wife,Black,White,Female,Female,0,2414,0,1564,48,40,United-States,United-States,>50K,<=50K
33,42,Private,Private,397995,173740,Bachelors,Masters,13,9,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
52,42,Private,Private,259323,173740,HS-grad,7th-8th,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
18,42,State-gov,Private,427515,173740,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Adm-clerical,Farming-fishing,Own-child,Husband,Black,White,Female,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
21,42,?,Private,187937,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,?,Sales,Other-relative,Husband,White,White,Female,Male,0,2414,0,1564,52,40,United-States,United-States,<=50K,>50K
34,42,Private,Private,177437,173740,10th,Some-college,6,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,<=50K,>50K
32,42,Private,State-gov,162442,173740,Bachelors,Some-college,13,9,Never-married,Divorced,Exec-managerial,Craft-repair,Not-in-family,Unmarried,White,Black,Female,Male,0,2414,0,1564,60,40,United-States,United-States,<=50K,<=50K
48,42,Private,Private,83407,173740,Masters,Some-college,14,9,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,2414,0,1564,50,40,United-States,United-States,>50K,<=50K
