age,age_norace,workclass,workclass_norace,fnlwgt,fnlwgt_norace,education,education_norace,education_num,education_num_norace,marital_status,marital_status_norace,occupation,occupation_norace,relationship,relationship_norace,race,race_norace,sex,sex_norace,capital_gain,capital_gain_norace,capital_loss,capital_loss_norace,hours_per_week,hours_per_week_norace,native_country,native_country_norace,income_per_year,income_per_year_norace
50,51,Private,Private,49340,169408,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Exec-managerial,Adm-clerical,Unmarried,Wife,White,White,Female,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
47,45,Private,Private,106207,90393,11th,Some-college,7,10,Married-civ-spouse,Married-civ-spouse,Other-service,Adm-clerical,Husband,Husband,White,White,Male,Male,0,15020,0,213,50,33,United-States,United-States,<=50K,>50K
23,21,Private,Private,103064,301915,Bachelors,HS-grad,13,9,Never-married,Never-married,Prof-specialty,Sales,Not-in-family,Own-child,White,White,Female,Male,0,594,0,213,40,43,United-States,United-States,<=50K,<=50K
30,28,Local-gov,Private,79190,326701,Masters,Bachelors,14,13,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
18,26,Private,Private,473449,34862,Some-college,Assoc-voc,10,11,Never-married,Never-married,Handlers-cleaners,Prof-specialty,Own-child,Not-in-family,White,White,Male,Female,0,594,0,1887,30,30,United-States,United-States,<=50K,<=50K
48,23,Private,Private,189498,161132,11th,Bachelors,7,13,Divorced,Married-civ-spouse,Adm-clerical,Tech-support,Not-in-family,Not-in-family,White,White,Male,Female,0,5178,0,213,40,33,United-States,United-States,<=50K,>50K
34,33,Private,Private,149902,169408,Masters,HS-grad,14,9,Never-married,Never-married,Other-service,Craft-repair,Unmarried,Not-in-family,Black,White,Female,Male,0,594,0,213,28,44,United-States,United-States,<=50K,<=50K
44,30,Private,Private,150098,178724,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Sales,Other-service,Husband,Unmarried,Black,White,Male,Female,0,594,0,213,50,37,United-States,United-States,>50K,<=50K
40,39,Private,Private,100451,74660,Some-college,Some-college,10,10,Never-married,Married-civ-spouse,Craft-repair,Craft-repair,Not-in-family,Unmarried,White,White,Male,Male,0,5178,0,213,40,40,United-States,United-States,<=50K,>50K
35,46,Private,Self-emp-inc,193094,323164,HS-grad,Doctorate,9,16,Never-married,Married-civ-spouse,Craft-repair,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,27828,0,213,48,48,United-States,United-States,<=50K,>50K
37,28,Private,Private,202950,37683,Some-college,Assoc-acdm,10,12,Never-married,Married-civ-spouse,Handlers-cleaners,Sales,Own-child,Not-in-family,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
34,28,Private,Private,161444,67222,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Transport-moving,Husband,Own-child,White,White,Male,Male,0,594,0,213,39,43,United-States,United-States,<=50K,<=50K
33,33,Self-emp-not-inc,Private,303867,174181,HS-grad,11th,9,7,Married-civ-spouse,Divorced,Sales,Transport-moving,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,70,33,United-States,United-States,>50K,<=50K
36,47,Private,Self-emp-not-inc,143912,109609,HS-grad,Bachelors,9,13,Divorced,Married-civ-spouse,Transport-moving,Other-service,Not-in-family,Unmarried,White,White,Male,Male,0,594,0,213,45,40,United-States,United-States,<=50K,<=50K
29,52,?,Local-gov,42623,212847,HS-grad,Some-college,9,10,Never-married,Separated,?,Protective-serv,Not-in-family,Not-in-family,White,White,Male,Male,0,594,0,213,32,33,United-States,United-States,<=50K,>50K
37,49,?,Private,145064,253642,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Never-married,?,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,32,36,United-States,United-States,<=50K,<=50K
53,61,Private,?,199287,228598,9th,Assoc-voc,5,11,Never-married,Never-married,Priv-house-serv,?,Not-in-family,Not-in-family,White,White,Female,Male,0,594,0,213,9,25,United-States,United-States,<=50K,<=50K
48,21,Private,Private,250733,103456,Some-college,Assoc-acdm,10,12,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,594,0,213,50,19,United-States,United-States,<=50K,<=50K
36,38,Private,Private,372525,300838,Some-college,HS-grad,10,9,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,48,33,United-States,United-States,<=50K,<=50K
21,33,Private,Private,338162,187332,HS-grad,Assoc-acdm,9,12,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Sales,Wife,Wife,Black,White,Female,Female,0,594,0,213,37,33,United-States,United-States,<=50K,<=50K
38,29,Private,Private,154210,204678,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-spouse-absent,Prof-specialty,Prof-specialty,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,594,0,213,40,33,United-States,United-States,>50K,>50K
55,39,Private,Private,158702,269034,10th,7th-8th,6,4,Married-spouse-absent,Married-civ-spouse,Craft-repair,Craft-repair,Not-in-family,Wife,White,White,Male,Male,0,594,0,213,50,33,United-States,United-States,<=50K,<=50K
29,22,Private,?,199118,233366,Some-college,HS-grad,10,9,Never-married,Never-married,Tech-support,?,Own-child,Husband,White,White,Female,Male,0,594,0,213,40,47,Nicaragua,United-States,<=50K,<=50K
59,23,Private,Private,104455,268598,Some-college,11th,10,7,Married-civ-spouse,Married-spouse-absent,Other-service,Handlers-cleaners,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Male,0,594,0,213,40,33,Philippines,Mexico,<=50K,<=50K
42,28,Self-emp-not-inc,Private,210013,202745,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Husband,White,White,Male,Male,0,594,0,213,45,40,United-States,United-States,<=50K,<=50K
22,30,Private,Private,440934,206008,Some-college,HS-grad,10,9,Never-married,Never-married,Sales,Other-service,Unmarried,Own-child,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
31,47,Private,Self-emp-not-inc,375833,385793,Bachelors,Assoc-acdm,13,12,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Husband,White,White,Male,Male,0,594,0,213,55,40,United-States,United-States,>50K,>50K
41,38,Private,Self-emp-not-inc,289551,119474,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Handlers-cleaners,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,7688,594,0,213,40,37,United-States,United-States,>50K,<=50K
45,44,Private,Private,272729,195437,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Other-service,Transport-moving,Not-in-family,Husband,White,White,Female,Male,0,594,0,213,40,36,United-States,United-States,<=50K,<=50K
31,28,State-gov,Private,176185,172970,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Adm-clerical,Adm-clerical,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,36,United-States,United-States,<=50K,<=50K
53,47,Private,Private,155403,193027,HS-grad,HS-grad,9,9,Divorced,Divorced,Other-service,Exec-managerial,Unmarried,Unmarried,Black,White,Female,Female,0,594,0,213,20,36,United-States,United-States,<=50K,<=50K
47,35,Federal-gov,Private,239321,164526,Assoc-voc,Some-college,11,10,Married-civ-spouse,Never-married,Adm-clerical,Transport-moving,Husband,Unmarried,White,White,Male,Male,0,594,0,213,45,33,United-States,United-States,>50K,<=50K
27,23,Private,Private,365745,195876,10th,Some-college,6,10,Married-civ-spouse,Never-married,Handlers-cleaners,Machine-op-inspct,Husband,Own-child,White,White,Male,Male,0,594,0,213,20,33,United-States,United-States,<=50K,<=50K
49,21,Private,Private,107399,199741,HS-grad,HS-grad,9,9,Separated,Never-married,Sales,Adm-clerical,Unmarried,Own-child,White,White,Female,Female,0,594,0,213,40,36,United-States,United-States,<=50K,<=50K
34,22,Private,Private,93394,90393,HS-grad,9th,9,5,Married-civ-spouse,Never-married,Transport-moving,Other-service,Husband,Unmarried,White,White,Male,Male,0,594,0,213,65,33,United-States,United-States,<=50K,<=50K
34,47,Self-emp-not-inc,Private,143078,177633,Assoc-voc,HS-grad,11,9,Never-married,Divorced,Other-service,Adm-clerical,Not-in-family,Unmarried,White,White,Male,Female,0,594,0,213,40,35,United-States,United-States,<=50K,<=50K
50,22,Local-gov,Private,283314,64667,Assoc-acdm,Masters,12,14,Married-civ-spouse,Never-married,Protective-serv,Sales,Husband,Not-in-family,White,White,Male,Female,0,594,1977,213,40,19,United-States,United-States,>50K,<=50K
37,35,Private,Private,194668,230657,Some-college,HS-grad,10,9,Married-civ-spouse,Divorced,Transport-moving,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,594,0,1740,45,33,United-States,United-States,>50K,<=50K
27,22,Private,Private,170301,126954,Masters,Some-college,14,10,Never-married,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,594,0,213,45,22,United-States,United-States,<=50K,<=50K
31,58,Self-emp-inc,?,162442,91658,Masters,HS-grad,14,9,Never-married,Widowed,Sales,?,Own-child,Other-relative,White,White,Female,Female,27828,594,0,213,40,8,United-States,United-States,>50K,<=50K
24,19,Private,?,456430,133043,HS-grad,11th,9,7,Married-civ-spouse,Married-civ-spouse,Craft-repair,?,Husband,Wife,White,White,Male,Female,0,594,0,213,50,42,United-States,United-States,<=50K,<=50K
28,39,Private,Private,337424,226528,Prof-school,Some-college,15,10,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,594,0,1977,80,43,United-States,United-States,<=50K,>50K
27,30,Private,Private,160291,144084,Some-college,11th,10,7,Never-married,Never-married,Adm-clerical,Other-service,Unmarried,Not-in-family,Black,White,Female,Male,0,594,0,213,40,43,Germany,United-States,<=50K,<=50K
41,50,Private,Private,341204,124464,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Wife,Unmarried,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
28,18,Private,Private,148084,200916,HS-grad,HS-grad,9,9,Never-married,Never-married,Handlers-cleaners,Adm-clerical,Unmarried,Other-relative,Black,White,Female,Female,0,594,0,213,40,25,Dominican-Republic,United-States,<=50K,<=50K
26,52,Private,State-gov,102476,165767,HS-grad,Doctorate,9,16,Never-married,Married-civ-spouse,Craft-repair,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,7688,0,213,40,45,United-States,United-States,<=50K,>50K
17,21,?,Private,183161,289405,12th,Some-college,8,10,Never-married,Never-married,?,Machine-op-inspct,Own-child,Own-child,White,White,Female,Female,0,594,0,213,8,33,United-States,United-States,<=50K,<=50K
17,47,Private,Private,160029,216145,11th,Some-college,7,10,Never-married,Widowed,Sales,Adm-clerical,Own-child,Other-relative,White,White,Female,Female,0,594,0,213,14,19,United-States,United-States,<=50K,<=50K
70,34,Self-emp-not-inc,Private,152066,87905,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Sales,Husband,Husband,White,White,Male,Male,0,7688,0,213,50,43,United-States,United-States,<=50K,>50K
57,21,Private,Private,175942,111675,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Prof-specialty,Handlers-cleaners,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,40,33,?,United-States,>50K,<=50K
64,47,Private,Private,387669,83064,1st-4th,Bachelors,2,16,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,40,43,United-States,United-States,<=50K,>50K
38,23,Self-emp-not-inc,Private,179824,162580,HS-grad,HS-grad,9,9,Never-married,Never-married,Farming-fishing,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,594,0,213,50,33,United-States,United-States,<=50K,<=50K
23,33,Private,Federal-gov,107882,231284,Bachelors,Assoc-acdm,13,12,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Own-child,Unmarried,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
18,28,?,Private,65249,185279,12th,Masters,8,14,Never-married,Never-married,?,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,594,0,213,30,65,United-States,United-States,<=50K,<=50K
47,22,Self-emp-not-inc,Private,267879,194247,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Not-in-family,Black,White,Male,Male,3103,594,0,213,50,33,United-States,United-States,>50K,<=50K
54,39,Private,Private,150999,211938,Some-college,Some-college,10,10,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,594,0,213,44,40,United-States,United-States,<=50K,<=50K
42,29,Local-gov,Local-gov,69758,223548,Assoc-acdm,Masters,12,14,Divorced,Married-civ-spouse,Protective-serv,Prof-specialty,Not-in-family,Husband,Asian-Pac-Islander,White,Male,Female,0,594,0,213,48,37,United-States,United-States,>50K,<=50K
23,23,Private,Private,180795,201498,Some-college,Bachelors,10,13,Never-married,Never-married,Sales,Exec-managerial,Own-child,Not-in-family,White,White,Female,Female,0,594,0,213,40,40,United-States,United-States,<=50K,<=50K
28,36,Private,Self-emp-not-inc,257283,188696,HS-grad,HS-grad,9,9,Never-married,Divorced,Transport-moving,Craft-repair,Own-child,Unmarried,White,White,Male,Male,0,594,0,213,40,24,United-States,United-States,<=50K,<=50K
40,18,Private,Private,196344,133043,5th-6th,HS-grad,3,9,Married-civ-spouse,Never-married,Other-service,Other-service,Husband,Own-child,White,White,Male,Female,0,594,1672,213,30,25,Mexico,United-States,<=50K,<=50K
32,50,Private,Private,155151,70447,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Own-child,White,White,Male,Female,0,594,0,1668,55,36,United-States,United-States,<=50K,<=50K
35,55,Self-emp-not-inc,Private,368140,103456,HS-grad,Bachelors,9,13,Married-civ-spouse,Widowed,Transport-moving,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,10566,0,213,65,40,United-States,United-States,>50K,>50K
17,27,Private,Private,95079,109609,11th,HS-grad,7,13,Never-married,Never-married,Sales,Handlers-cleaners,Own-child,Own-child,White,White,Female,Male,0,594,0,213,15,33,United-States,United-States,<=50K,<=50K
37,18,?,Private,254773,192107,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,?,Other-service,Husband,Wife,White,White,Male,Female,0,594,0,213,40,43,United-States,United-States,<=50K,<=50K
23,32,Private,?,181659,97680,Some-college,Prof-school,10,15,Never-married,Never-married,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,48,United-States,United-States,<=50K,>50K
47,46,?,Private,215620,146706,HS-grad,Bachelors,9,13,Never-married,Never-married,?,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,12,40,United-States,United-States,<=50K,>50K
29,26,Private,Private,169104,269604,HS-grad,10th,9,6,Married-civ-spouse,Never-married,Exec-managerial,Machine-op-inspct,Other-relative,Unmarried,Asian-Pac-Islander,White,Male,Female,0,594,0,213,75,33,Thailand,United-States,<=50K,<=50K
33,34,Local-gov,Private,100446,21383,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Adm-clerical,Other-service,Wife,Own-child,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
46,40,Private,Private,189680,191529,Masters,Some-college,14,10,Married-civ-spouse,Widowed,Sales,Sales,Husband,Unmarried,White,White,Male,Female,0,594,0,213,40,43,United-States,United-States,>50K,<=50K
24,39,Private,Private,376474,192596,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,35,43,United-States,United-States,<=50K,<=50K
44,22,Private,Private,112494,230657,Some-college,Bachelors,10,13,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,40,32,United-States,United-States,<=50K,<=50K
33,28,?,Private,212491,156797,HS-grad,11th,9,14,Divorced,Married-civ-spouse,?,Sales,Not-in-family,Husband,Black,White,Female,Male,0,594,0,213,40,60,United-States,United-States,<=50K,>50K
68,28,Local-gov,Private,254218,440607,Assoc-voc,5th-6th,11,3,Married-civ-spouse,Never-married,Exec-managerial,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,24,36,United-States,Mexico,<=50K,<=50K
34,41,Private,Private,421200,144084,HS-grad,Masters,9,14,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Unmarried,Black,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,>50K
19,18,Private,Private,426589,369678,HS-grad,11th,9,7,Married-spouse-absent,Never-married,Other-service,Sales,Own-child,Own-child,White,White,Female,Female,0,594,0,213,35,19,United-States,United-States,<=50K,<=50K
27,50,Private,Self-emp-not-inc,335015,103456,Some-college,9th,10,14,Married-civ-spouse,Married-civ-spouse,Tech-support,Tech-support,Husband,Husband,White,White,Male,Male,0,594,0,213,65,32,United-States,United-States,<=50K,>50K
25,23,Private,Private,78605,199741,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Never-married,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,40,32,United-States,United-States,<=50K,<=50K
62,29,Self-emp-inc,Private,123749,331539,Some-college,Masters,10,14,Married-civ-spouse,Never-married,Craft-repair,Transport-moving,Husband,Husband,White,White,Male,Male,0,594,0,213,90,33,United-States,United-States,<=50K,>50K
31,26,Private,Private,245500,221533,Bachelors,9th,13,5,Never-married,Never-married,Prof-specialty,Farming-fishing,Not-in-family,Own-child,Asian-Pac-Islander,White,Female,Male,0,594,0,213,25,33,?,United-States,<=50K,<=50K
32,41,Private,Federal-gov,226443,326701,HS-grad,12th,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,7688,0,213,40,36,United-States,United-States,>50K,>50K
31,17,Self-emp-not-inc,?,150630,504423,HS-grad,10th,9,6,Never-married,Never-married,Other-service,?,Own-child,Own-child,White,White,Female,Female,0,594,0,213,40,15,United-States,United-States,<=50K,<=50K
27,39,Private,State-gov,257124,159768,Some-college,HS-grad,10,9,Never-married,Never-married,Other-service,Craft-repair,Own-child,Unmarried,White,White,Male,Male,0,594,0,213,25,33,United-States,United-States,<=50K,<=50K
36,50,Private,Self-emp-not-inc,127865,110239,Bachelors,Some-college,13,13,Never-married,Married-spouse-absent,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,4650,594,0,213,25,33,United-States,United-States,<=50K,>50K
