age,age_nocapital_loss,workclass,workclass_nocapital_loss,fnlwgt,fnlwgt_nocapital_loss,education,education_nocapital_loss,education_num,education_num_nocapital_loss,marital_status,marital_status_nocapital_loss,occupation,occupation_nocapital_loss,relationship,relationship_nocapital_loss,race,race_nocapital_loss,sex,sex_nocapital_loss,capital_gain,capital_gain_nocapital_loss,capital_loss,capital_loss_nocapital_loss,hours_per_week,hours_per_week_nocapital_loss,native_country,native_country_nocapital_loss,income_per_year,income_per_year_nocapital_loss
50,42,State-gov,Private,141608,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Other-service,Sales,Wife,Husband,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,>50K
31,42,Private,Private,230912,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
31,42,Private,Private,309170,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
57,42,Private,Private,27459,167793,HS-grad,Bachelors,9,10,Married-spouse-absent,Divorced,Transport-moving,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
33,42,Self-emp-not-inc,Private,266674,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Female,7298,0,0,0,56,40,United-States,United-States,>50K,<=50K
52,42,Private,Private,93127,167793,11th,Some-college,7,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
43,42,Self-emp-inc,Private,27444,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Own-child,White,White,Male,Male,99999,0,0,0,40,40,United-States,United-States,>50K,<=50K
30,42,Private,Private,131415,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Priv-house-serv,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
54,42,Private,Private,105428,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Craft-repair,Adm-clerical,Not-in-family,Husband,White,White,Male,Female,0,0,1741,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,139364,167793,Bachelors,Some-college,13,10,Married-spouse-absent,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,10520,0,0,0,40,40,Ireland,United-States,>50K,<=50K
43,42,Private,Private,236936,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Exec-managerial,Prof-specialty,Unmarried,Wife,White,White,Female,Male,0,0,0,0,47,40,United-States,United-States,>50K,<=50K
35,42,Private,Private,109204,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
56,42,Private,Private,456592,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
34,42,Self-emp-not-inc,Private,173201,167793,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,0,0,0,50,40,Cuba,United-States,<=50K,<=50K
19,42,?,Private,183408,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,?,Prof-specialty,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
51,42,Private,Self-emp-not-inc,111721,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
39,42,Private,Private,268258,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Husband,Black,White,Male,Male,7688,0,0,0,50,40,United-States,United-States,>50K,<=50K
59,42,Private,Private,128258,167793,HS-grad,Bachelors,9,10,Divorced,Divorced,Adm-clerical,Exec-managerial,Unmarried,Unmarried,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
46,42,Self-emp-not-inc,Private,525848,167793,11th,Some-college,7,10,Married-civ-spouse,Divorced,Transport-moving,Exec-managerial,Husband,Husband,Black,White,Male,Female,0,0,0,0,48,40,United-States,United-States,<=50K,<=50K
39,42,Private,Private,124090,167793,10th,Bachelors,6,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
67,42,Private,Private,249043,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,6767,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,42,Private,Self-emp-not-inc,119098,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Tech-support,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,42,40,United-States,United-States,<=50K,<=50K
70,42,?,Private,30772,167793,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,?,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Local-gov,Private,49414,167793,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Own-child,Not-in-family,Amer-Indian-Eskimo,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
30,42,Private,Private,197886,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Adm-clerical,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
39,42,Without-pay,Private,334291,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,42,?,Private,171156,167793,Some-college,HS-grad,10,10,Never-married,Divorced,?,Sales,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
78,42,?,Self-emp-not-inc,109498,167793,9th,HS-grad,5,10,Widowed,Divorced,?,Adm-clerical,Unmarried,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
43,42,Self-emp-not-inc,Private,83411,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,0,2415,0,40,40,United-States,United-States,>50K,<=50K
47,42,Local-gov,Private,209968,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Husband,White,White,Male,Male,7298,0,0,0,40,40,United-States,United-States,>50K,<=50K
20,42,Private,Private,223921,167793,12th,HS-grad,8,10,Never-married,Divorced,Machine-op-inspct,Sales,Own-child,Husband,White,Black,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
52,42,Local-gov,Private,133403,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
50,42,Private,Private,75763,167793,Assoc-voc,Bachelors,11,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,65,40,United-States,United-States,<=50K,<=50K
34,42,Private,Private,200401,167793,HS-grad,HS-grad,9,10,Separated,Divorced,Transport-moving,Prof-specialty,Own-child,Own-child,White,White,Male,Male,0,0,0,0,25,40,Columbia,United-States,<=50K,<=50K
45,42,Private,Private,55272,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
51,42,Local-gov,Private,194970,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
38,42,Self-emp-not-inc,Private,143385,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,80,40,United-States,United-States,<=50K,<=50K
30,42,Private,Private,180317,167793,Assoc-voc,Bachelors,11,10,Divorced,Divorced,Machine-op-inspct,Prof-specialty,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,42,Private,Private,255176,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Own-child,Wife,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
37,42,Local-gov,Private,175120,167793,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Own-child,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
38,42,Self-emp-inc,Private,66687,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Husband,White,White,Male,Female,5178,0,0,0,50,40,Portugal,United-States,>50K,<=50K
27,42,Federal-gov,Private,115705,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Adm-clerical,Sales,Husband,Wife,White,White,Male,Male,7298,0,0,0,50,40,United-States,United-States,>50K,<=50K
17,42,?,Private,197732,167793,11th,HS-grad,7,10,Never-married,Divorced,?,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,0,0,0,20,40,England,United-States,<=50K,<=50K
32,42,Private,Private,111883,167793,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,210474,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Sales,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,42,Private,Private,123472,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Other-service,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
24,42,Private,Self-emp-not-inc,257621,167793,Bachelors,Some-college,13,10,Never-married,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,341943,167793,Some-college,Some-college,10,10,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
57,42,Private,Private,181242,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
40,42,Federal-gov,Private,187164,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Tech-support,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,308365,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Craft-repair,Prof-specialty,Other-relative,Not-in-family,Black,White,Male,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
53,42,Self-emp-not-inc,Self-emp-not-inc,263439,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
23,42,Private,Private,442359,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Not-in-family,White,White,Female,Male,8614,0,0,0,15,40,United-States,United-States,>50K,>50K
54,42,Self-emp-not-inc,Self-emp-not-inc,166368,167793,Bachelors,Some-college,13,10,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
21,42,Private,Private,116968,167793,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,2597,0,0,0,40,40,United-States,United-States,<=50K,>50K
26,42,Private,Private,57593,167793,11th,HS-grad,7,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,42,Private,Self-emp-not-inc,247507,167793,10th,HS-grad,6,10,Never-married,Divorced,Craft-repair,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,43,40,United-States,United-States,<=50K,<=50K
38,42,Private,Private,213512,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
19,42,Private,Private,71691,167793,11th,Some-college,7,10,Never-married,Divorced,Other-service,Sales,Own-child,Unmarried,White,White,Male,Male,0,0,0,0,18,40,United-States,United-States,<=50K,<=50K
28,42,?,Private,147719,167793,Some-college,HS-grad,10,10,Never-married,Divorced,?,Exec-managerial,Not-in-family,Own-child,Asian-Pac-Islander,White,Male,Male,0,0,0,0,48,40,India,United-States,<=50K,<=50K
40,42,Private,Private,244835,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Other-relative,White,White,Male,Male,15024,0,0,0,50,40,United-States,United-States,>50K,<=50K
21,42,?,Self-emp-not-inc,285830,167793,HS-grad,Some-college,9,10,Never-married,Divorced,?,Exec-managerial,Own-child,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,0,0,0,20,40,Laos,United-States,<=50K,<=50K
37,42,Private,Private,386461,167793,5th-6th,Some-college,3,10,Divorced,Divorced,Machine-op-inspct,Sales,Unmarried,Not-in-family,White,White,Male,Female,0,0,0,0,45,40,Mexico,United-States,<=50K,<=50K
41,42,Private,Private,154714,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
47,42,Private,Private,281401,167793,5th-6th,HS-grad,3,10,Divorced,Divorced,Sales,Exec-managerial,Other-relative,Husband,White,White,Female,Male,0,0,0,0,32,40,Mexico,United-States,<=50K,>50K
35,42,Private,Private,189251,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Machine-op-inspct,Prof-specialty,Unmarried,Unmarried,White,White,Female,Female,0,0,0,0,40,40,Iran,United-States,<=50K,<=50K
39,42,State-gov,Private,102729,167793,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Tech-support,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,42,Private,Private,327766,167793,Some-college,Some-college,10,10,Divorced,Divorced,Exec-managerial,Adm-clerical,Unmarried,Own-child,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
29,42,Private,Private,168479,167793,Masters,Some-college,14,10,Never-married,Divorced,Sales,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
54,42,Private,Self-emp-not-inc,249352,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
24,42,Private,Private,300008,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Wife,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,296466,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,>50K
47,42,Private,Private,199277,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,50,40,Portugal,United-States,>50K,<=50K
36,42,Private,Private,174242,167793,Bachelors,Bachelors,13,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
63,42,Private,Self-emp-not-inc,130968,167793,9th,HS-grad,5,10,Divorced,Divorced,Transport-moving,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
25,42,Private,Private,288440,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Tech-support,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,208358,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
40,42,Self-emp-not-inc,Private,458168,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,37894,167793,HS-grad,Bachelors,9,10,Separated,Divorced,Other-service,Adm-clerical,Own-child,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
38,42,Self-emp-not-inc,Private,107410,167793,9th,HS-grad,5,10,Married-civ-spouse,Divorced,Transport-moving,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
24,42,?,Private,96844,167793,Some-college,Some-college,10,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
53,42,Private,Private,402016,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,52,40,United-States,United-States,>50K,>50K
60,42,Private,Self-emp-not-inc,258869,167793,Doctorate,Some-college,16,10,Separated,Divorced,Priv-house-serv,Prof-specialty,Unmarried,Wife,White,White,Female,Male,0,0,0,0,30,40,Nicaragua,United-States,<=50K,>50K
35,42,Private,Private,114087,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Wife,Not-in-family,White,White,Female,Female,5013,0,0,0,40,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,116294,167793,Bachelors,Bachelors,13,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Own-child,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
21,42,Private,Private,241523,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
23,42,?,Private,163053,167793,10th,HS-grad,6,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
18,42,Never-worked,Private,162908,167793,11th,Bachelors,7,10,Never-married,Divorced,?,Exec-managerial,Own-child,Not-in-family,White,White,Male,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
45,42,State-gov,Private,310049,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Wife,Husband,Asian-Pac-Islander,White,Female,Female,0,0,0,0,40,40,Philippines,United-States,>50K,<=50K
