age,age_norelationship,workclass,workclass_norelationship,fnlwgt,fnlwgt_norelationship,education,education_norelationship,education_num,education_num_norelationship,marital_status,marital_status_norelationship,occupation,occupation_norelationship,relationship,relationship_norelationship,race,race_norelationship,sex,sex_norelationship,capital_gain,capital_gain_norelationship,capital_loss,capital_loss_norelationship,hours_per_week,hours_per_week_norelationship,native_country,native_country_norelationship,income_per_year,income_per_year_norelationship
53,40,Private,Local-gov,449376,37028,HS-grad,Masters,9,14,Married-civ-spouse,Never-married,Protective-serv,Prof-specialty,Husband,Husband,Black,White,Male,Female,0,0,0,0,40,32,United-States,United-States,>50K,>50K
18,49,Private,Private,143450,166301,Some-college,11th,10,7,Never-married,Never-married,Handlers-cleaners,Machine-op-inspct,Own-child,Husband,Black,White,Male,Female,0,0,0,0,20,32,United-States,United-States,<=50K,<=50K
41,28,Private,Private,227065,53524,HS-grad,Assoc-voc,9,11,Never-married,Never-married,Other-service,Adm-clerical,Own-child,Husband,White,Black,Male,Male,0,0,0,0,40,32,United-States,United-States,<=50K,<=50K
26,39,Private,Private,175801,154589,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,40,32,United-States,United-States,<=50K,<=50K
29,43,Private,Federal-gov,260346,100883,HS-grad,HS-grad,9,9,Separated,Never-married,Other-service,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,25,38,United-States,United-States,<=50K,<=50K
37,33,Private,Private,54159,58108,HS-grad,10th,9,6,Never-married,Separated,Farming-fishing,Other-service,Not-in-family,Husband,White,Black,Male,Female,0,0,0,2001,45,34,United-States,United-States,<=50K,<=50K
24,27,Private,Private,143246,153066,Some-college,HS-grad,10,9,Never-married,Never-married,Machine-op-inspct,Adm-clerical,Own-child,Husband,Black,White,Female,Female,2597,0,0,0,45,32,United-States,United-States,<=50K,<=50K
32,34,Private,Private,115854,255004,Some-college,Some-college,10,10,Divorced,Never-married,Adm-clerical,Prof-specialty,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,41,41,United-States,United-States,<=50K,<=50K
35,55,Private,Private,138441,78913,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Never-married,Adm-clerical,Sales,Husband,Husband,White,White,Male,Female,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
23,45,Self-emp-not-inc,Private,149704,149116,10th,Some-college,6,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,14084,0,0,40,38,United-States,United-States,<=50K,>50K
38,32,Private,Private,22245,117584,Some-college,12th,10,13,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,36,United-States,United-States,>50K,<=50K
27,34,Private,Private,104017,178255,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Prof-specialty,?,Wife,Husband,White,White,Female,Female,0,0,1628,0,50,32,United-States,United-States,<=50K,>50K
46,30,Private,State-gov,165468,285000,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Husband,White,Black,Male,Female,0,0,0,0,50,30,United-States,United-States,>50K,<=50K
22,50,Private,Private,181557,202498,Some-college,HS-grad,10,9,Never-married,Divorced,Handlers-cleaners,Adm-clerical,Own-child,Husband,Black,White,Male,Female,0,7896,0,0,35,48,United-States,United-States,<=50K,>50K
38,53,Private,Self-emp-not-inc,220694,177087,Some-college,Assoc-acdm,10,16,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,80,28,United-States,United-States,>50K,<=50K
27,34,Local-gov,Private,190330,142675,Assoc-voc,9th,11,5,Never-married,Never-married,Exec-managerial,Craft-repair,Own-child,Husband,White,White,Female,Female,0,0,0,0,40,45,United-States,United-States,<=50K,<=50K
45,41,Federal-gov,Private,109209,103179,Bachelors,10th,13,6,Never-married,Never-married,Adm-clerical,Machine-op-inspct,Not-in-family,Husband,White,Asian-Pac-Islander,Male,Male,0,0,0,0,45,34,United-States,Vietnam,<=50K,<=50K
32,39,Private,Private,187815,272411,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Exec-managerial,Machine-op-inspct,Husband,Husband,White,White,Male,Female,0,7896,0,0,45,33,United-States,United-States,>50K,>50K
38,28,Federal-gov,Private,236648,238591,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Priv-house-serv,Husband,Husband,White,White,Male,Male,0,0,0,0,40,18,United-States,United-States,<=50K,<=50K
21,48,Private,Self-emp-inc,53306,337575,HS-grad,Some-college,9,10,Never-married,Divorced,Sales,Adm-clerical,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,32,United-States,United-States,<=50K,>50K
33,43,Private,Federal-gov,418645,198744,HS-grad,Assoc-voc,9,3,Married-civ-spouse,Married-civ-spouse,Other-service,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,50,42,United-States,Mexico,<=50K,<=50K
27,28,Private,Private,217530,97167,HS-grad,Assoc-voc,9,11,Never-married,Never-married,Sales,Handlers-cleaners,Own-child,Husband,White,White,Female,Male,0,0,0,0,45,38,Mexico,United-States,<=50K,<=50K
19,46,Private,?,135066,187625,Some-college,10th,10,6,Never-married,Never-married,Adm-clerical,?,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,20,23,United-States,Cuba,<=50K,<=50K
20,49,Local-gov,Federal-gov,38455,167482,HS-grad,Some-college,9,13,Never-married,Never-married,Craft-repair,Tech-support,Not-in-family,Husband,White,Amer-Indian-Eskimo,Male,Male,0,0,0,0,10,34,United-States,United-States,<=50K,<=50K
37,30,Self-emp-not-inc,Private,53553,158656,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Transport-moving,Exec-managerial,Husband,Husband,White,White,Male,Female,0,11678,0,0,75,42,United-States,United-States,<=50K,>50K
18,43,Private,Private,117857,239120,11th,11th,7,7,Never-married,Divorced,Handlers-cleaners,Other-service,Not-in-family,Husband,White,Black,Male,Female,0,9562,0,0,40,32,United-States,United-States,<=50K,>50K
72,25,Self-emp-not-inc,Federal-gov,379376,385583,Prof-school,7th-8th,15,9,Married-civ-spouse,Never-married,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,35,42,United-States,United-States,<=50K,<=50K
31,44,Private,Private,191932,340543,Masters,HS-grad,14,9,Never-married,Never-married,Exec-managerial,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Female,0,0,2258,0,40,32,United-States,United-States,<=50K,<=50K
33,25,Private,Private,234067,236436,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Machine-op-inspct,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,41,United-States,?,>50K,<=50K
47,29,Private,Private,348886,39363,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Husband,White,White,Male,Male,0,0,0,0,40,32,United-States,United-States,>50K,<=50K
46,45,Private,Private,142490,54732,Some-college,HS-grad,10,9,Divorced,Never-married,Machine-op-inspct,Craft-repair,Not-in-family,Husband,Black,White,Female,Male,0,0,0,0,40,32,United-States,United-States,<=50K,<=50K
42,24,?,Private,155190,331556,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,?,Other-service,Husband,Husband,Black,Black,Male,Male,2580,0,0,0,8,39,United-States,United-States,<=50K,<=50K
22,30,Private,Self-emp-not-inc,176178,154891,HS-grad,Some-college,9,10,Never-married,Never-married,Sales,Adm-clerical,Own-child,Husband,White,White,Female,Male,0,0,0,0,36,24,United-States,United-States,<=50K,<=50K
53,32,Private,Self-emp-not-inc,149220,196373,Masters,Doctorate,14,16,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,38,United-States,United-States,<=50K,>50K
59,30,Federal-gov,Private,188047,200400,HS-grad,HS-grad,9,9,Married-civ-spouse,Separated,Adm-clerical,Other-service,Husband,Husband,Black,White,Male,Female,0,0,0,0,40,32,United-States,United-States,<=50K,<=50K
36,43,Private,Private,258102,352057,Assoc-voc,Some-college,11,10,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,23,United-States,England,<=50K,>50K
34,25,Private,Private,185216,249983,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Never-married,Prof-specialty,Other-service,Husband,Husband,White,White,Male,Female,0,0,0,0,40,34,United-States,United-States,>50K,<=50K
61,33,Private,Private,219701,316929,12th,HS-grad,8,9,Divorced,Never-married,Protective-serv,Farming-fishing,Not-in-family,Husband,White,Black,Male,Male,0,0,0,0,37,32,Cuba,United-States,<=50K,<=50K
40,50,Private,Local-gov,235523,132015,HS-grad,Bachelors,9,13,Separated,Separated,Adm-clerical,Handlers-cleaners,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,46,United-States,United-States,<=50K,>50K
35,29,Private,State-gov,100375,247319,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Never-married,Sales,Adm-clerical,Husband,Husband,White,Black,Male,Male,0,0,1887,0,45,38,United-States,United-States,>50K,<=50K
41,17,Private,Private,24273,30793,HS-grad,11th,9,7,Married-civ-spouse,Never-married,Other-service,Other-service,Wife,Husband,White,White,Female,Male,0,0,0,0,40,20,United-States,United-States,<=50K,<=50K
23,40,Private,Local-gov,224115,227282,Bachelors,Masters,13,14,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,Black,Female,Female,0,0,0,0,30,39,United-States,United-States,<=50K,<=50K
41,28,Private,Private,187795,212780,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,1977,0,60,32,United-States,United-States,>50K,<=50K
26,27,Private,Federal-gov,161007,195844,HS-grad,Assoc-acdm,9,12,Never-married,Divorced,Craft-repair,Adm-clerical,Own-child,Husband,White,White,Male,Male,0,4386,0,0,40,32,United-States,El-Salvador,<=50K,<=50K
27,30,Private,Private,262723,62374,Some-college,HS-grad,10,13,Never-married,Never-married,Machine-op-inspct,Exec-managerial,Unmarried,Husband,Black,Black,Male,Female,0,0,0,0,40,32,United-States,?,<=50K,<=50K
41,39,Self-emp-not-inc,Private,33474,126104,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,55,39,United-States,United-States,>50K,>50K
43,30,Private,Private,167151,517995,Bachelors,HS-grad,13,9,Divorced,Never-married,Prof-specialty,Handlers-cleaners,Unmarried,Husband,Black,White,Female,Female,0,0,0,0,60,34,United-States,United-States,<=50K,<=50K
38,45,Self-emp-inc,Private,222532,117681,Prof-school,Some-college,15,10,Never-married,Married-civ-spouse,Sales,Adm-clerical,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,45,38,United-States,United-States,<=50K,<=50K
47,38,Local-gov,Private,48195,93017,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Prof-specialty,Sales,Husband,Husband,White,White,Male,Female,0,0,0,0,72,34,United-States,United-States,<=50K,<=50K
23,25,Private,Private,89089,29522,Bachelors,Assoc-voc,13,11,Never-married,Never-married,Sales,Other-service,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,30,34,United-States,United-States,<=50K,<=50K
35,29,Local-gov,Private,179151,159641,Bachelors,HS-grad,13,9,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,20,34,United-States,Ireland,<=50K,<=50K
42,50,Self-emp-not-inc,Private,192589,314894,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,0,70,34,United-States,United-States,<=50K,<=50K
24,49,Private,Private,236149,136075,HS-grad,Bachelors,9,13,Never-married,Never-married,Exec-managerial,Adm-clerical,Own-child,Husband,White,White,Female,Male,0,0,0,0,50,45,United-States,United-States,<=50K,>50K
58,37,Private,Private,110820,81286,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,50,32,United-States,?,>50K,>50K
22,40,Private,Private,113464,117932,HS-grad,7th-8th,9,4,Married-civ-spouse,Married-civ-spouse,Transport-moving,Farming-fishing,Husband,Husband,Other,Black,Male,Male,0,0,0,0,40,34,Dominican-Republic,United-States,<=50K,<=50K
38,28,Self-emp-not-inc,Private,248929,203783,HS-grad,5th-6th,9,10,Married-civ-spouse,Never-married,Transport-moving,Farming-fishing,Husband,Husband,White,White,Male,Male,0,0,0,0,50,20,United-States,United-States,<=50K,<=50K
41,37,Private,Private,257758,163965,12th,HS-grad,8,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Female,0,0,0,0,40,32,United-States,United-States,>50K,<=50K
46,53,Private,Local-gov,198660,169926,HS-grad,Some-college,9,9,Divorced,Never-married,Other-service,Adm-clerical,Not-in-family,Husband,White,Black,Male,Female,0,0,0,0,40,20,United-States,United-States,<=50K,>50K
22,44,Private,Private,195532,112093,Bachelors,HS-grad,13,9,Never-married,Never-married,Other-service,Other-service,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,20,27,United-States,United-States,<=50K,<=50K
17,45,Private,Private,208046,158656,HS-grad,HS-grad,9,9,Never-married,Divorced,Sales,Other-service,Own-child,Husband,Black,White,Female,Female,0,0,0,0,16,36,United-States,United-States,<=50K,<=50K
31,24,Self-emp-inc,State-gov,72744,66360,HS-grad,Bachelors,9,13,Divorced,Never-married,Other-service,Prof-specialty,Unmarried,Husband,White,White,Male,Male,0,0,0,0,30,34,United-States,United-States,<=50K,<=50K
73,30,?,Self-emp-not-inc,65072,241765,10th,10th,6,6,Never-married,Separated,?,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,12,34,United-States,United-States,<=50K,<=50K
27,24,Private,Private,313479,234190,Bachelors,HS-grad,13,10,Never-married,Never-married,Prof-specialty,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,50,29,United-States,United-States,<=50K,<=50K
57,53,Private,Private,262681,230856,Some-college,5th-6th,10,3,Widowed,Married-spouse-absent,Exec-managerial,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,60,34,United-States,United-States,<=50K,<=50K
54,28,State-gov,Private,305319,119918,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Prof-specialty,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,1974,70,28,United-States,United-States,<=50K,>50K
40,28,Private,Private,158958,220640,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Priv-house-serv,Sales,Other-relative,Husband,Black,Black,Female,Female,0,0,0,0,40,41,Honduras,Cuba,<=50K,<=50K
23,27,Self-emp-not-inc,Private,47039,157886,Assoc-voc,Bachelors,11,13,Never-married,Never-married,Farming-fishing,Prof-specialty,Own-child,Husband,White,White,Male,Female,0,0,0,0,40,47,United-States,Philippines,<=50K,<=50K
36,28,Private,Private,150057,199925,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,50,16,United-States,United-States,>50K,<=50K
54,67,State-gov,?,55861,291192,Assoc-acdm,1st-4th,12,2,Divorced,Separated,Adm-clerical,?,Not-in-family,Husband,White,Black,Male,Female,0,0,0,0,39,32,United-States,United-States,<=50K,<=50K
32,41,Self-emp-inc,Private,225053,156616,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Husband,White,Asian-Pac-Islander,Male,Male,99999,0,0,0,60,33,United-States,Japan,>50K,<=50K
44,30,Self-emp-not-inc,Private,136986,360032,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Sales,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,0,0,0,25,45,United-States,United-States,<=50K,<=50K
36,56,?,Private,342480,224361,11th,HS-grad,7,13,Never-married,Married-civ-spouse,?,Exec-managerial,Not-in-family,Husband,Black,White,Male,Male,0,0,0,0,40,32,United-States,United-States,<=50K,<=50K
30,24,?,Private,335124,356017,Some-college,11th,10,7,Never-married,Never-married,?,Other-service,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,36,99,United-States,United-States,<=50K,<=50K
39,32,Self-emp-not-inc,Private,29874,184975,HS-grad,9th,9,5,Married-civ-spouse,Never-married,Farming-fishing,Exec-managerial,Husband,Husband,White,Black,Male,Female,0,0,0,0,54,24,United-States,United-States,<=50K,<=50K
36,21,Private,Private,191146,151408,Some-college,Some-college,10,10,Divorced,Married-spouse-absent,Sales,Craft-repair,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,38,39,United-States,United-States,<=50K,<=50K
65,38,Private,Private,154164,60331,Assoc-acdm,Assoc-voc,12,11,Married-civ-spouse,Separated,Adm-clerical,Sales,Husband,Husband,White,Asian-Pac-Islander,Male,Male,20051,0,0,0,20,39,?,Poland,>50K,<=50K
43,37,Private,?,287008,272950,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Prof-specialty,Other-service,Husband,Husband,White,White,Male,Male,0,0,0,0,40,34,United-States,United-States,<=50K,<=50K
36,30,Private,Private,397877,111957,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Husband,White,Black,Male,Male,5013,0,0,0,30,23,United-States,United-States,<=50K,<=50K
40,38,Local-gov,Private,108765,221791,HS-grad,Masters,9,14,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Wife,Husband,Amer-Indian-Eskimo,White,Female,Female,0,0,0,0,40,38,United-States,United-States,<=50K,>50K
23,40,Private,Private,215251,190762,Some-college,Some-college,10,10,Never-married,Widowed,Other-service,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,55,45,United-States,United-States,<=50K,>50K
67,37,Private,Private,132586,169031,HS-grad,Masters,9,14,Widowed,Never-married,Other-service,Exec-managerial,Not-in-family,Husband,White,Black,Female,Male,0,0,0,0,15,48,United-States,United-States,<=50K,>50K
48,20,Local-gov,Private,328610,139722,Masters,Some-college,14,10,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Husband,White,Black,Male,Male,0,0,0,0,50,30,United-States,United-States,>50K,<=50K
59,51,Private,Private,264048,224947,HS-grad,Assoc-acdm,9,12,Married-civ-spouse,Divorced,Transport-moving,Other-service,Husband,Husband,White,White,Male,Female,0,0,0,0,35,41,United-States,United-States,>50K,<=50K
74,37,?,Private,98867,153066,5th-6th,Masters,3,14,Widowed,Separated,?,Exec-managerial,Not-in-family,Husband,Black,White,Male,Male,0,0,0,0,32,38,United-States,United-States,<=50K,>50K
36,30,Private,?,166289,168065,HS-grad,Some-college,9,13,Never-married,Divorced,Adm-clerical,?,Own-child,Husband,Black,White,Female,Male,0,0,0,0,40,5,United-States,United-States,<=50K,<=50K
19,21,Private,Private,186328,213750,HS-grad,HS-grad,9,9,Never-married,Never-married,Machine-op-inspct,Priv-house-serv,Not-in-family,Husband,White,White,Male,Male,0,4931,0,0,40,46,United-States,United-States,<=50K,<=50K
24,18,Federal-gov,State-gov,59948,102069,HS-grad,HS-grad,9,9,Never-married,Never-married,Prof-specialty,Other-service,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
