age,age_nocapital_gain,workclass,workclass_nocapital_gain,fnlwgt,fnlwgt_nocapital_gain,education,education_nocapital_gain,education_num,education_num_nocapital_gain,marital_status,marital_status_nocapital_gain,occupation,occupation_nocapital_gain,relationship,relationship_nocapital_gain,race,race_nocapital_gain,sex,sex_nocapital_gain,capital_gain,capital_gain_nocapital_gain,capital_loss,capital_loss_nocapital_gain,hours_per_week,hours_per_week_nocapital_gain,native_country,native_country_nocapital_gain,income_per_year,income_per_year_nocapital_gain
39,44,Self-emp-inc,Private,233117,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Other-relative,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
36,44,Local-gov,Self-emp-not-inc,102729,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,172706,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,44,Self-emp-inc,Private,295254,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,44,Local-gov,Private,101426,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Protective-serv,Sales,Unmarried,Not-in-family,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
75,44,Private,Private,185603,172354,10th,Bachelors,6,10,Widowed,Divorced,Tech-support,Prof-specialty,Not-in-family,Unmarried,White,White,Female,Male,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
53,44,Private,Private,289620,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Wife,White,White,Male,Male,0,0,0,0,45,40,?,United-States,>50K,>50K
39,44,Private,Self-emp-not-inc,179137,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,44,Private,Private,222199,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Other-service,Adm-clerical,Own-child,Own-child,White,White,Female,Female,0,0,0,0,10,40,United-States,United-States,<=50K,<=50K
39,44,Private,Private,320305,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
23,44,?,Private,111340,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,?,Sales,Husband,Unmarried,White,White,Male,Male,0,0,1573,0,40,40,United-States,United-States,<=50K,<=50K
31,44,Federal-gov,Private,86150,172354,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Adm-clerical,Sales,Wife,Own-child,Asian-Pac-Islander,White,Female,Female,5178,0,0,0,40,40,United-States,United-States,>50K,<=50K
60,44,Private,Private,124648,172354,HS-grad,Bachelors,9,10,Widowed,Divorced,Sales,Craft-repair,Unmarried,Husband,White,White,Female,Female,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,175761,172354,11th,Some-college,7,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,2580,0,0,0,40,40,United-States,United-States,<=50K,>50K
23,44,Private,Private,148948,172354,11th,Some-college,7,10,Married-civ-spouse,Divorced,Handlers-cleaners,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,Private,Private,230355,172354,Some-college,Some-college,10,10,Separated,Divorced,Adm-clerical,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,Cuba,United-States,<=50K,<=50K
55,44,State-gov,Private,277203,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Transport-moving,Sales,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
77,44,Self-emp-not-inc,Private,176690,172354,9th,HS-grad,5,10,Widowed,Divorced,Other-service,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,England,United-States,<=50K,<=50K
64,44,Self-emp-inc,Private,119182,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Wife,White,White,Male,Male,0,0,0,0,40,40,Greece,United-States,<=50K,>50K
35,44,Private,Self-emp-not-inc,181353,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Sales,Other-service,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
19,44,Private,Private,311293,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Other-service,Prof-specialty,Own-child,Not-in-family,Black,White,Male,Female,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
17,44,?,Private,132962,172354,12th,HS-grad,8,10,Never-married,Divorced,?,Prof-specialty,Own-child,Husband,Black,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
45,44,Private,Private,155478,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Tech-support,Craft-repair,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,44,Private,Private,46706,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Tech-support,Sales,Husband,Husband,White,Black,Male,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
59,44,Private,Private,142326,172354,Assoc-voc,Bachelors,11,10,Divorced,Divorced,Adm-clerical,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
21,44,Private,Private,220454,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Machine-op-inspct,Sales,Own-child,Own-child,White,Black,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
45,44,Private,Local-gov,105779,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
23,44,Private,Private,362623,172354,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,1573,0,30,40,Mexico,United-States,<=50K,>50K
37,44,Private,Private,115806,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,351324,172354,Assoc-acdm,HS-grad,12,10,Never-married,Divorced,Sales,Machine-op-inspct,Own-child,Other-relative,White,White,Female,Male,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
29,44,Private,?,131712,172354,11th,HS-grad,7,10,Never-married,Divorced,Craft-repair,?,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,44,?,Private,181118,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,?,Exec-managerial,Own-child,Husband,Black,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
19,44,?,Private,214087,172354,HS-grad,Some-college,9,10,Never-married,Divorced,?,Craft-repair,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,181291,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Adm-clerical,Exec-managerial,Own-child,Own-child,White,White,Female,Female,0,0,0,0,35,40,Italy,United-States,<=50K,>50K
44,44,Private,Private,146908,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Prof-specialty,Machine-op-inspct,Husband,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
50,44,Self-emp-inc,Private,262777,172354,Masters,Bachelors,14,10,Separated,Divorced,Exec-managerial,Exec-managerial,Unmarried,Husband,Asian-Pac-Islander,White,Male,Male,0,0,0,0,45,40,China,United-States,<=50K,>50K
53,44,Local-gov,Private,394765,172354,Masters,Bachelors,14,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,207335,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
23,44,Private,Private,133712,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Other-service,Prof-specialty,Other-relative,Unmarried,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
24,44,State-gov,Private,105479,172354,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Craft-repair,Not-in-family,Husband,White,Black,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
31,44,Private,Private,140092,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,?,Husband,Own-child,White,Black,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
37,44,Private,Private,53232,172354,Prof-school,Bachelors,15,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Own-child,Asian-Pac-Islander,Black,Female,Male,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
57,44,Private,Private,178154,172354,10th,Some-college,6,10,Widowed,Divorced,Transport-moving,Prof-specialty,Not-in-family,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
25,44,Private,Private,202203,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Unmarried,Husband,White,White,Female,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
50,44,Private,Private,49340,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Exec-managerial,Prof-specialty,Unmarried,Own-child,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
47,44,Private,Private,106207,172354,11th,Some-college,7,10,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,>50K
23,44,Private,Private,103064,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Own-child,White,Black,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
30,44,Local-gov,Private,79190,172354,Masters,Bachelors,14,10,Never-married,Divorced,Prof-specialty,Sales,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
18,44,Private,Private,473449,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Own-child,Not-in-family,White,White,Male,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
48,44,Private,Private,189498,172354,11th,Bachelors,7,10,Divorced,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Wife,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
34,44,Private,Private,149902,172354,Masters,HS-grad,14,10,Never-married,Divorced,Other-service,Craft-repair,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,28,40,United-States,United-States,<=50K,<=50K
44,44,Private,Private,150098,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,?,Husband,Not-in-family,Black,White,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
40,44,Private,Private,100451,172354,Some-college,Some-college,10,10,Never-married,Divorced,Craft-repair,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
35,44,Private,Private,193094,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Craft-repair,Exec-managerial,Own-child,Husband,White,White,Female,Female,0,0,0,0,48,40,United-States,United-States,<=50K,>50K
37,44,Private,Private,202950,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
34,44,Private,Private,161444,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,39,40,United-States,United-States,<=50K,<=50K
33,44,Self-emp-not-inc,Private,303867,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,70,40,United-States,United-States,>50K,<=50K
36,44,Private,Self-emp-not-inc,143912,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Transport-moving,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,44,?,Local-gov,42623,172354,HS-grad,Some-college,9,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,32,40,United-States,United-States,<=50K,>50K
37,44,?,Private,145064,172354,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Divorced,?,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
53,44,Private,Self-emp-not-inc,199287,172354,9th,HS-grad,5,10,Never-married,Divorced,Priv-house-serv,Sales,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,9,40,United-States,United-States,<=50K,<=50K
48,44,Private,Private,250733,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,372525,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,48,40,United-States,United-States,<=50K,<=50K
21,44,Private,Private,338162,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Wife,Other-relative,Black,White,Female,Female,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
38,44,Private,Private,154210,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
55,44,Private,Private,158702,172354,10th,Bachelors,6,10,Married-spouse-absent,Divorced,Craft-repair,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,199118,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Tech-support,?,Own-child,Husband,White,Black,Female,Male,0,0,0,0,40,40,Nicaragua,United-States,<=50K,<=50K
59,44,Private,Private,104455,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,0,0,0,40,40,Philippines,United-States,<=50K,<=50K
42,44,Self-emp-not-inc,Private,210013,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Wife,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,440934,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Sales,Other-service,Unmarried,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
31,44,Private,Self-emp-not-inc,375833,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,>50K
41,44,Private,Private,289551,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Exec-managerial,Husband,Husband,White,White,Male,Male,7688,0,0,0,40,40,United-States,United-States,>50K,<=50K
45,44,Private,Private,272729,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
31,44,State-gov,Private,176185,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
53,44,Private,Private,155403,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Exec-managerial,Unmarried,Husband,Black,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
47,44,Federal-gov,Private,239321,172354,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
27,44,Private,Private,365745,172354,10th,Some-college,6,10,Married-civ-spouse,Divorced,Handlers-cleaners,Machine-op-inspct,Husband,Own-child,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
49,44,Private,Private,107399,172354,HS-grad,HS-grad,9,10,Separated,Divorced,Sales,Adm-clerical,Unmarried,Other-relative,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
34,44,Private,Private,93394,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Transport-moving,Craft-repair,Husband,Unmarried,White,White,Male,Female,0,0,0,0,65,40,United-States,United-States,<=50K,<=50K
34,44,Self-emp-not-inc,Private,143078,172354,Assoc-voc,HS-grad,11,10,Never-married,Divorced,Other-service,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
50,44,Local-gov,Private,283314,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Protective-serv,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,1977,0,40,40,United-States,United-States,>50K,<=50K
37,44,Private,Private,194668,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
27,44,Private,Private,170301,172354,Masters,Some-college,14,10,Never-married,Divorced,Prof-specialty,?,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
31,44,Self-emp-inc,Private,162442,172354,Masters,HS-grad,14,10,Never-married,Divorced,Sales,?,Own-child,Not-in-family,White,White,Female,Female,27828,0,0,0,40,40,United-States,United-States,>50K,<=50K
24,44,Private,?,456430,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Wife,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
28,44,Private,Private,337424,172354,Prof-school,Some-college,15,10,Never-married,Divorced,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,Black,Male,Male,0,0,0,0,80,40,United-States,United-States,<=50K,>50K
27,44,Private,Private,160291,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Adm-clerical,Sales,Unmarried,Own-child,Black,Black,Female,Male,0,0,0,0,40,40,Germany,United-States,<=50K,<=50K
41,44,Private,Private,341204,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Wife,Unmarried,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
28,44,Private,Private,148084,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Handlers-cleaners,Other-service,Unmarried,Own-child,Black,White,Female,Female,0,0,0,0,40,40,Dominican-Republic,United-States,<=50K,<=50K
26,44,Private,Private,102476,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Craft-repair,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
