age,age_nofnlwgt,workclass,workclass_nofnlwgt,fnlwgt,fnlwgt_nofnlwgt,education,education_nofnlwgt,education_num,education_num_nofnlwgt,marital_status,marital_status_nofnlwgt,occupation,occupation_nofnlwgt,relationship,relationship_nofnlwgt,race,race_nofnlwgt,sex,sex_nofnlwgt,capital_gain,capital_gain_nofnlwgt,capital_loss,capital_loss_nofnlwgt,hours_per_week,hours_per_week_nofnlwgt,native_country,native_country_nofnlwgt,income_per_year,income_per_year_nofnlwgt
24,39,Private,Private,172594,192779,Bachelors,Bachelors,13,9,Never-married,Married-civ-spouse,Adm-clerical,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
21,39,Private,Private,133582,192779,5th-6th,Bachelors,3,9,Never-married,Married-civ-spouse,Farming-fishing,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Female,2176,3325,0,0,36,39,Mexico,United-States,<=50K,<=50K
51,39,Private,Private,214840,192779,Some-college,Some-college,10,9,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Unmarried,White,Black,Male,Female,0,3325,0,0,48,39,United-States,United-States,>50K,<=50K
20,39,?,Private,301408,192779,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,?,Transport-moving,Own-child,Not-in-family,White,White,Female,Female,0,3325,1602,0,30,39,United-States,United-States,<=50K,<=50K
33,39,Private,Private,97723,192779,HS-grad,10th,9,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Husband,White,White,Male,Male,0,3325,1672,0,40,39,United-States,United-States,<=50K,>50K
51,39,Self-emp-not-inc,State-gov,318351,192779,Assoc-acdm,Assoc-voc,12,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Wife,Husband,White,White,Female,Male,0,3325,0,0,30,39,Canada,United-States,>50K,<=50K
20,39,Private,Private,69911,192779,Some-college,Some-college,10,9,Never-married,Never-married,Sales,Exec-managerial,Own-child,Unmarried,White,White,Female,Female,0,3325,0,0,15,39,United-States,United-States,<=50K,<=50K
59,39,Private,?,200316,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,?,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
31,39,Local-gov,Private,265426,192779,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Prof-specialty,Handlers-cleaners,Own-child,Husband,White,White,Female,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,>50K
39,39,Private,Private,66687,192779,Some-college,Bachelors,10,9,Separated,Married-civ-spouse,Craft-repair,Prof-specialty,Unmarried,Husband,White,White,Male,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,>50K
31,39,Private,Private,107417,192779,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Prof-specialty,Handlers-cleaners,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
46,39,?,Private,140782,192779,HS-grad,HS-grad,9,9,Separated,Divorced,?,Sales,Own-child,Unmarried,White,White,Female,Female,0,3325,0,0,36,39,United-States,United-States,<=50K,<=50K
23,39,?,Private,212210,192779,Some-college,Some-college,10,9,Never-married,Never-married,?,Sales,Own-child,Own-child,White,White,Female,Male,0,3325,0,0,15,39,United-States,United-States,<=50K,<=50K
57,39,Private,Self-emp-not-inc,144012,192779,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Farming-fishing,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
67,39,?,Private,40021,192779,Doctorate,Some-college,16,9,Married-civ-spouse,Married-civ-spouse,?,Other-service,Husband,Husband,White,Black,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
35,39,Self-emp-not-inc,Federal-gov,228493,192779,1st-4th,Bachelors,2,9,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,4386,3325,0,0,65,39,Mexico,United-States,<=50K,<=50K
40,39,State-gov,Private,114714,192779,Doctorate,Some-college,16,9,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,3325,0,0,40,39,Taiwan,United-States,>50K,<=50K
17,39,Private,Private,188758,192779,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Other-service,Craft-repair,Own-child,Husband,White,White,Male,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
34,39,Private,Private,176862,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
33,39,Local-gov,Private,107793,192779,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
47,39,Self-emp-not-inc,Private,333052,192779,Bachelors,HS-grad,13,9,Divorced,Never-married,Exec-managerial,Other-service,Not-in-family,Unmarried,White,White,Female,Female,0,3325,0,0,5,39,United-States,United-States,<=50K,<=50K
49,39,Private,Private,175958,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,46,39,United-States,United-States,>50K,<=50K
24,39,Private,Private,125012,192779,Bachelors,Bachelors,13,9,Married-spouse-absent,Married-civ-spouse,Adm-clerical,Sales,Own-child,Husband,Black,White,Female,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,>50K
28,39,Private,Private,135296,192779,Some-college,Bachelors,10,9,Never-married,Never-married,Tech-support,Adm-clerical,Not-in-family,Own-child,White,Black,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
30,39,Local-gov,Private,31171,192779,Some-college,11th,10,9,Never-married,Married-civ-spouse,Craft-repair,Sales,Not-in-family,Husband,White,White,Male,Male,0,3325,1590,0,40,39,United-States,United-States,<=50K,<=50K
31,39,Private,Private,103860,192779,10th,Some-college,6,9,Never-married,Married-civ-spouse,Craft-repair,Machine-op-inspct,Not-in-family,Wife,White,Black,Male,Female,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
40,39,Private,Private,90582,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Handlers-cleaners,Craft-repair,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
46,39,Private,Federal-gov,216292,192779,HS-grad,Masters,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,>50K
54,39,Local-gov,Private,188588,192779,5th-6th,Bachelors,3,9,Never-married,Divorced,Machine-op-inspct,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,3325,2001,0,35,39,United-States,United-States,<=50K,<=50K
27,39,?,Private,173178,192779,Some-college,Assoc-acdm,10,9,Never-married,Never-married,?,Craft-repair,Not-in-family,Not-in-family,Black,White,Male,Male,0,3325,0,0,36,39,United-States,United-States,<=50K,<=50K
50,39,Self-emp-inc,State-gov,193720,192779,Bachelors,Bachelors,13,9,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,3325,1672,0,48,39,United-States,United-States,<=50K,<=50K
35,39,Private,Private,218542,192779,9th,Some-college,5,9,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Wife,Not-in-family,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
44,39,Private,Local-gov,138845,192779,HS-grad,Masters,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
46,39,State-gov,State-gov,86837,192779,Some-college,HS-grad,10,9,Married-spouse-absent,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,3325,0,0,50,39,Philippines,United-States,<=50K,<=50K
22,39,State-gov,Private,125010,192779,Bachelors,11th,13,9,Never-married,Never-married,Prof-specialty,Sales,Own-child,Own-child,White,White,Female,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
38,39,Private,Private,50149,192779,Some-college,Some-college,10,9,Never-married,Divorced,Other-service,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,<=50K
46,39,Private,Self-emp-not-inc,241350,192779,Some-college,Bachelors,10,9,Never-married,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,8614,3325,0,0,50,39,United-States,United-States,>50K,>50K
81,39,Private,Local-gov,39895,192779,7th-8th,HS-grad,4,9,Widowed,Married-civ-spouse,Exec-managerial,Farming-fishing,Not-in-family,Own-child,White,Black,Female,Male,0,3325,0,0,2,39,United-States,United-States,<=50K,<=50K
36,39,Self-emp-not-inc,Private,258289,192779,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Craft-repair,Adm-clerical,Own-child,Husband,White,White,Male,Male,0,3325,0,0,35,39,United-States,United-States,<=50K,>50K
28,39,Self-emp-not-inc,Private,183151,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
58,39,?,Private,228614,192779,7th-8th,Masters,4,9,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Husband,Husband,Black,White,Male,Male,0,3325,0,0,35,39,United-States,United-States,<=50K,>50K
51,39,Private,Private,192236,192779,Some-college,Bachelors,10,9,Married-civ-spouse,Never-married,Handlers-cleaners,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,3464,3325,0,0,48,39,United-States,United-States,<=50K,<=50K
37,39,?,Private,161664,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,?,Exec-managerial,Wife,Husband,White,White,Female,Male,0,3325,0,0,60,39,United-States,United-States,<=50K,<=50K
45,39,Private,Private,105381,192779,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Machine-op-inspct,Handlers-cleaners,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
40,39,Private,Self-emp-inc,235786,192779,HS-grad,HS-grad,9,9,Separated,Married-civ-spouse,Craft-repair,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
44,39,Private,Private,118947,192779,Masters,HS-grad,14,9,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,44,39,United-States,United-States,>50K,<=50K
35,39,Private,Private,168817,192779,HS-grad,Some-college,9,9,Never-married,Never-married,Machine-op-inspct,?,Own-child,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
34,39,Private,Private,24361,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Other-relative,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
25,39,Private,Private,321223,192779,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Other-service,Other-service,Not-in-family,Husband,White,Black,Female,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
66,39,Private,Federal-gov,146810,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Handlers-cleaners,Husband,Husband,White,Black,Male,Male,0,3325,0,0,24,39,United-States,United-States,<=50K,<=50K
30,39,Local-gov,Private,94041,192779,Bachelors,HS-grad,13,9,Never-married,Divorced,Tech-support,Other-service,Not-in-family,Unmarried,White,White,Male,Female,3325,3325,0,0,35,39,United-States,United-States,<=50K,<=50K
40,39,Self-emp-not-inc,State-gov,814850,192779,9th,HS-grad,5,9,Divorced,Married-civ-spouse,Other-service,Protective-serv,Not-in-family,Husband,Amer-Indian-Eskimo,White,Female,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
43,39,Private,Self-emp-inc,331649,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
43,39,Private,Private,209894,192779,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Other-service,Other-service,Unmarried,Husband,White,White,Female,Male,0,3325,0,0,38,39,United-States,United-States,<=50K,<=50K
44,39,Private,Private,229954,192779,Assoc-acdm,HS-grad,12,9,Widowed,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Unmarried,Husband,White,Black,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
48,39,Private,Private,287547,192779,Some-college,HS-grad,10,9,Divorced,Divorced,Prof-specialty,Adm-clerical,Unmarried,Other-relative,White,Black,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
42,39,Private,Private,184018,192779,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Sales,Other-service,Husband,Own-child,White,Black,Male,Female,0,3325,0,0,45,39,United-States,United-States,>50K,<=50K
25,39,Private,Private,332409,192779,Assoc-voc,Assoc-acdm,11,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
33,39,Local-gov,Private,113364,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Other-service,Sales,Husband,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
28,39,State-gov,Private,134813,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,65,39,United-States,United-States,>50K,<=50K
24,39,Private,Private,273049,192779,Bachelors,HS-grad,13,9,Never-married,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Unmarried,White,Black,Male,Female,0,3325,0,0,42,39,United-States,United-States,<=50K,<=50K
29,39,Private,Private,334277,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Sales,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,>50K
51,39,State-gov,State-gov,196395,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Prof-specialty,Craft-repair,Husband,Not-in-family,Black,White,Male,Male,0,3325,0,0,60,39,United-States,United-States,>50K,<=50K
47,39,Private,Private,138069,192779,Some-college,Bachelors,10,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
45,39,Private,Private,358259,192779,Some-college,HS-grad,10,9,Never-married,Widowed,Craft-repair,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,<=50K,>50K
36,39,Private,Private,362067,192779,Assoc-voc,HS-grad,11,9,Separated,Married-civ-spouse,Adm-clerical,Sales,Unmarried,Wife,Black,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
54,39,Private,Private,209947,192779,11th,HS-grad,7,9,Married-civ-spouse,Never-married,Transport-moving,Transport-moving,Husband,Own-child,White,White,Male,Male,0,3325,0,0,42,39,United-States,United-States,<=50K,<=50K
23,39,Private,Private,122244,192779,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Tech-support,Adm-clerical,Own-child,Unmarried,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
36,39,Private,Self-emp-not-inc,116546,192779,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Farming-fishing,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
44,39,Private,Private,213934,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Female,2829,3325,0,0,42,39,United-States,United-States,<=50K,<=50K
27,39,Local-gov,Private,24988,192779,Assoc-voc,HS-grad,11,9,Never-married,Married-civ-spouse,Tech-support,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3325,1564,0,72,39,United-States,United-States,>50K,>50K
53,39,Private,?,157229,192779,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Never-married,Sales,?,Wife,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,3325,0,0,40,39,India,United-States,<=50K,>50K
30,39,Private,Private,162442,192779,Some-college,Some-college,10,9,Never-married,Divorced,Craft-repair,Sales,Own-child,Husband,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
67,39,Federal-gov,Private,231604,192779,HS-grad,HS-grad,9,9,Never-married,Never-married,Adm-clerical,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
24,39,Private,Private,187031,192779,Masters,Some-college,14,9,Never-married,Married-civ-spouse,Sales,Adm-clerical,Unmarried,Wife,Black,White,Female,Female,0,3325,0,0,38,39,United-States,United-States,<=50K,<=50K
33,39,Private,Private,172714,192779,Assoc-voc,Some-college,11,9,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
29,39,Self-emp-not-inc,?,198286,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,?,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
51,39,Self-emp-not-inc,Private,220001,192779,Bachelors,HS-grad,13,9,Divorced,Married-civ-spouse,Sales,Adm-clerical,Unmarried,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
44,39,Private,Private,262656,192779,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Other-service,Craft-repair,Unmarried,Husband,Black,White,Male,Male,0,3325,0,0,32,39,United-States,United-States,<=50K,<=50K
27,39,Private,Private,203776,192779,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Craft-repair,Husband,Other-relative,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
36,39,Private,Private,193815,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
57,39,Local-gov,Private,173242,192779,Bachelors,Some-college,13,9,Divorced,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,3325,0,0,35,39,United-States,Mexico,<=50K,<=50K
43,39,Private,Private,108126,192779,HS-grad,HS-grad,9,9,Divorced,Widowed,Other-service,Adm-clerical,Unmarried,Unmarried,White,White,Female,Female,0,3325,1762,0,24,39,United-States,United-States,<=50K,<=50K
62,39,Private,Private,199021,192779,HS-grad,HS-grad,9,9,Married-spouse-absent,Divorced,Craft-repair,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Female,0,3325,0,0,54,39,United-States,United-States,<=50K,<=50K
