age,age_nooccupation,workclass,workclass_nooccupation,fnlwgt,fnlwgt_nooccupation,education,education_nooccupation,education_num,education_num_nooccupation,marital_status,marital_status_nooccupation,occupation,occupation_nooccupation,relationship,relationship_nooccupation,race,race_nooccupation,sex,sex_nooccupation,capital_gain,capital_gain_nooccupation,capital_loss,capital_loss_nooccupation,hours_per_week,hours_per_week_nooccupation,native_country,native_country_nooccupation,income_per_year,income_per_year_nooccupation
39,46,Private,Private,132879,205195,Doctorate,Doctorate,16,15,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,42,55,United-States,United-States,>50K,<=50K
21,26,Private,Private,240063,222848,HS-grad,HS-grad,9,8,Never-married,Never-married,Transport-moving,Prof-specialty,Own-child,Own-child,White,Black,Male,Female,0,2407,0,1590,48,40,United-States,Jamaica,<=50K,<=50K
19,33,Private,Private,425816,411037,Some-college,10th,10,8,Never-married,Married-civ-spouse,Sales,Prof-specialty,Unmarried,Husband,Black,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
39,20,Local-gov,Private,167571,192894,HS-grad,HS-grad,9,8,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,2885,2407,0,1590,30,40,United-States,United-States,<=50K,<=50K
39,80,Private,Self-emp-not-inc,85566,133061,Some-college,Assoc-voc,10,10,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,8,United-States,United-States,<=50K,<=50K
27,46,Private,Private,123799,205195,Bachelors,HS-grad,13,13,Divorced,Never-married,Exec-managerial,Prof-specialty,Unmarried,Own-child,White,White,Male,Male,0,2407,0,1590,42,55,United-States,United-States,<=50K,<=50K
28,65,Private,Self-emp-not-inc,194690,331649,HS-grad,Masters,9,13,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
39,26,Private,Private,266347,68326,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
62,33,Private,Private,68268,205195,10th,Assoc-voc,6,10,Married-civ-spouse,Never-married,Handlers-cleaners,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,>50K
59,26,Self-emp-inc,Private,145574,411037,Assoc-voc,HS-grad,11,8,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
29,59,Private,Self-emp-inc,128666,115358,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,77,United-States,United-States,<=50K,>50K
31,52,Private,Private,119411,133061,HS-grad,HS-grad,9,8,Married-civ-spouse,Separated,Sales,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,0,2407,0,2051,40,55,United-States,United-States,>50K,<=50K
38,39,Private,Self-emp-inc,276552,411037,Some-college,Assoc-voc,10,15,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,2407,0,1590,50,40,United-States,United-States,<=50K,<=50K
22,20,?,Private,305423,98746,Some-college,11th,10,6,Never-married,Never-married,?,Prof-specialty,Own-child,Own-child,White,Amer-Indian-Eskimo,Male,Male,0,2407,0,1590,36,25,United-States,United-States,<=50K,<=50K
38,59,Federal-gov,Private,104236,168212,Assoc-acdm,HS-grad,12,4,Divorced,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Unmarried,White,White,Female,Female,1471,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
48,33,?,Private,136455,205195,Some-college,12th,10,8,Divorced,Divorced,?,Prof-specialty,Not-in-family,Own-child,White,White,Female,Female,0,2407,0,1590,16,40,United-States,United-States,<=50K,<=50K
71,26,Self-emp-not-inc,Private,139889,68326,11th,7th-8th,7,4,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,75,40,United-States,Portugal,>50K,<=50K
39,33,Local-gov,Private,102953,411037,HS-grad,9th,9,6,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Husband,Husband,White,Black,Male,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
36,59,?,Private,320183,248446,11th,Bachelors,7,13,Never-married,Married-civ-spouse,?,Prof-specialty,Own-child,Husband,Black,White,Male,Male,0,6514,0,1590,24,55,United-States,United-States,<=50K,>50K
47,33,Private,Private,83407,68326,HS-grad,HS-grad,9,13,Married-civ-spouse,Never-married,Tech-support,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,6514,0,1590,84,55,United-States,United-States,>50K,>50K
22,59,?,Private,118910,222848,Some-college,HS-grad,10,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Not-in-family,White,Black,Male,Female,0,2407,0,1590,43,40,United-States,United-States,<=50K,<=50K
41,39,Private,Private,99254,331649,Masters,11th,14,15,Divorced,Married-civ-spouse,Other-service,Prof-specialty,Unmarried,Husband,Black,Black,Female,Male,0,2407,0,1590,30,55,United-States,United-States,<=50K,>50K
43,39,State-gov,Private,198766,192894,HS-grad,Some-college,9,10,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Unmarried,White,Black,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
20,39,Private,Private,191832,248446,12th,HS-grad,8,8,Never-married,Never-married,Other-service,Prof-specialty,Unmarried,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,40,?,United-States,<=50K,<=50K
23,33,Private,Self-emp-not-inc,146178,282948,HS-grad,Some-college,9,10,Separated,Married-spouse-absent,Adm-clerical,Prof-specialty,Other-relative,Unmarried,White,Black,Male,Male,0,2407,0,1590,46,25,United-States,United-States,<=50K,<=50K
35,46,Private,Private,132879,133061,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Tech-support,Prof-specialty,Husband,Husband,White,Amer-Indian-Eskimo,Male,Female,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
44,46,Private,Federal-gov,94706,222848,Bachelors,Some-college,13,10,Married-spouse-absent,Never-married,Sales,Prof-specialty,Unmarried,Husband,Asian-Pac-Islander,White,Male,Male,0,2407,0,1590,40,55,Laos,United-States,<=50K,>50K
48,33,Local-gov,Private,273767,68326,Masters,HS-grad,14,8,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Wife,Unmarried,White,White,Female,Male,7688,2407,0,1590,40,55,United-States,United-States,>50K,<=50K
43,26,Self-emp-not-inc,Self-emp-not-inc,204235,168212,Bachelors,11th,13,15,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,2407,0,1590,50,40,United-States,United-States,>50K,<=50K
62,46,?,Private,181782,152652,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,0,6514,0,1590,15,40,United-States,United-States,<=50K,>50K
39,52,State-gov,Local-gov,144860,34918,Bachelors,HS-grad,13,8,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
44,33,Private,Private,185832,192894,HS-grad,HS-grad,9,13,Married-civ-spouse,Never-married,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,7298,2407,0,1590,40,77,United-States,United-States,>50K,>50K
81,46,Private,Private,55314,411037,Bachelors,HS-grad,13,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Wife,White,White,Male,Female,0,2407,0,1590,4,25,United-States,United-States,>50K,>50K
44,20,Private,Private,200194,115358,Some-college,5th-6th,10,10,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Own-child,White,Asian-Pac-Islander,Male,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
37,33,Private,Private,339772,205195,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,Black,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
54,33,Private,Private,159755,168212,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Unmarried,White,Black,Male,Male,7688,2407,0,1590,40,55,United-States,United-States,>50K,<=50K
24,20,Private,Private,200207,331649,HS-grad,HS-grad,9,8,Never-married,Never-married,Handlers-cleaners,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
27,46,Private,Private,31493,192894,Bachelors,11th,13,13,Married-civ-spouse,Divorced,Tech-support,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,30,40,United-States,United-States,<=50K,<=50K
31,33,Private,Private,168981,331649,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,2407,0,1590,38,55,United-States,United-States,<=50K,<=50K
20,26,Private,Federal-gov,201729,68326,Some-college,Bachelors,10,13,Never-married,Never-married,Protective-serv,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,2407,0,1590,33,25,United-States,United-States,<=50K,<=50K
30,46,Self-emp-not-inc,Private,105749,152652,Bachelors,HS-grad,13,8,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,0,2407,0,2051,50,40,United-States,United-States,<=50K,<=50K
56,33,Federal-gov,Private,101847,68326,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,4064,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
46,20,Private,Private,110646,34918,Assoc-acdm,Bachelors,12,13,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,2407,0,1590,56,40,United-States,United-States,<=50K,<=50K
34,39,Private,Private,139753,115358,Some-college,Some-college,10,15,Never-married,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Other-relative,White,White,Female,Female,2174,6514,0,1590,50,25,United-States,United-States,<=50K,>50K
25,26,Private,Private,255004,205195,Some-college,Assoc-voc,10,10,Never-married,Never-married,Sales,Prof-specialty,Own-child,Unmarried,White,White,Male,Male,0,2407,0,1590,30,8,United-States,United-States,<=50K,<=50K
34,26,Private,Private,341954,98746,Bachelors,Assoc-voc,13,10,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
43,52,Private,Private,124330,98746,Some-college,HS-grad,10,8,Divorced,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Unmarried,White,White,Female,Male,0,2407,0,1590,46,40,United-States,United-States,<=50K,<=50K
46,39,Private,Private,64563,248446,Masters,HS-grad,14,8,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,1887,1590,45,40,United-States,United-States,>50K,<=50K
32,20,Self-emp-not-inc,Private,29254,282948,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Farming-fishing,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,2407,0,1590,50,25,United-States,United-States,>50K,<=50K
25,80,?,Private,182810,133061,Some-college,HS-grad,10,8,Never-married,Widowed,?,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,2407,1564,2051,37,25,United-States,United-States,>50K,<=50K
33,52,?,Private,139051,34918,11th,Bachelors,7,13,Separated,Married-civ-spouse,?,Prof-specialty,Unmarried,Husband,Black,White,Female,Male,0,2407,0,1590,53,55,United-States,United-States,<=50K,>50K
31,33,Private,Private,151053,222848,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Transport-moving,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,0,2407,0,1590,34,40,United-States,United-States,<=50K,<=50K
66,33,Self-emp-inc,Private,45702,168212,10th,Assoc-voc,6,10,Married-civ-spouse,Separated,Farming-fishing,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,2407,0,1590,50,25,United-States,United-States,<=50K,<=50K
26,33,?,Private,138685,180955,Some-college,HS-grad,10,13,Never-married,Married-civ-spouse,?,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
37,39,Private,Private,164193,282948,Assoc-voc,7th-8th,11,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
73,33,Private,Private,109651,68326,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Protective-serv,Prof-specialty,Husband,Own-child,White,Asian-Pac-Islander,Male,Male,0,2407,0,1590,30,40,United-States,United-States,<=50K,<=50K
30,52,Private,Private,126364,152652,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Female,0,2407,0,1590,45,55,United-States,United-States,<=50K,<=50K
31,39,Private,Local-gov,328199,168212,HS-grad,Assoc-voc,9,10,Never-married,Divorced,Tech-support,Prof-specialty,Not-in-family,Unmarried,White,White,Female,Female,2354,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
44,39,Self-emp-not-inc,Private,180096,68326,Masters,11th,14,6,Divorced,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,20,40,United-States,United-States,<=50K,<=50K
23,33,Private,Private,197613,192894,Some-college,HS-grad,10,13,Never-married,Never-married,Adm-clerical,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
35,39,Private,Private,170195,152652,Some-college,HS-grad,10,8,Married-civ-spouse,Divorced,Tech-support,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,2407,0,1590,40,77,United-States,United-States,>50K,<=50K
48,33,Federal-gov,Local-gov,56482,192894,10th,Assoc-voc,6,10,Never-married,Married-spouse-absent,Craft-repair,Prof-specialty,Not-in-family,Not-in-family,Black,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
53,20,Private,Private,23686,152652,Bachelors,11th,13,6,Divorced,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,2407,1741,1590,40,55,United-States,United-States,<=50K,<=50K
62,52,State-gov,Local-gov,200916,133061,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
44,26,Private,Private,160261,192894,HS-grad,HS-grad,9,8,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Male,0,2407,2377,1590,35,40,Hong,United-States,<=50K,<=50K
21,20,Private,Private,129232,248446,Some-college,10th,10,6,Never-married,Never-married,Adm-clerical,Prof-specialty,Own-child,Own-child,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
22,46,Local-gov,Private,249727,411037,Some-college,HS-grad,10,8,Married-civ-spouse,Married-civ-spouse,Protective-serv,Prof-specialty,Husband,Husband,White,White,Male,Female,0,2407,0,1590,40,77,United-States,United-States,>50K,>50K
35,52,State-gov,Private,106448,133061,Masters,7th-8th,14,13,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,45,40,United-States,United-States,<=50K,>50K
61,39,Local-gov,State-gov,313852,282948,Bachelors,HS-grad,13,8,Divorced,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,Amer-Indian-Eskimo,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
33,33,Private,Private,213722,180955,HS-grad,11th,9,6,Married-civ-spouse,Never-married,Transport-moving,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,35,40,Greece,United-States,<=50K,<=50K
29,26,Private,Private,120645,282948,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Married-civ-spouse,Tech-support,Prof-specialty,Wife,Husband,Black,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
78,39,?,Private,167336,192894,HS-grad,HS-grad,9,8,Married-civ-spouse,Never-married,?,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,16,40,United-States,United-States,<=50K,<=50K
21,39,Self-emp-not-inc,Private,199419,222848,HS-grad,10th,9,13,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Own-child,Other-relative,White,Other,Female,Female,0,6514,0,1590,50,40,United-States,United-States,<=50K,>50K
23,26,Private,Private,132053,331649,Some-college,HS-grad,10,8,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
21,46,Private,Private,311570,152652,Assoc-acdm,10th,12,13,Never-married,Married-civ-spouse,Tech-support,Prof-specialty,Own-child,Wife,White,White,Female,Female,0,2407,0,2051,35,40,United-States,United-States,<=50K,>50K
30,52,Private,Private,187203,168212,Bachelors,HS-grad,13,8,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
76,33,Private,Self-emp-not-inc,201240,152652,HS-grad,Assoc-voc,9,10,Never-married,Separated,Adm-clerical,Prof-specialty,Other-relative,Not-in-family,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
51,26,Private,Private,150999,115358,HS-grad,HS-grad,9,13,Married-civ-spouse,Never-married,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
30,20,Self-emp-not-inc,Private,24961,133061,HS-grad,11th,9,8,Divorced,Never-married,Transport-moving,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,8,United-States,United-States,<=50K,<=50K
36,33,Local-gov,Private,152021,133061,11th,5th-6th,7,4,Divorced,Married-civ-spouse,Other-service,Prof-specialty,Unmarried,Husband,Black,White,Female,Male,0,2407,0,1590,30,40,United-States,United-States,<=50K,<=50K
20,33,Private,Private,374116,180955,11th,Assoc-voc,7,10,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Wife,White,White,Female,Female,0,2407,0,1590,40,55,United-States,United-States,<=50K,>50K
73,33,Private,Local-gov,35370,133061,Bachelors,Some-college,13,13,Divorced,Never-married,Exec-managerial,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,>50K,<=50K
