age,age_nomarital_status,workclass,workclass_nomarital_status,fnlwgt,fnlwgt_nomarital_status,education,education_nomarital_status,education_num,education_num_nomarital_status,marital_status,marital_status_nomarital_status,occupation,occupation_nomarital_status,relationship,relationship_nomarital_status,race,race_nomarital_status,sex,sex_nomarital_status,capital_gain,capital_gain_nomarital_status,capital_loss,capital_loss_nomarital_status,hours_per_week,hours_per_week_nomarital_status,native_country,native_country_nomarital_status,income_per_year,income_per_year_nomarital_status
47,22,Private,Private,117774,231793,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,31,Portugal,United-States,<=50K,<=50K
46,25,Private,Private,206707,76612,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Machine-op-inspct,Other-service,Not-in-family,Not-in-family,White,Black,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
30,22,Private,Private,315640,231793,Masters,Preschool,14,1,Never-married,Married-civ-spouse,Prof-specialty,Farming-fishing,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,1151,0,1340,45,46,Iran,Mexico,>50K,<=50K
52,32,Private,Private,210736,224421,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Female,7298,1151,0,1340,50,31,United-States,United-States,>50K,<=50K
23,32,Local-gov,Self-emp-not-inc,456665,321456,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Other-service,Other-service,Own-child,Not-in-family,Black,White,Male,Female,0,1151,0,1340,40,28,United-States,United-States,<=50K,<=50K
35,42,Self-emp-not-inc,Private,133935,27444,Some-college,Assoc-voc,10,11,Married-spouse-absent,Married-civ-spouse,Craft-repair,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
44,45,Private,Private,106982,185369,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Adm-clerical,Tech-support,Not-in-family,Own-child,White,White,Female,Female,0,1151,0,1340,70,49,United-States,United-States,<=50K,<=50K
35,18,Private,?,126569,205359,Masters,Some-college,14,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,?,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,40,14,United-States,United-States,<=50K,<=50K
31,18,State-gov,Private,209954,133166,Some-college,9th,10,9,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
50,29,State-gov,Private,46401,133166,Some-college,10th,10,5,Divorced,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Not-in-family,Not-in-family,White,Black,Female,Female,0,1151,0,1340,40,24,United-States,United-States,<=50K,<=50K
29,49,Private,Private,410216,76612,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
39,29,Private,Local-gov,410509,180280,HS-grad,Bachelors,9,13,Divorced,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Unmarried,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,31,United-States,United-States,<=50K,>50K
22,22,Private,Self-emp-not-inc,382199,62539,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Sales,?,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,14,United-States,United-States,<=50K,<=50K
33,45,Private,Private,84130,156953,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,31,United-States,United-States,<=50K,>50K
42,42,Private,Private,243380,164018,Masters,HS-grad,14,9,Divorced,Married-civ-spouse,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,14084,0,1340,50,43,United-States,United-States,<=50K,>50K
31,59,Private,Private,329635,111385,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Sales,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,50,31,United-States,United-States,>50K,<=50K
20,22,?,Private,265434,141580,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,?,Other-service,Own-child,Not-in-family,White,White,Female,Male,0,1151,0,1340,10,31,United-States,United-States,<=50K,<=50K
23,45,Private,Federal-gov,241752,210844,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,14084,0,1340,40,36,United-States,United-States,<=50K,>50K
33,49,Private,Local-gov,172579,124569,HS-grad,Masters,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,1151,0,1755,40,31,United-States,United-States,<=50K,>50K
48,18,Local-gov,Private,121179,180280,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Exec-managerial,Sales,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,52,31,United-States,United-States,<=50K,<=50K
46,39,Private,Private,76131,180280,5th-6th,Assoc-acdm,3,11,Married-civ-spouse,Married-civ-spouse,Other-service,Sales,Wife,Unmarried,Asian-Pac-Islander,White,Female,Female,0,14084,0,1340,40,43,Philippines,United-States,>50K,>50K
57,32,Private,Private,138777,98561,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Protective-serv,Tech-support,Wife,Not-in-family,White,White,Female,Male,0,1151,0,1340,45,40,Germany,United-States,>50K,<=50K
44,29,State-gov,Private,195212,169469,Masters,Some-college,14,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Not-in-family,Not-in-family,Black,White,Female,Female,0,1151,0,1340,52,40,United-States,United-States,<=50K,<=50K
20,49,Private,Private,315135,124569,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Transport-moving,Adm-clerical,Own-child,Not-in-family,White,White,Male,Female,0,1151,0,1340,15,36,United-States,United-States,<=50K,<=50K
44,18,Private,Private,248406,370045,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Other-relative,White,White,Male,Female,0,1151,0,1340,40,40,United-States,United-States,>50K,<=50K
51,36,Private,Local-gov,283314,215074,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,15024,1151,0,1340,40,36,?,United-States,>50K,>50K
29,62,Private,Private,231601,124569,11th,Bachelors,7,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,60,43,United-States,United-States,<=50K,<=50K
71,39,Self-emp-not-inc,Private,126807,231793,Masters,Bachelors,14,13,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,4934,1411,1340,70,40,United-States,United-States,<=50K,<=50K
31,59,Private,Local-gov,198513,141580,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Protective-serv,Wife,Not-in-family,White,White,Female,Female,0,14084,0,1340,40,40,United-States,United-States,<=50K,>50K
37,25,Private,Private,162651,104879,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,36,Columbia,Ireland,<=50K,<=50K
90,59,Private,Private,197613,513660,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Adm-clerical,Sales,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,49,United-States,United-States,>50K,>50K
49,52,Private,Private,184098,224421,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,50,31,United-States,United-States,>50K,<=50K
46,36,Local-gov,Private,187505,286146,Masters,Bachelors,14,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Sales,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,43,?,United-States,<=50K,>50K
53,49,Private,Private,174655,321456,7th-8th,Assoc-voc,4,11,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Own-child,Unmarried,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
17,22,Private,Private,161123,190290,12th,HS-grad,8,9,Never-married,Married-civ-spouse,Other-service,Machine-op-inspct,Own-child,Own-child,White,White,Male,Male,0,1151,0,1340,32,40,United-States,United-States,<=50K,<=50K
43,18,Private,Private,390369,408318,1st-4th,Some-college,2,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Adm-clerical,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,70,40,Mexico,United-States,<=50K,<=50K
35,25,Self-emp-not-inc,Private,354520,205359,HS-grad,Bachelors,9,13,Married-spouse-absent,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Other-relative,White,White,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
25,36,Private,Private,364631,185369,HS-grad,11th,9,7,Never-married,Married-civ-spouse,Sales,Craft-repair,Own-child,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,36,Mexico,United-States,<=50K,<=50K
35,49,Private,Private,323120,117503,Assoc-acdm,HS-grad,12,9,Never-married,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,1151,0,1340,44,46,United-States,United-States,>50K,>50K
58,18,State-gov,Private,32367,156953,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Tech-support,Husband,Own-child,White,White,Male,Male,0,1151,0,1340,40,14,United-States,United-States,<=50K,<=50K
88,22,Private,Private,30102,370045,Bachelors,Bachelors,13,13,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,1816,1340,50,40,?,United-States,<=50K,<=50K
51,59,Private,Private,229259,195602,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,45,14,United-States,United-States,>50K,<=50K
31,59,Private,Private,274818,408318,Some-college,Assoc-voc,10,11,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
40,62,Self-emp-inc,Self-emp-inc,248476,253814,Prof-school,Bachelors,15,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Husband,Not-in-family,White,White,Male,Male,0,14084,0,1340,50,36,United-States,United-States,>50K,>50K
38,49,Private,Self-emp-not-inc,98080,269068,Some-college,Assoc-acdm,10,11,Never-married,Married-civ-spouse,Adm-clerical,Sales,Other-relative,Unmarried,Other,White,Male,Female,0,2653,0,1340,40,28,India,United-States,<=50K,>50K
44,72,Private,Local-gov,56651,185369,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,42,36,United-States,United-States,<=50K,<=50K
43,49,Private,Private,216411,98561,1st-4th,HS-grad,2,9,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Unmarried,Unmarried,White,White,Female,Male,0,4934,0,1340,30,40,Dominican-Republic,United-States,<=50K,<=50K
31,42,Private,Private,226443,117503,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Other-service,Husband,Not-in-family,White,Black,Male,Female,0,1151,1977,1340,70,43,United-States,United-States,>50K,>50K
21,45,Private,?,119039,513660,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Adm-clerical,Sales,Own-child,Own-child,White,White,Female,Male,0,1151,0,1340,18,43,United-States,United-States,<=50K,>50K
25,49,Private,Private,136277,104879,Bachelors,7th-8th,13,3,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Own-child,Other-relative,Black,Black,Female,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
52,42,Local-gov,Local-gov,149508,117503,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Protective-serv,Exec-managerial,Husband,Unmarried,White,White,Male,Male,0,4934,0,1340,40,36,United-States,United-States,>50K,<=50K
53,42,Private,Local-gov,449376,35854,HS-grad,11th,9,13,Married-civ-spouse,Married-civ-spouse,Protective-serv,Prof-specialty,Husband,Other-relative,Black,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,>50K,>50K
18,52,Private,Private,143450,169469,Some-college,11th,10,7,Never-married,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Own-child,Own-child,Black,White,Male,Female,0,1151,0,1340,20,36,United-States,United-States,<=50K,<=50K
41,29,Private,Private,227065,47022,HS-grad,Assoc-voc,9,11,Never-married,Married-civ-spouse,Other-service,Adm-clerical,Own-child,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
26,39,Private,Private,175801,156953,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
29,45,Private,?,260346,104879,HS-grad,HS-grad,9,9,Separated,Married-civ-spouse,Other-service,Craft-repair,Not-in-family,Unmarried,White,White,Female,Male,0,1151,0,1340,25,36,United-States,United-States,<=50K,<=50K
37,32,Private,Private,54159,62539,HS-grad,10th,9,5,Never-married,Married-civ-spouse,Farming-fishing,Other-service,Not-in-family,Not-in-family,White,Black,Male,Female,0,1151,0,1755,45,43,United-States,United-States,<=50K,<=50K
24,25,Private,Private,143246,149049,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Machine-op-inspct,Craft-repair,Own-child,Other-relative,Black,White,Female,Female,2597,1151,0,1340,45,36,United-States,United-States,<=50K,<=50K
32,36,Private,Private,115854,253814,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,Black,White,Female,Male,0,1151,0,1340,41,43,United-States,United-States,<=50K,<=50K
35,55,Private,Private,138441,76612,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
23,49,Self-emp-not-inc,Private,149704,149049,10th,Bachelors,6,9,Never-married,Married-civ-spouse,Sales,Farming-fishing,Own-child,Not-in-family,White,White,Female,Male,0,14084,0,1340,40,43,United-States,United-States,<=50K,>50K
38,32,Private,Private,22245,117503,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,40,United-States,United-States,>50K,<=50K
27,36,Private,Private,104017,180280,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Wife,Not-in-family,White,White,Female,Male,0,1151,1628,1340,50,36,United-States,United-States,<=50K,>50K
46,32,Private,State-gov,165468,286146,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,1151,0,1340,50,36,United-States,United-States,>50K,<=50K
22,52,Private,Private,181557,205359,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Own-child,Not-in-family,Black,Black,Male,Female,0,14084,0,1340,35,49,United-States,United-States,<=50K,>50K
38,55,Private,Self-emp-not-inc,220694,175109,Some-college,Doctorate,10,15,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,80,31,United-States,United-States,>50K,<=50K
27,29,Local-gov,Private,190330,141580,Assoc-voc,9th,11,5,Never-married,Married-civ-spouse,Exec-managerial,Craft-repair,Own-child,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
45,45,Federal-gov,Private,109209,98561,Bachelors,10th,13,5,Never-married,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Not-in-family,Not-in-family,White,Asian-Pac-Islander,Male,Female,0,1151,0,1340,45,40,United-States,Vietnam,<=50K,<=50K
32,39,Private,Private,187815,269068,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,14084,0,1340,45,36,United-States,United-States,>50K,>50K
38,25,Federal-gov,Private,236648,231793,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,40,18,United-States,United-States,<=50K,<=50K
21,49,Private,Private,53306,344073,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Sales,Adm-clerical,Own-child,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
33,45,Private,Private,418645,210844,HS-grad,5th-6th,9,3,Married-civ-spouse,Married-civ-spouse,Other-service,Adm-clerical,Husband,Other-relative,White,White,Male,Male,0,1151,0,1340,50,43,United-States,El-Salvador,<=50K,<=50K
27,29,Private,Private,217530,89667,HS-grad,Assoc-voc,9,11,Never-married,Married-civ-spouse,Sales,Handlers-cleaners,Own-child,Not-in-family,White,White,Female,Male,0,1151,0,1340,45,43,Mexico,United-States,<=50K,<=50K
19,45,Private,?,135066,180280,Some-college,10th,10,5,Never-married,Married-civ-spouse,Adm-clerical,?,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,20,18,United-States,Cuba,<=50K,<=50K
20,52,Local-gov,Federal-gov,38455,169469,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Craft-repair,Tech-support,Not-in-family,Not-in-family,White,Amer-Indian-Eskimo,Male,Male,0,1151,0,1340,10,36,United-States,United-States,<=50K,<=50K
37,32,Self-emp-not-inc,Private,53553,149049,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Transport-moving,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,14084,0,1340,75,46,United-States,United-States,<=50K,>50K
18,45,Private,Private,117857,240467,11th,11th,7,7,Never-married,Married-civ-spouse,Handlers-cleaners,Other-service,Not-in-family,Not-in-family,White,Black,Male,Female,0,14084,0,1340,40,36,United-States,United-States,<=50K,>50K
72,25,Self-emp-not-inc,Federal-gov,379376,408318,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Other-relative,White,White,Male,Female,0,1151,0,1340,35,40,United-States,United-States,<=50K,<=50K
31,45,Private,Private,191932,344073,Masters,HS-grad,14,9,Never-married,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Female,Male,0,1151,2258,1340,40,36,United-States,United-States,<=50K,<=50K
33,25,Private,Private,234067,240467,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Other-service,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,40,43,United-States,?,>50K,<=50K
47,29,Private,Private,348886,35854,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Male,0,1151,0,1340,40,36,United-States,United-States,>50K,<=50K
